ID,Tiếng Việt,Tiếng BaNa
0001,"Sáng ngày 18/9/2020, đoàn giám sát của ban dân tộc HĐND huyện do đồng chí Đinh A Zơn -  Trưởng Ban Dân tộc HĐND huyện làm trưởng đoàn đã có buổi giám sát UBND xã Vĩnh Kim  về kết quả xây dựng, thực hiện công tác khoán bảo vệ rừng. ","Bôgheâ naêr 18.6.2020, khul ngo hnhei ñông Khul kon koâng HÑND huyeân yua ñ/c Ñinh Azôn – Tröông khul kon koâng HÑND huyeân pôm pôgôl jôh ôi maêng naêm ngo hnhei UBND xa Vinh Kim lôm thu yok tôjung pôm, pôm tôdrong khoan jö vei bri. "
0002,"Tại buổi giám sát, lãnh đạo UBND xã đã báo cáo về kết quả xây dựng, thực hiện công tác khoán bảo vệ rừng trên địa bàn xã.","Dô no maêng ngo hnhei, pôgôl UBND xa jôh pôtho khan lôm thu yok tôjung pôm, pôm tôdrong khoan jö vei bri lôm tôring xa."
0003,"Theo báo cáo, hiện nay xã Vĩnh Kim có tổng diện tích tự nhiên là: 16.023,67 ha. ","Boi pôtho khan, ahrei xa Vinh Kim ôi pôting chñeh the kôdrieâng la 16.023,67 ha."
0004,"Tổng diện tích được giao quản lý là: 13.685,45 ha, trong đó: diện tích đất có rừng là: 12.436,1 ha, rừng tự nhiên: 11.262,3 ha; rừng trồng: 1.173,8 ha; độ che phủ đạt 75,5%.","Pôting chñeh the ñei pôjao ngo hnhei la 13.685,45 ha; lôm noh: chñeh the ôi bri la 12.436,1 ha, bri kôdrieâng 11.262,3 ha; bri pôtaêm 1.173,8 ha, ñoâ che athu bri ñat 75,5%."
0005,"Tổng diện tích rừng giao khoán bảo vệ trên địa bàn xã 6.910,96 ha, trong đó, diện tích rừng được giao khoán theo nghị quyết 30a là 5.242,96ha, rừng được giao khoán theo dự án JICA2 là 1.668ha.","Pôting chñeh the bri pôjao khoan ngo hnhei lôm tôring xa la 6.910,96 ha, lôm noh chñeh the bri ñei pôjao khoan boi Nghi quyeât 30a la 5.242,96 ha, bri ñei pôjao khoan boi dö an JICA 2 la 1.668 ha. "
0006,"Ban Quản lý rừng phòng hộ huyện đã giao khoán cho 06 tập thể, 184 hộ gia đình ở các thôn trên địa bàn xã quản lý bảo vệ. Với  tổng kinh phí thực hiện trên 2 tỷ 604 triệu đồng.","Khul ngo hnhei bri phong hoâ huyeân jôh pôjao khoan aên 06 tôp theâ, 184 unh hnam oei rim thoân lôm tôring xa ngo hnhei jö vei adring pôting ksoâ jeân pôm loi 02 ty 604 trieâu ñoâng."
0007,"Thời gian qua, được sự quan tâm của cấp ủy đảng, chính quyền xã tập trung lãnh đạo, chỉ đạo, sự phối hợp chặt chẽ giữa lực lượng kiểm lâm, MTTQ và các đoàn thể trong xã đã đẩy mạnh công tác tuyên truyền giáo dục pháp luật  cho nhân dân về công tác quản lý bảo vệ rừng.","Jônang anu yuoâ ôu, ñei tôdrong ngo hnhei ñông kôp uy Ñang, khul pôgôl xa pônhoâm pôgôl, tôdrong adring kôjaêp tôk pôk lök löông kieâm laâm, MTTQ oeng rim ñoan theâ lôm xa jôh jôraê deâh tôdrong pôtho khan phap luaât aên naê ma lôm tôdrong ngo hnhei jö vei bri."
0008,"Cũng tại buổi giám sát, lãnh đạo xã Vĩnh Kim kiến nghị, đề xuất với đoàn giám sát HĐND huyện về những vấn đề như:  UBND huyện chỉ đạo các ngành sớm thẩm định và phê duyệt phương án dịch vụ môi trường rừng từ năm 2014 – 2019 để UBND xã có cơ sở triển khai thực hiện trong thời gian tới. ","Kung lôm maêng ngo hnhei, pôgôl xa Vinh Kim jôh pôtho khan adring khul ngo hnhei HÑND huyeân lôm rim tôdrong in: UBND huyeân pôgôl rim nganh sruoâih thaâm ñinh oeng pheâ duyeât dich vu moâi tröông bri ñông sônaêm 2014 – 2019 sö UBND xa ôi tôdrong pônhroh lôm jônang truh. "
0009,"Đề nghị đội liên ngành của huyện phối hợp với UBND xã tăng cường đi kiểm tra thường xuyên về tình hình giao khoán quản lý bảo vệ rừng, khai thác, vận chuyển gỗ trái phép trên địa bàn xã.","Pôtho khan ñoâi lieân nganh ñông huyeân adring UBND xa kjung naêm ngo hnhei dech lôm tôdrong pôjao khoan ngo hnhei jö vei bri, khai thac, chep chô long glaêi lôm tôring xa."
0010,"Phát biểu tại buổi làm việc, ông Đinh A Zơn Trưởng Ban Dân tộc HĐND huyện đánh giá cao sự nỗ lực của huyện trong việc thực hiện khoán bảo vệ và phát triển rừng trên địa bàn xã Vĩnh Kim trong thời gian qua; ","Pôñam bôl dô no maêng pôm bieâk, ñ/c Ñinh Azôn, TRöông khul kon koâng HÑND huyeân bône deâh tôdrong pran ñông xa lôm tôdrong pôm pôjao khoan jö vei oeng pôjing bri lôm tôring xa Vinh Kim lôm jônang anu yuoâ ôu; "
0011,"Đồng thời yêu cầu UBND xã sớm chỉ đạo các ngành có liên quan tổ chức khắc phục, những tồn tại trong việc khoán bảo vệ và chăm sóc rừng, nhất là ngăn chặn các vụ phá rừng, lấn chiếm rừng phòng hộ","Thoi noh pôkaê UBND xa sruoâih pôgôl rim nganh ôi lieân quan pôlok khaêc phuk rim tôdrong araê lôm tôdrong pôjao khoan jö vei oeng tôme rong bri, pôgloh la gôn rim vuï phaê bri, tôgal yok bri phong hoâ. "
0012,"Đối với các kiến nghị của xã, Đoàn giám sát sẽ ghi nhận và có ý kiến với ngành chức năng.","Adring rim tôdrong pôtho khan ñông xa, khul ngo hnhei jôh ghi yoing nganh chök naêng."
