ID,Tiếng Việt,Tiếng BaNa
0001,"Sáng ngày 9.3, Phó Chủ tịch UBND huyện Huỳnh Đức Bảo đã kiểm tra công tác vệ sinh phòng chống dịch Covid-19 tại Trường THPT Vĩnh Thạnh và Trường PTDTNT THCS & THPT Vĩnh Thạnh","Bôgheâ naêr 09.3, Pho chu tich UBND huyeân Huynh Ñöc Bao jôh naêm ngo hnhei tôdrong veâ sinh phong dôt jit Covid-19 dô no Tröông THPT Vinh Thanh oeng Tröông PTDTNT&THPT Vinh Thanh"
0002,"Thời gian qua, Trường THPT Vĩnh Thạnh và Trường PTDTNT THCS & THPT Vĩnh Thạnh đã tập trung cao cho công tác phòng chống dịch bệnh Covid-19","Jônang anu yuoâ ôu, Tröông THPT Vinh Thanh oeng Tröông PTDTNT&THPT Vinh Thanh jôh anhoâm deâh aên tôdrong phong dôt jit ji Covid-19"
0003,"Các trường đã tổ chức phun hóa chất Cloramin B toàn bộ khu làm việc, các lớp học, sân trường","Rim tröông jôh pôlok phun bôgang Cloramin B ñi ñaêng apung pôm bieâk, rim lôp hok, saân tröông"
0004,"Đồng thời tổ chức tổng vệ sinh, hướng dẫn học sinh các biện pháp phòng chống dịch, đảm bảo vệ sinh an toàn trường học","Thoi noh, pôlok don veâ sinh, pôtho khan hok sinh rim tôdrong phong dôt hit ji, tômaên tôl veâ sinh an toan tröông hok"
0005,"Sau khi nghe lãnh đạo các nhà trường báo cáo nhanh về công tác phòng chống dịch Covid-19 trước và sau khi đón các em học sinh quay lại trường học tập,  Phó Chủ tịch UBND huyện ông Huỳnh Đức Bảo đã ghi nhận và đánh giá cao công tác phòng chống dịch Covid-19 của các nhà trường","Ñông rong kôpaêng pôgôl hnam tröông pôtho khan lôm tôdrong phong dôt jit ji Covid-19 adrol oeng ñông rong yok rim ñe hyoh hok sinh truh tröông hok tôp, Pho chu tich UBND huyeân Huynh Ñöc Bao jôh ghi yok oeng bône tôdrong phong dôt jit Covid-19 ñông rim hnam tröông"
0006,"Đồng thời nhấn mạnh một số nhiệm vụ trọng tâm mà các nhà trường cần thực hiện để đảm bảo an toàn trường học là tiếp tục đẩy mạnh công tác tuyên truyền sâu rộng về những diễn biến phức tạp của dịch bệnh Covid-19 trên hệ thống phát thanh của nhà trường, hướng dẫn các em học sinh giữ gìn vệ sinh, rửa tay thường xuyên bằng xà phòng và dung dịch rửa tay, đeo khẩu trang và không giao lưu tụ tập đông người","Thoi noh, pôtho khan minh ksoâ tôdrong pôgloh maê rim hnam tröông waê pônhroh pôm sö tômaên tôl an toan tröông hok la: ling lang jôraê deâh tôdrong pôtho khan lôm rim tôdrong phök tap ñông jit ji Covid-19 lôm heâ thoâng phat thanh ñông hnam tröông, pôtho khan rim ñe hyoh hok sinh jö vei veâ sinh, anhao ti dach ñông xa phong oeng dung dich anhao ti, hloâch khaâu trang oeng bi giao löu anhoâm lö bôngai"
0007,Ngoài ra vào mỗi buổi học nên phát động các em học sinh pha loãng dung dịch Cloramin để lau chùi toàn bộ bàn ghế và hệ thống tay nắm cửa,"Minh kôpah, tômöt rim maêng hok waê pôtho khan rim ñe hyoh hok sinh pha loang dung dich Cloramin sö sut ñi ñaêng ban gheâ oeng ti roâp maêng"
0008,"Đảm bảo triển khai tốt kế hoạch giảng dạy, chủ động tích cực trong công tác phòng chống dịch bệnh Covid-19 một cách hiệu quả","Tômaên tôl pônhroh hôgei glong pônhroh pôtôp, chu ñoâng pôjaêng lôm tôdrong phong dôt jit ji Covid-19 minh kô kach ôi thu yok"
0009,"Năm 2020 huyện Vĩnh Thạnh được phân bổ triển khai thực hiện 5 mô hình gồm: Mô hình ứng dụng công nghệ cao sản xuất thâm canh cây kiệu theo hướng VietGAP có sử dụng hệ thống tưới bán tự động, quy mô 2 ha ở xã Vĩnh Quang; Mô hình quản lý dịch hại tổng hợp trên cây chanh dây, quy mô 1 ha ở xã Vĩnh Sơn; Mô hình tổ chức sản xuất rau VietGAP với công thức: dưa leo, khổ qua, quy mô 0,5 ha ở thôn Định Trường (xã Vĩnh Quang) và thôn Định Bình (TT vĩnh Thạnh)","Sônaêm 2020, huyeân Vinh Thanh ñei phaân boâ pônhroh pôm 5 moâ hinh thoi le: Moâ hinh öng dung coâng ngheâ choh jang thaâm canh long kônhieâm boi tôdrong VieâtGAP ôi chaê yuoâ heâ thoâng chruh ñak ban tö ñoâng, quy moâ 02 ha oei xa Vinh Quang; Moâ hinh ngo hnhei jit ji toâng hôp lôm long chanh daây, quy moâ 01 ha oei xa Vinh Sôn; Moâ hinh pôlok choh jang hla nhem VieâtGap adring tôdrong: döa leo, khoâ qua, quy moâ 0,5 ha oei thoân Ñinh Tröông, xa Vinh Quang oeng thoân Ñinh Binh, thi traân Vinh Thanh"
0010,"Mô hình chăn nuôi gà thả vườn theo hướng đặc sản, quy mô 100 con ở thị trấn Vĩnh Thạnh; Mô hình trồng thâm canh một số giống cỏ mới trên chân đất chuyển đổi gắn với kế hoạch xây dựng liên kết chuỗi thức ăn chăn nuôi quy mô 1 ha ở xã Vĩnh Hiệp","Moâ hinh  kia rong yer tôhnglaih lôm the dal hnam boi tôdrong ñaêc san, quy moâ 100 to oei thi traân Vinh Thanh; Moâ hinh pôtaêm thaâm canh minh ksoâ adreâch nhaêt anao lôm jöng the chuyeân ñoâi pôtep adring glong pônhroh tôjung pôm lieân keât chuoâi ñoâ sa kia rong quy moâ 01 ha oei xa Vinh Hieâp"
0011,"Hộ tham gia mô hình được nhà nước hỗ trợ 70% tiền giống, vật tư, phân bón, thuốc bảo vệ thực vật (riêng mô hình chanh dây ở Vĩnh Sơn, hộ đồng bào dân tộc được hỗ trợ 100% tiền giống, vật tư, phân bón, thuốc bảo vệ thực vật)","Unh hnam adring pôm moâ hinh ñei kôpal tôgum 70% jeân adreâch, vaât tö, phaân bon, bôgang jö vei long pôtaêm (kôdih moâ hinh chanh daây oei Vinh Sôn, unh hnam naê ma kon koâng ñei tôgum 100% jeân adreâch, vaât tö, phaân bon, bôgang jö vei long pôtaêm)"
0012,Ngoài ra còn được tham gia tập huấn kỹ thuật trước khi bước vào sản xuất,Minh kôpah araê ñei pôtho khan kô kach pôm adrol jônang naêm tômöt choh jang
0013,Xác định xóa đói giảm nghèo là nhiệm vụ trọng tâm trong chiến lược phát triển kinh tế - xã hội của huyện,Pôtho khan tuk bôngot dônuh la tôdrong pôgloh lôm tôdrong pôjing kinh teâ – xa hoâi ñông huyeân
0014,"Do vậy, huyện Vĩnh Thạnh luôn tập trung lãnh đạo, chỉ đạo việc triển khai thực hiện các chính sách, chương trình, dự án về giảm nghèo được thực hiện đồng bộ từ huyện tới cơ sở","Yua noh, huyeân Vinh Thanh dach anhoâm pôgôl tôdrong pônhroh pôm rim chinh sach, chöông trinh, dö an lôm tôjul dônuh ñei pôm ñoâng boâ ñông huyeân truh cô sô"
0015,"Để triển khai có hiệu quả công tác giảm nghèo, huyện Vĩnh Thạnh thường xuyên kiện toàn Ban chỉ đạo giảm nghèo, xây dựng kế hoạch, phân công trách nhiệm cụ thể cho các thành viên để công tác giảm nghèo được thực hiện thường xuyên, liên tục","Sö pônhroh ôi thu yok tôdrong tôjul dônuh, huyeân Vinh Thanh dach kieân toan Khul pôgôl tôjul dônuh, tôjung pôm glong pônhroh, phaân koâng tôdrong pôm cu theâ aên rim thanh vieân sö tôdrong tôjul dônuh ñei pôm dach"
