ID,Tiếng Việt,Tiếng BaNa
0001,"Sáng ngày 10.10, Đoàn Kiểm tra thực hiện phong trào toàn dân đoàn kết xây dựng đời sống văn hoá do Thứ Trưởng, Phó Chủ nhiệm Uỷ ban Dân tộc Hoàng Thị Hạnh làm Trưởng đoàn đã kiểm tra việc thực hiện Phong trào “Toàn dân đoàn kết xây dựng đời sống văn hoá” và Chương trình 135, Quyết định số 45 ngày 09.01.2019 của Thủ tướng Chính phủ trên địa bàn huyện Vĩnh Thạnh","Bôgheâ naêr 10/10, khul ngo hnhei tôdrong pôm trong glong ñi ñaêng naê ma ñoan keât kôjaêp tôjung pôm tôdrong yaêl arih alöng lieâm yua Thö tröông, Pho chu nhieâm Uy ban kon koâng Hoang thi Hanh pôm pôgôl jôh ngo hnhei tôdrong pôm trong glong ñi ñaêng naê ma ñoan keât kôjaêp tôjung pôm tôdrong yaêl arih alöng lieâm oeng chöông trinh 135, Quyeât ñinh ksoâ 45 ñông Thu töông kôpal teh ñak lôm tôring huyeân Vinh Thanh"
0002,"Cùng đi có đ/c Trương Đông Hải - Phó Giám đốc Sở Văn hoá và Thể thao, Tiếp và làm việc với đoàn có đ/c Huỳnh Đức Bảo - Phó Chủ tịch UBND huyện","Adring naêm ôi ñ/c Tröông Ñoâng Hai – Pho giam ñoâc Sô vaên hoa oeng theâ thao tinh, Tieâp adring pôm bieâk adring khul ngo hnhei ôi ñ/c Huynh Ñöc Bao – Pho chu tich UBND huyeân"
0003,"Theo báo cáo của UBND huyện Vĩnh Thạnh, thời gian qua, được sự quan tâm chỉ đạo của cấp ủy, chính quyền từ huyện tới cơ sở, đặc biệt là dưới sự lãnh đạo của Thường trực Huyện ủy","Boi pôtho khan ñông UBND huyeân Vinh Thanh, jônang anu yuoâ ôu, ñei tôdrong ngo hnhei pôgôl ñông kôp uy, khul pôgôl ñông huyeân truh cô sô, pôgloh la tôdrong pôgôl ñông thöông trök Huyeân uy"
0004,"Sự chỉ đạo điều hành quyết liệt của lãnh đạo UBND huyện, sự tham mưu của Ban Chỉ đạo Phong trào huyện, sự tích cực vào cuộc của cán bộ cơ sở và sự đồng tình hưởng ứng của của đông đảo đảng viên, cán bộ và nhân dân trên địa bàn, phong trào “Toàn dân đoàn kết xây dựng đời sống văn hoá” đã thực sự đi vào đời sống","Tôdrong pôgôl pôgloh ñông UBND huyeân, tôdrong pôñam bôl ñon ñông khul pôgôl trong glong huyeân, tôdrong pôjaêng tômöt pôm ñông kang boâ cô sô oeng tôdrong höông öng ñông lö ñang vieân, kang boâ oeng kon tôring lôm tôring huyeân, trong glong ñi ñaêng naê ma ñoan keât kôjaêp tôjung pôm tôdrong yaêl arih alöng lieâm jôh tôpaê naêm tômöt tôdrong yaêl arih"
0005,"Trở thành một phong trào thi đua yêu nước rộng lớn của quần chúng, ngày càng phát triển mạnh mẽ, mang lại những thành tựu to lớn, toàn diện và sâu sắc","Ñei ngo la minh trong glong tôjroh amem teh ñak pơgloh saê ñông naê ma, naêr kang pôjing deâh, chep aên lö tôdrong pôgloh"
0006,Chất lượng phong trào Toàn dân đoàn kết xây dựng đời sống văn hoá trên địa bàn huyện đã ngày càng được nâng cao,Tôdrong thu yok ñei trong glong ñi ñaêng naê ma ñoan keât kôjaêp tôjung pôm tôdrong yaêl arih alöng lieâm lôm tôring huyeân jôh naêr ñei poâk xuoân
0007,"Các phong trào luôn giành sự quan tâm của các cấp, các ngành và của toàn xã hội","Rim trong glong dech yok ñei tôdrong ngo hnhei ñông rim kôp, rim nganh oeng ñi ñaêng xa hoâi"
0008,"Nhân dân tin tưởng vào chủ trương của Đảng, chính sách pháp luật của Nhà nước; tích cực tham gia xây dựng Đảng, xây dựng chính quyền, nhất là phong trào xây dựng Nông thôn mới được triển khai có hiệu quả, góp phần thay đổi diện mạo nông thôn trên địa bàn, góp phần quan trọng nâng cao nhận thức của toàn xã hội về vai trò của văn hóa đối với sự phát triển","Kon tôring lui tômöt tôdrong ñông Dang, chinh sach phap luaât ñông kôpal; pôjaêng adring tôjung pôm Ñang, tôjung pôm khul pôgôl, pôgloh la trong glong tôjung pôm cham pôlei anao ñei pônhroh ôi thu yok, pôgop tôdrong pôm tôplih tôdrong cham pôlei lôm tôring, pôgop tôdrong pôgloh poâk xuoân tôdrong baêt ñông ñi ñaêng xa hoâi lôm vai tro ñông vaên hoa adring tôdrong pôjing"
0009,"Phong trào đã có tác động tích cực đến phát triển kinh tế và văn hóa - xã hội như truyền thống đoàn kết và đạo lý dân tộc được phát huy trở thành nội lực giúp nhau “Xóa đói giảm nghèo”, “Đền ơn đáp nghĩa”","Trong glong jôh ôi tôdrong pôjaêng truh pôjing kinh teâ oeng vaên hoa – xa hoâi in: tôdrong ñoan keât oeng tôdrong kon koâng ñei pôjing ñei ngo la tôdrong tôgum adring tuk bôngot dônuh, ñeân ôn ñap nghia"
0010,"Nhiều giá trị văn hóa, các quy định pháp luật và quy chế, quy tắc ứng xử văn hóa ngày càng thâm nhập vào đời sống đã góp phần quan trọng tạo dựng môi trường sống lành mạnh cho cộng đồng dân cư, cho mỗi gia đình và cá nhân","Lö giaê tri vaên hoa, rim tôdrong phap luaât oeng quy cheâ, quy taêc öng xö vaên hoa naêr kang naêm tômöt tôdrong yaêl arih jôh pôgop tôdrong pôgloh pôm moâi tröông yaêl arih alöng lieâm aên naê ma cham pôlei, aên rim unh hnam oeng kôdih ôkôu"
