ID,Tiếng Việt,Tiếng BaNa
0001,"Ngày 31.7, Ủy ban MTTQ Việt Nam huyện Vĩnh Thạnh tổ chức Hội nghị sơ kết công tác Mặt trận 6 tháng đầu năm và triển khai nhiệm vụ 6 tháng cuối năm 2019","‘Naêr 31/7, UBMTTQVN huyeân Vinh Thanh pôloêk Hoâi nghiê sô keât tôdrong Maêt traân 06 kheêi kôl sônaêm oeêng pônhroh tôdrong pôm 06 kheêi atuêch sônaêm 2019"
0002,"Trong 6 tháng đầu năm, MTTQ Việt Nam các cấp trong huyện đã tiếp tục đổi mới nội dung, phương thức hoạt động, đa dạng hóa các hình thức tập hợp, xây dựng và củng cố khối đại đoàn kết toàn dân","Lôêm 06 kheêi kôl sônaêm, MTTQVN rim kôêp lôêm huyeân jôh ling lang tôplih anao tôdrong pôm, ña dang hoa rim tôdrong pônhoâm, tôjung pôm oeêng cung coÊâ khoÊâi ñai ñoan keât"
0003,"Các phong trào thi đua yêu nước, các cuộc vận động do MTTQ phát động tiếp tục được duy trì; Ủy ban MTTQ Việt Nam huyện đã phối hợp với các tổ chức thành viên và các đoàn thể tuyên truyền, vận động nhân dân thực hiện có hiệu quả các phong trào thi đua do các ngành, các cấp triển khai","Rim trong glong tôjroh ameêm teh ñak, rim maêng krao akoêm yua MTTQVN phat ñoâng ling lang ñei duy tri; UBMTTQVN huyeân jôh adriêng rim toâ chöêk thanh vieân oeêng rim ñoan theâ pôtho khan, krao akoêm kon tôring pôm ôêi thu yoêk rim trong glong tôjroh yua rim nganh, rim kôêp pônhroh"
0004,"Nhân dân luôn đoàn kết thi đua lao động sản xuất, vươn lên làm giàu, chung tay thực hiện các tiêu chí xây dựng nông thôn mới","Kon tôring dach ñoan keât tôjroh pôm choh jang, kjung pôm bôdrong, adriêng ti pôm rim tôdrong tôjung pôm cham pôlei anao"
0005,"Hưởng ứng Cuộc vận động “Toàn dân đoàn kết xây nông thôn mới, đô thị văn minh” năm 2019, toàn huyện đã có 9.467/9.467 hộ gia đình đăng ký gia đình văn hóa; 59/59 khu dân cư đăng ký xây dựng khu dân cư văn hóa, đạt 100%","Höông öêng maêng krao akoêm “Ñiê ñaêng naê ma ñoan keât tôjung pôm cham pôlei anao, ñoâ thi alöng lieâm” sônaêm 2019, lôêm huyeân jôh ôêi 9.467/9.467 uênh hnam ñaêng kyê uênh hnam vaên hoa; 59/59 apung naê ma ñaêng kyê tôjung pôm apung naê ma vaên hoa, ñat 100%"
0006,"Bên cạnh những kết quả đạt được, các đại biểu cũng đã thảo luận và đề ra các giải pháp thực hiện trong thời gian tới như: MTTQ Việt Nam từ huyện đến cơ sở tiếp tục phát huy kết quả đạt được, tích cực triển khai thực hiện có hiệu quả các giải pháp, nhiệm vụ đề ra trong những tháng cuối năm 2019","Minh kôpah rim tôdrong ñat ñei, rim naê ma pôgôl kung pôñam ‘bôl oeêng aên leêch rim tôdrong pôm lôêm jônang truh in: MTTQVN ñôêng huyeân truh cô sô ling lang pôjing rim tôdrong ñat ñei, pôjaêng pônhroh ôêi thu ‘yoêk rim tôdrong aên leêch lôêm rim kheêi atuêch sônaêm 2019"
0007,"Tích cực trong việc phát huy chức năng, nhiệm vụ và vai trò đại diện cho quyền và lợi ích hợp pháp, chính đáng của nhân dân; đẩy mạnh thực hiện cuộc vận động toàn dân đoàn kết, xây dựng nông thôn mới, đô thị văn minh; chỉ đạo tổ chức các hoạt động kỷ niệm 89 năm ngày truyền thống MTTQ Việt Nam và ngày hội đại đoàn kết toàn dân tộc","Pôjaêng lôêm tôdrong pôjing chöêk naêng, nhieâm vuê oeêng tôdrong ñai dieân aên kuyeân oeêng lôi iêch tôpaê ñôêng kon tôring; jôraê deâh pôm maêng krao akoêm ñiê ñaêng naê ma ñoan keât tôjung pôm cham pôlei anao, ñoâ thi alöng lieâm; pôgôl pôloêk rim tôdrong ky nieâm 89 sônaêm ‘naêr truyeân thoÊâng MTTQVN oeêng ‘naêr hoâi ñai ñoan keât ñiê ñaêng naê ma kon koâng"
0008,"Đến nay, tổng giá trị sản xuất công nghiệp - tiểu thủ công nghiệp trên địa bàn huyện Vĩnh Thạnh ước thực hiện 62,2 tỷ đồng, đạt 46,1% kế hoạch, tăng 28,9% so với cùng kỳ","Truh ahreêi, pôting giaê tri choh jang koâng nghieâp – tieâu thu koâng nghieâp lôêm tôring huyeân Vinh Thanh öôc pôm 62,2 ty ñoâng, ñat 46,1% glong pônhroh, kjung 28,9% pôting adriêng kung ky"
0009,"Một số sản phẩm tăng khá như dăm gỗ tăng 19,2%; gạch nung tăng 7,1%, dầu thực vật tăng 4,8%, giầy dép các loại tăng 50%, nông cụ tăng 7,7%","Minh ksoâÊ ñoâ kjung khaê in daêm ‘long kjung 19,2%, gach nung kjung 7,1%, jôêu thöc vaât kjung 4,8%, giay dep rim loai kjung 50%, noâng cu kjung 7,7%"
0010,"Cụm công nghiệp Tà Súc thu hút 10 doanh nghiệp đăng ký đầu tư sản xuất kinh doanh, trong đó có 6 doanh nghiệp hoạt động ổn định","Kuêm koâng nghieâp Ta Suc pônhoâm 10 doanh nghieâp ñaêng kyê tôguêm choh jang teêch bôdro, lôêm ‘noh ôêi 06 doanh nghieâp pôm alöng"
