ID,Tiếng Việt,Tiếng BaNa
0001,HĐND huyện Vĩnh Thạnh khai mạc kỳ họp thứ 10 HĐND huyện khoá XI nhiệm kỳ 2016-2021,HÑND huyeân Vinh Thanh khai mac maêng hop maêng maê 10 HÑND huyeân khoa XI nhieâm ky 2016 – 2021
0002,"UB Hội LHTN huyện Vĩnh Thạnh tổ chức Đại hội đại biểu Hội LHTN Việt Nam huyện Vĩnh thạnh lần thứ VIII, nhiệm kỳ 2019 – 2024","UB Hoâi LHTN huyeân Vinh Thanh pôlok Ñai hoâi ñai bieâu Hoâi LHTN Vieât Nam huyeân Vinh Thanh maêng maê VIII, nhieâm ky 2019 – 2024"
0003,"Lãnh đạo Huyện ủy, HĐND, UBND dâng hương và đặt vòng hoa viếng mộ các anh hùng liệt sĩ tại Nghĩa trang Liệt sĩ nhân dịp kỷ niệm 72 năm Ngày Thương binh Liệt sĩ","Pôgôl Huyeân uy, HÑND, UBND daâng höông oeng sö vong hoa vieâng moâ rim anh hung lieât si dô no Nghia trang lieât si thoi ky nieâm 72 sônaêm naêr TBLS"
0004,Trung tâm giáo dục thường xuyên Vĩnh Thạnh tổ chức khai giảng lớp đào tạo nghề trồng và nhân giống nấm cho lao động nông thôn,Trung taâm giao duc thöông xuyeân huyeân Vinh Thanh pôlok lôp kai dang pôt ôp ngheâ pôtaêm oeng nhaân adreâch môu aên naê ma kon pôlei
0005,Cuối chương trình có bài viết ghi nhận về công tác chăm lo xây dựng nhà ở cho đối tượng chính sách trên địa bàn huyện,Tôdrong tome rong tôjung pôm hnam oei aên bôngai ôi koâng adring teh ñak lôm tôring huyeân
0006,"Trong hai ngày 25 và 26.7, tại hội trường Trung tâm Bồi dưỡng chính trị huyện, HĐND huyện Vĩnh Thạnh đã tổ chức khai mạc kỳ họp thứ 10 HĐND huyện khoá XI nhiệm kỳ 2016-2021","Lôm 02 naêr 25 – 26/7, dô no Hoâi tröông Trung taâm boâi döông chinh tri huyeân, HÑND huyeân Vinh Thanh jôh pôlok khai mac maêng hop maêng maê 10 HÑND huyeân khoa XI, nhieâm ky 2016 – 2021"
0007,"Về dự kỳ họp có đồng chí Hồ Xuân Ánh – Tỉnh ủy viên, Bí thư Huyện ủy, các đồng chí Thường trực Huyện uỷ, HĐND, UBND, Uỷ ban MTTQ huyện, lãnh đạo các các cơ quan, ban ngành đoàn thể của huyện cùng đại biểu HĐND huyện khóa XI","Truh adrung maêng hop ôi ñ/c Hoâ Xuaân Anh – Tinh uy vieân – Bi thö Huyeân uy, rim ñ/c thöông tröc Huyeân uy, HÑND, UBND, UBMTTQVN huyeân, pôgôl rim kô kuan, ban nganh, ñoan theâ lôm huyeân adring ñai bieâu HÑND huyeân khoa XI"
0008,"Thay mặt Thường trực HĐND huyện, Chủ tịch HĐND huyện Đinh Đrin phát biểu khai mạc kỳ họp","Thay maêt thöông trök HÑND huyeân, Chu tich HÑND huyeân Ñinh ÑRin pôñam bôl khai mac maêng hop"
0009,"Diễn văn nêu rõ: Kỳ họp thứ 10, Hội đồng nhân dân huyện khóa XI diễn ra trong bối cảnh tình hình kinh tế - xã hội trên địa bàn huyện tiếp tục tăng trưởng và phát triển, hầu hết các chỉ tiêu đều tăng so với cùng kỳ","Dieân vaên khan maê ro: Maêng hop maêng maê 10, HÑND huyeân khoa XI pôlok lôm tôdrong kinh teâ xa hoâi lôm tôring huyeân ling lang kjung oeng pôjing, waê ñi rim chi tieâu hôdôi kjung pôting adring kung ky"
0010,"Tuy nhiên, bên cạnh kết quả đạt được, kinh tế trên địa bàn huyện cũng gặp không ít khó khăn do dịch tả lợn châu Phi, dịch sốt xuất huyết, thời tiết nắng hạn kéo dài, giá cả một số mặt hàng nông nghiệp tăng nhưng sản lượng giảm do mất mùa, nguyên liệu cho sản xuất công nghiệp của một số ngành hàng còn hạn chế, tình trạng lấn chiếm đất, xây dựng trái phép chưa được giải quyết triệt để, ảnh hưởng không nhỏ đến nhiệm vụ phát triển kinh tế - xã hội của địa phương","Maêlei, minh kôpah rim tôdrong ñat ñei, kinh teâ lôm tôring huyeân kung tôjröm bi bia hrat tônap yua jit tan hung Chaâu Phi, jit grun lech pham, plenh to phang ñunh, gia ca ñông minh ksoâ ñoâ noâng nghieâp kjung maêlei tôdrong thu yok ñei tôjul yua hiong mua, nguyeân lieâu aên choh jang koâng nghieâp ñông minh ksoâ nganh araê han cheâ, tôdrong tôgal the pôm glaêi ñim ñei tôgum kôjaêp pôm anh höông truh tôdrong pôjing kinh teâ xa hoâi ñông cham pôlei"
0011,"Nét nổi bật trong 6 tháng đầu năm 2019, mặc dù còn gặp nhiều khó khăn do ảnh hưởng của thời tiết diễn biến phức tạp và tình trạng khó khăn chung của kinh tế cả nước, song dưới sự lãnh đạo của Huyện ủy, sự điều hành của UBND huyện nên tình hình KTXH trên địa bàn huyện tiếp tục phát triển ổn định","Tôdrong pôloh lôm 06 khei kôl sônaêm 2019 thoi araê tôjröm lö hrat tônap yua anh höông ñông plenh oeng tôdrong hrat tônap adring ñông kinh teâ the ñak, maêlei adring tôdrong pôlgôl ñông Huyeân uy, UBND huyeân kôna tôdrong kinh teâ xa hoâi lôm tôring ling lang pôjing hôgei"
0012,UBND huyện đã triển khai thực hiện có hiệu quả các chỉ tiêu KT-XH mà Nghị quyết kỳ họp HĐND huyện khóa XI đề ra,UBND huyeân jôh pônhroh pôm ôi thu yok rim tôdrong kinh teâ xa hoâi maê Nghò kuyeât maêng hop HÑND huyeân khoa XI aên lech
0013,Báo cáo do Phó Chủ tịch UBND huyện Bùi Tấn Thành trình bày tại kỳ họp nêu rõ,Bao cao yua Pho chu tich UBND huyeân Bui Taân Thanh pôtho khan dô no maêng hop khan maê ro
0014,"Trong 6 tháng đầu năm, mặc dù còn gặp nhiều khó khăn thách thức, nhưng với quyết tâm cao trong chỉ đạo, điều hành của Huyện ủy, UBND huyện, sự giám sát chặt chẽ của HĐND huyện cùng với sự đồng thuận, nỗ lực các các ngành, địa phương, doanh nghiệp và nhân dân trong huyện nên tình hình kinh tế - xã hội 6 tháng đầu năm 2019 tiếp tục có sự tăng trưởng khá","Lôm 06 khei kôl sônaêm, thoi yua araê tôjröm lö hrat tônap, mölei adring nöih sônagöm deâh lôm pôgôl ñông Huyeân uy, UBND huyeân, tôdrong ngo hnhei kôjaêp ñông HÑND huyeân adring tôdrong pran ñông rim nganh, cham pôlei, doanh nghieâp oeng kon tôring lôm huyeân kôna tôdrong kinh teâ xa hoâi 06 khei kôl sônaêm 2019 ling lang ôi tôdrong kjung khaê"
0015,"Trong 6 tháng đầu năm 2019, kinh tế - xã hội trên địa bàn huyện Vĩnh Thạnh tiếp tục phát triển ổn định, tổng giá trị sản xuất ước thực hiện 928,4 tỷ đồng, đạt 51,5% kế hoạch, tăng 14,4% so với cùng kỳ, trong đó sản xuất nông, lâm nghiệp và thuỷ sản tăng 8,2%; công nghiệp - tiểu thủ công nghiệp tăng 28,9%; thương mại - dịch vụ tăng 19,6%. Văn hóa, xã hội, cải cách hành chính và phòng chống tham nhũng, lãng phí tiếp tục có những chuyển biến tích cực, đời sống của nhân dân từng bước được cải thiện và nâng lên","Lôm 06 khei kôl sônaêm 2019, kinh teâ xa hoâi lôm tôring huyeân Vinh Thanh ling lang kjung kôjaêp, pôting giaê tri choh jang öôc pôm 928,4 ty ñoâng, ñat 51,5% glong pônhroh, kjung 14,4% pôting adring kung ky; lôm noh choh jang noâng, laâm nghieâp, thuy san kjung 8,2%; koâng nghieâp – tieâu thu koâng nghieâp kjung 28,9%; thöông mai jit vu kjung 19,6%. Vaên hoa xa hoâi, cai cach hanh chinh oeng phong dôt tham nhung, lang phi ling lang ôi lö tôplih pôjaêng, tôdrong yaêl arih ñông naê ma kon tôring rim tôdrong ñei along oeng poâk xuoân"
0016,"Chính trị, xã hội ổn định, quốc phòng, an ninh và trật tự an toàn xã hội được giữ vững","Chinh tri, xa hoâi along, quoâc phong, an ninh oeng traât tö an toan xa hoâi ñei jö kôjaêp"
0017,"Chiều ngày 22.7, Hội LHTN huyện Vĩnh Thạnh tổ chức Đại hội đại biểu lần thứ VIII, nhiệm kỳ 2019 - 2024","Ksô naêr 22/7, Hoâi LHTNVN huyeân Vinh Thanh pôlok Ñai hoâi ñai bieâu maêng maê VIII, nhieâm ky 2019 – 2024"
0018,"Tham dự Đại hội có đồng chí Hồ Xuân Ánh, Tỉnh ủy viên, Bí thư Huyện ủy; Anh Lương Đình Tiên, Chủ tịch Hội LHTN Việt Nam tỉnh; đồng chí Đinh Đrin, Phó Bí thư Thường trực Huyện ủy, Chủ tịch HĐND huyện, đồng chí Lê Văn Đẩu, Chủ tịch UBND huyện và đặc biệt là sự có mặt của 120 đại biểu chính thức đại diện cho 5.195 thanh niên toàn huyện","Truh adring Ñai hoâi ôi ñ/c Hoâ Xuaân Anh – Tinh uy vieân – Bi thö Huyeân uy; Nhong Löông Ñinh Tieân – Chu tich Hoâi LHTNVN tinh; ñ/c Ñinh ÑRin, Pho bi thö thöông tröc Huyeân uy, Chuû tich HÑND huyeân, ñ/c Leâ Vaên Ñaâu – Chu tich UBND huyeân oeng pôgloh la tôdrong ôi maêt ñông 120 ñai bieâu chinh thöc ñai dieân aên 5.195 ñe adruh tôdaêm lôm huyeân"
