ID,Tiếng Việt,Tiếng BaNa
0001,"Chiều ngày 5.5, UBND huyện Vĩnh Thạnh tổ chức Hội nghị tổng kết công tác tuyển chọn và gọi công dân nhập ngũ và thực hiện nghĩa vụ tham gia Công an nhân dân năm 2020","Ksô naêr 05.5, UBND huyeân Vinh Thanh pôlok hoâi nghi toâng keât tôdrong tuyeân chon oeng krao coâng daân nhaâp ngu oeng pôm nghia vu adring pôm coâng an nhaân daân sônaêm 2020"
0002,"Dự hội nghị Đ/c Hồ Xuân Ánh, TUV, Bí thư Huyện ủy Vĩnh Thạnh; ông Lê Văn Đẩu, Chủ tịch UBND huyện, Chủ tịch Hội đồng NVQS huyện và lãnh đạo UBND các xã, thị trấn","Dö hoâi nghi ôi ñ/c Hoâ Xuaân Anh – TUV – Bi thö Huyeân uy Vinh Thanh; ñ/c Leâ Vaên Ñaâu – Chu tich UBND huyeân – Chu tich HÑNVQS huyeân oeng pôgôl UBND rim xa, thi traân"
0003,"Năm 2020 công tác tuyển chọn, gọi công dân nhập ngũ và công dân thực hiện nghĩa vụ Công an nhân dân được cấp ủy, chính quyền và Hội đồng Nghĩa vụ Quân sự các cấp xác định là một trong những nhiệm vụ trọng tâm của địa phương","Sônaêm 2020, tôdrong tuyeân chon, krao coâng daân nhaâp ngu oeng coâng daân pôm nghia vu Coâng an nhaân daân ñei kôp uy, khul pôgôl oeng HÑNVQS rim kôp pôtho khan la minh lôm lö tôdrong pôgloh ñông cham pôlei"
0004,"Huyện Vĩnh Thạnh đã tiến hành kiện toàn Hội đồng nghĩa vụ quân sự huyện, thực hiện đúng, đủ các bước, các khâu trong tuyển chọn, gọi công dân nhập ngũ đảm bảo chặt chẽ, theo đúng quy trình, đúng đối tượng như: tiến hành chốt thực lực, xét duyệt chính trị, chính sách và tổ chức khám sức khỏe","Huyeân Vinh Thah jôh pôm kieân toan HÑNVQS huyeân, pôm tro, duh rim tôdrong lôm tuyeân chon, krao coâng daân nhaâp ngu tômaên tôl kôjaêp, boi trô tro tôdrong, tro ñoâi töông in: pôm choât thöc lök, xet duyeât chinh tri, chinh sach oeng pôlok kham jaêng pran"
0005,Tất cả các thanh niên nhập ngũ đều đạt các tiêu chuẩn về trình độ văn hóa và sức khỏe,Ñi ñaêng rim ñe adruh nhaâp ngu hôdôi ñat rim tôdrong lôm trinh ñoâ vaên hoa oeng jaêng pran
0006,"Do ảnh hưởng của tình hình dịch bệnh Covid-19, theo chỉ đạo nên công tác giao nhận quân năm nay diễn ra nhanh gọn nhưng vẫn trang trọng và đảm bảo đúng luật định","Yua anh höông ñông tôdrong jit ji Covid-19, boi pôgôl kôna tôdrong pôjao yok quaân sônaêm anu ñei pôm ranh maêlei araê ñei pôgloh oeng tômaên tôl trô tro luaât ñinh"
0007,"Theo đó năm 2020, huyện Vĩnh Thạnh đã giao 58 thanh niên, đạt 100% chỉ tiêu, trong đó có 50 thanh niên thực hiện nghĩa vụ Quân đội, 8 thanh niên thực hiện nghĩa vụ công an nhân dân","Boi noh, sônaêm 2020, huyeân Vinh Thanh jôh pôjao 58 ñeadruh, ñat 100% chi tieâu, lôm noh ôi 20 ñe adruh pôm nghia vu quaân ñoâi, 8 ñe adruh pôm nghia vu coâng an nhaân daân"
0008,"Bên cạnh kết quả đạt được, công tác tuyển chọn, gọi công dân nhập ngũ và công dân thực hiện nghĩa vụ Công an nhân dân năm 2020 trên địa bàn huyện vẫn còn một số tồn tại hạn chế như","Minh kôpah rim thu yok ñat ñei, tôdrong tuyeân chon, krao coâng daân nhaâp ngu oeng coâng daân pôm nghia vu coâng an nhaân daân sônaêm 2020 lôm tôring huyeân araê ôi minh ksoâ tôdrong in"
0009,"Công tác tuyên truyền Luật NVQS ở một số địa phương chưa sâu rộng, khâu chốt thực lực công dân trong độ tuổi nhập ngũ ở một số địa phương tiến hành chưa chặt chẽ; vẫn còn trường hợp công dân vi phạm luật Nghĩa vụ quân sự về trốn lệnh gọi khám sức khỏe","Tôdrong pôtho khan Luaât NVQS oei minh ksoâ cham pôlei ñim jôru saê, tôdrong choât thök lök ñe adruh lôm ñoâ sônaêm nhaâp ngu oei minh ksoâ cham pôlei ñim ñei pôm kôjaêp, araê tröông hôp ñe adruh pôm glaêi Luaât NVQS lôm pôdoâÊ leânh krao kham jaêng pran"
0010,"Tại Hội nghị các đại biểu cũng đã tập trung thảo luận, đóng góp ý kiến, giải pháp để thực hiện tốt hơn công tác tuyển chọn và gọi công dân nhập ngũ trong năm tới","Dô no Hoâi nghi, rim naê ma pôgôl kung jôh pônhoâm pôñam bôl, pôgop y kieân, giai phap sö pôm hôgei loi tôdrong tuyeân chon oeng krao coâng daân nhaâp ngu lôm sônaêm truh"
