ID,Tiếng Việt,Tiếng BaNa
0001,"Trong những năm qua, UBND huyện đã triển khai có hiệu quả chính sách của Đảng và Nhà nước cho vùng đồng bào DTTS nói riêng và nhân dân vùng miền núi nói chung đạt được nhiều kết quả tích cực, do đó tác động đến đời sống vật chất và tinh thần của nhân dân trên địa bàn huyện ngày càng cao","Lôm lö sônaêm anu yuoâ ôu, UBND huyeân jôh pônhroh ôi thu yok chinh sach ñông Ñang oeng Kôpal aên apung naê ma kon koâng khan kôdih oeng naê ma apung koâng khan adring ñat ñei lö thu yok pôjaêng, yua noh tac ñoâng truh tôdrong yaêl arih oeng nöih sôngöm ñông naê ma lôm tôring huyeân naêr kang ñuoâi"
0002,"Kinh tế - xã hội phát triển với mức tăng bình quân 14,5%/năm, cơ cấu kinh tế chuyển dịch theo hướng tích cực; cơ sở hạ tầng như điện, đường, trường, trạm y tế được đầu tư xây dựng đáp ứng phục vụ nhu cầu thiết yếu của nhân dân","Kinh teâ xa hoâi pôjing adring mök kjung tinh jônum 14,5% minh sônaêm, kô kôu kinh teâ tôplih boi tôdrong pôjaêng, cô sô ha taâng in ñieân, trong, tröông, tram y teâ ñei tôgum tôjung pôm tôgum tôdrong kô waê ñông naê ma"
0003,"Những chính sách của Đảng, Nhà nước đầu tư hỗ trợ trong những năm qua, có những chính sách hỗ trợ trực tiếp, có những chính sách hỗ trợ bằng phương tiện, công cụ sản xuất và các hạ tầng kỹ thuật đã tạo điều kiện, động lực cơ bản, thuận lợi cho sự phát triển vùng miền núi bước đầu và cho những thời gian tiếp theo","Rim tôdrong ñông Ñang oeng kô pal tôgum lôm lö sônaêm anu yuoâ ôu, ôi lö tôdrong tôgum trök tieâp, ôi lö tôdrong tôgum ñông ñoâ choh jang oeng rim ha taâng ky thuaât jôh pôm tôdrong kô ban, alöng aên tôdrong pôjing apung koâng trong pô tôm oeng aên rim jônang ñông rong pieâu"
0004,Qua đó đời sống vật chất và tinh thần của đồng bào DTTS được thể hiện ngày càng ổn định,Qua noh tôdrong yaêl arih oeng nöih sôngöm ñông naê ma kon koâng naêr kang alöng
0005,"Trong quá trình triển khai thực hiện chính sách, UBND huyện đã tập trung chỉ đạo việc chuyện giao tiến bộ khoa học kỹ thuật, phân cấp quản lý các chính sách và quá trình đô thị hóa, đặc biệt là chính sách đào tạo nghề, học sinh, cán bộ các cấp... đã góp phần nâng cao chất lượng nguồn nhân lực và khả năng phát triển sản xuất trong đồng bào DTTS","Lôm jônang pônhrohj pôm rim tôdrong, UBND huyeân jôh anhoâm pôgôl tôdrong pôtruh KHKT, phaân kôp ngo hnhei rim chinh sach oeng ñoâ thi hoa, pôgloh la tôdrong pô tôp ngheâ, hok sinh, kang boâ rim kôp… jôh pôgop tôdrong poâk xuoân tôdrong thu yok ñei nguoân nhaân lök oeng tôdrong pôjing choh jang lôm naê ma kon koâng"
0006,"Theo báo cáo của UBND xã Vĩnh Quang, vụ hè năm nay, xã Vĩnh Quang có kế hoạch đưa vào sản xuất 118 ha lúa. Thời vụ gieo sạ bắt đầu từ ngày 10 đến ngày 20.4","Boi pôtho khan ñông UBND xa Vinh Quang, vu He sônaêm anu, xa Vinh Quang ôi glong pônhroh aên tômöt choh jang 118 ha ba. Jônang jul adreâch pôtho khan ñông naêr 10 truh naêr 20.4"
0007,"Trong điều kiện nắng hạn như hiện nay, khả năng thiếu nước tưới cho sản xuất, do vậy UBND xã chỉ đạo bà con nông dân nên gieo sạ các giống ngắn ngày, có năng suất, chất lượng, chống chịu khô hạn tốt","Lôm tôdrong to phang ai ahrei, tôdrong bi duh ñak chruh aên choh jang, yua noh UBND xa jôh pôgôl naê ma jul adreâch rim adreâch kôñeh naêr, ôi thu yok, tôdrong thu yok ñei, dôt ñei to phang hôgei"
0008,"Cơ cấu giống sử dụng các giống lúa chủ lực như khang dân đột biến, ĐV 108, ANS1, TBR 36, TBR 45, Đài thơm 8, các giống bổ sung như KD 28, ML 202, ML 48","Kô kôu adreâch chaê yuoâ rim adreâch ba pôgloh in khang daân ñoât bieân, ÑV 108, AÙN1, TBR 36, TBR 45, Ñai thôm 8, rim adreâch tôgum in KD 28, ML 202, ML 48"
0009,"Ngoài ra, trong vụ hè này, xã Vĩnh Quang có kế hoạch đưa vào trồng 298 ha mì và 20 ha cây ngô non","Minh kôpah, lôm vu he anu, xa Vinh Quang ôi glong pônhroh aên tômöt pôtaêm 298 ha kumi oeng 20 ha long hôbo lôp"
0010,"UBND xã đã chỉ đạo nạo vét kênh mương, tiến hành làm đất, đảm bảo khâu thủy lợi, sử dụng nước tưới tiết kiệm, khoa học và cung ứng các giống lúa kịp thời cho bà con sản xuất","UBND xa jôh pôgôl koch trong möông, pôm teh, tômaên tôl tôdrong thuy lôi, chaê yuoâ ñak amaên, khoa hok oeng tôgum rim adreâch ba tôtam aên naê ma choh jang"
