ID,Tiếng Việt,Tiếng BaNa
0001,"Nhân dịp tết Nguyên đán Canh Tý 2020, chiều ngày 16/01, đồng chí Hồ Xuân Ánh – TUV, Bí thư Huyện ủy Vĩnh Thạnh đã thăm và tặng quà cho 09 đối tượng gia đình chính sách, gia đình có công với cách mạng trên địa bàn thị trấn Vĩnh Thạnh, mỗi suất quà trị giá 500 nghìn đồng tiền mặt","Thoi maêng Teât nguyeân ñan Canh Ty sônaêm 2020, Ksô naêr 16/01, ñ/c Hoâ Xuaân Anh – TUV, Bi thö Huyeân uy Vinh Thanh jôh naêm tômang oengaên kua aên 09 unh hnam ôi koâng adring the ñak lôm tôring xa Vinh Thuaân oeng thi traân Vinh Thanh. Minh suaât qua la 500 ôbôu"
0002,"Tại các nơi đến thăm, đồng chí Hồ Xuân Ánh – Bí thư Huyện ủy Vĩnh Thạnh đã ân cần thăm hỏi, động viên các gia đình chính sách thực hiện tốt chủ trương của Đảng, chính sách pháp luật của Nhà nước, tích cực tham gia các phong trào của địa phương và chúc các gia đình đón Tết Nguyên đán Canh Tý vui tươi, hạnh phúc","Rim dô no truh tômang, ñ/c Hoâ Xuaân Anh – Bi thö Huyeân uy Vinh Thanh jôh pinh tômang, pôtho khan rim unh hnam ôi koâng adring the ñak pôm hôgei rim tôdrong ñông Ñang oeng kôpal, pôjaêng adring pôm rim trong glong ñông cham pôlei oeng chuc rim unh hnam sôhmanh Teât nguyeân ñan Canh Ty höch hanh, alöng lieâm"
0003,"Đồng thời, yêu cầu chính quyền địa phương tiếp tục quan tâm, chăm lo đời sống vật chất và tinh thần cho các gia đình chính sách trên địa bàn","Thoi noh, pôkaê khul pôgôl cham pôlei ling lang ngo hnhei, tôme rong tôdrong yaêl arih oeng nöih sôngöm aên rim unh hnam ôi koâng adring the ñak lôm cham pôlei"
0004,"Chiều ngày 15/1, UBND huyện Vĩnh Thạnh tổ chức Hội nghị triển khai các nghị quyết của HĐND huyện về kế hoạch phát triển kinh tế - xã hội và dự toán ngân sách Nhà nước năm 2020","Ksô naêr 15/01, UBND huyeân Vinh Thanh pôlok Hoâi nghi pônhroh rim Nghi kuyeât ñông HÑND huyeân lôm glong pônhroh pôjing kinh teâ xa hoâi oengdö toan ngaân sach kôpal sônaêm 2020"
0005,"Đồng chí Lê Văn Đẩu, phó bí thư huyện ủy, chủ tịch UBND huyện chủ trì hội nghị","Ñ/c Leâ Vaên Ñaâu, Pho bi thö Huyeân uy, Chu tich UBND hueân pôgôl Hoâi nghi"
0006,"Tại hội nghị, các đại biểu đã nghe báo cáo những giải pháp triển khai thực hiện Nghị quyết HĐND huyện về phát triển kinh tế - xã hội và tình hình thu, chi ngân sách Nhà nước năm 2020 của UBND huyện","Dô no Hoâi nghi, rim naê ma pôgôl jôh kôpaêng pôtho khan rim tôdrong pônhroh pôm Nghi quyeât HÑND huyeân lôm pôjing kinh teâ xa hoâi oeng tôdrong thu – chi ngaân sach kôpal sônaêm 2020 ñông UBND huyeân"
0007,"Theo đó, mục tiêu của Nghị quyết HĐND huyện năm 2020, tổng sản phẩm địa phương tăng 14,6%, trong đó nông – lâm nghiệp và thủy sản tăng 6,4%; công nghiệp – tiểu thủ công nghiệp tăng 23,4%; thương mại dịch vụ và du lịch tăng 19,1%: Thu nhập bình quân đầu người 30,737 triệu đồng/năm; tổng vốn đầu tư phát triển 161.154 triệu đồng; tổng thu ngân sách 263.597 triệu đồng, trong đó thu ngân sách địa phương 88.720 triệu đồng; phấn đấu giảm tỷ lệ hộ nghèo xuống dưới 30%;  tỷ lệ trẻ em dưới 5 tuổi suy dinh dưỡng giảm dưới 10%","Boi noh, tôdrong ñông Nghi quyeât HÑND huyeân sônaêm 2020, pôting ñoâ pôm lech cham pôlei kjung 14,6%, lôm noh noâng – laâm nghieâp, thuy san kjung 6,4%; koâng nghieâp – tieâu thu koâng nghieâp kjung 23,4%; töông mai jit vu oeng du lich kjung 19,1%; Thu yok tinh jônum kôl bôngai 30,737 trieâu ñoâng/sônaêm; pôting jeân tôgum pôjing 161 ty 154 trieâu ñoâng; pôting thu ngaân sach 263 ty 597 trieâu ñoâng; lôm noh thu jeân cham pôlei 88 ty 720 trieâu ñoâng; pran tôjul ty leâ unh hnam dônuh jul araê 30; ty leâ ñe hyoh ñim ñei 5 sônaêm suy dinh döông tôjul 10%"
0008,"Để thực hiện có hiệu quả Nghị quyết HĐND huyện, UBND huyện yêu cầu các phòng, ban,, đơn vị, UBND các xã, thị trấn tập trung chỉ đạo, tổ chức triển khai đồng bộ có hiệu quả một số nhiệm vụ như","Sö pôm ôi thu yok Nghi quyeât HÑND huyeân, UBND huyeân pôkaê rim phong, ban, ñôn vi, UBND rim xa, thi traân pônhoâm pôgôl, pôlok pônhroh ñoâng boâ ôi thu yok minh ksoâ tôdrong in"
0009,"Tiếp tục triển khai có hiệu quả Đề án tái cơ cấu ngành nông nghiệp gắn với xây dựng nông thôn mới, chuyển đổi cây trồng , mùa vụ hợp lý","Ling lang pônhroh ôi thu yok Ñeâ an tai kô kôu nganh noâng nghieâp pôtep adring tôjung pôm cham pôlei anao, tôplih long pôtaêm, mua vu trô tro tôdrong"
0010,"Phát triển tiểu thu công nghiệp và ngành nghề nông thôn theo hướng tận dụng tiềm năng thế mạnh của địa phương; nâng cao hiệu quả công tác quản lý đầu tư xây dựng cơ bản; tăng cường công tác quản lý, bảo vệ rừng, phòng chống cháy rừng; tiếp tục đầu tư cơ sở hạ tầng các cụm công nghiệp; tăng cường quản lý, điều hành có hiệu quả các hoạt đông tài chính, ngân sách nhà nước; quan tâm công tác quản lý tài nguyên và bảo vệ môi trường; chủ động công tác phòng, chống thiên tai và tìm kiếm cứu nạn; nâng cao chất lượng giáo dục đào tạo, ưu tiên phát triển giáo dục vùng đồng bào dân tộc thiểu số; quan tâm công tác y tế, dân số và chăm sóc sức khỏe cho nhân dân; đẩy mạnh tuyên truyền, tổ chức các hoạt động đảm bảo đời sống văn hóa tinh thần cho nhân dân; tăng cường quốc phòng – an ninh, bảo đảm trật tự, an toàn, xã hội, nâng cao hiệu lực, hiệu quả trong công tác thanh tra và thi hành pháp luật; đồng thời đẩy mạnh cải cách hành chính, tổ chức thực hiện tốt phong trào thi đua yêu nước","Pôjing tieâu thu koâng nghieâp oeng nganh ngheâ cham pôlei boi tôdrong chaê yuoâ tôdrong deâh ñông cham pôlei; poâk xuoân thu yok tôdrong ngo hnhei tôgum tôjung pôm kô ban; kjung tôdrong ngo hnhei, jö vei bri, phong dôt unh sa bri, pôgôl ôi thu yok rim tôdrong pôm tai chinh, ngaân sach kôpal; ngo hnhei tôdrong ngo hnhei tai nguyeân oeng jö vei moâi tröông; chu ñoâng tôdrong phong dôt thieân tai oeng chaê cöu nan; poâk xuoân tôdrong thu yok ñei giao duc ñao tao, öu tieân pôjing giao duc apung naê ma kon koâng; ngo hnhei tôdrong y teâ, daân soâ oeng tôme rong jaêng pran aên kon tôring; jôraê deâh pôtho khan, pôlok rim tôdrong tômaên tôl tôdrong yaêl arih nöih sôngöm aên kon tôring; kjung quoâc phong an ninh, tômaên tôl traât tö an toan xa hoâi, poâk xuoân thu yok lôm thanh tra oeng thi hanh phap luaât; thoi noh jôraê deâh cai cach hanh chinh, pôlok pôm hôgei trong glong amem the ñak"
