ID,Tiếng Việt,Tiếng BaNa
0001,"Sáng ngày 9.1, Công an huyện Vĩnh Thạnh đã tổ chức tổng kết công tác Công an năm 2019, triển khai nhiệm vụ năm 2020","Bôgheâ naêr 09/01, Coâng an huyeân Vinh Thanh jôh pôlok toâng keât tôdrong Coâng an sônaêm 2019, pônhroh tôdrong pôm sônaêm 2020"
0002,"Dự và chỉ đạo hội nghị có đồng chí Đại tá Huỳnh Văn An -  Phó Giám đốc Công an tỉnh, ở huyện có đồng chí Hồ Xuân Ánh, Tỉnh Uỷ viên, Bí thư Huyện ủy, đồng chí Lê Văn Đẩu, Chủ tịch UBND huyện","Truh dö oeng pôgôl Hoâi nghi ôi ñ/c Ñai ta Huynh Vaên An – Pho giam ñoâc Coâng an tinh; oei huyeân ôi ñ/c Hoâ Xuaân Anh, TUV, Bi thö Huyeân uy; ñ/c Leâ Vaên Ñaâu – Chu tich UBND huyeân"
0003,"Năm 2019, Công an huyện Vĩnh Thạnh đã chủ động nắm chắc tình hình, tham mưu cho cấp ủy, chính quyền, huy động sức mạnh tổng hợp của cả hệ thống chính trị và các tầng lớp nhân dân làm tốt công tác đảm bảo ANTT, tình hình an ninh chính trị, trật tự an toàn xã hội tiếp tục được giữ vững, góp phần đắc lực cho nhiệm vụ phát triển kinh tế - xã hội của địa phương","Sônaêm 2019, Coâng an huyeân Vinh Thanh jôh chu ñoâng roâp kôjaêp tôdrong, pôñam bôl ñon aên kôp uy, khul pôgôl, krao jaêng ran toâng hôp ñông ñi ñaêng heâ thoâng chinh tri oeng naê ma kon tôring pôm hôgei tôdrong tômaên tôl an ninh traât tö, tôdrong an ninh chinh tri, traât tö an toan xa hoâi ling lang ñei jö kôjaêp, pôgôp tôdrong pôgloh aên tôdrong pôjing kinh teâ – xa hoâi ñông cham pôlei"
0004,"Về kết quả thực hiện nhiệm vụ chuyên môn trong, năm 2019, Công an huyện đã chỉ đạo triển khai đồng bộ các biện pháp nghiệp vụ, điều tra, làm rõ 13/14 vụ phạm pháp hình sự, gồm 25 đối tượng, đạt tỷ lệ 92,85%","Lôm thu yok pôm tôdrong chuyeân moân lôm sônaêm 2019, Coâng an huyeân jôh pôgôl pônhroh ñoâng boâ rim tôdrong nghieâp vu, ñieâu tra, pôm ro 13/14 vu pôm glaêi hinh sö adring 25 ñoâi töông, ñat ty leâ 92,85%"
0005,"Công tác giải quyết, xử lý tố giác, tin báo về tội phạm đã tiếp nhận 17 tin, giải quyết 16/17 tin, đạt tỷ lệ 94,11%","Tôdrong tôgum, xö ly toâ giac, tin bao lôm bôngai pôm glaêi jôh tieâp yok 17 tin, tôgum 16/17 tin, dat ty leâ 94,11%"
0006,"Công tác phòng chống tội phạm về kinh tế, ma túy, môi trường được tăng cường triển khai, thực hiện đạt kết quả","Tôdrong phong dôt bôngai pôm glaêi lôm kinh teâ, ma tuy, moâi tröông ñei kjung pônhroh, pôm ñat thu yok"
0007,"Đội CSGT thường xuyên tổ chức tuyên truyền nhân dân chấp hành Luật an toàn giao thông, trật tự văn minh đô thị; tăng cường kiểm tra, xử lý 1.131 trường hợp vi phạm với số tiền xử phạt trên 336 triệu đồng","Ñoâi CSGT dech pôlok pôtho khan kon tôring pôm hôgei Luaât an toan trong naêm, traât tö vaên minh ñoâ thi; kjung ngo hnhei, xö ly 1.131 tröông hôp pôm glaêi adring ksoâ jeân xö phat loi 336 trieâu ñoâng"
0008,Công tác cải cách hành chính tiếp tục được triển khai thực hiện có hiệu quả,Tôdrong cai cach hanh chinh ling lang ñei pônhroh pôm ôi thu yok
0009,"Bên cạnh đó, phong trào toàn dân bảo vệ ANTQ trên địa bàn  huyện tiếp tục được đẩy mạnh, thu hút đông đảo cán bộ, nhân dân ở các địa phương tham gia, khơi dậy sức mạnh, tiềm lực to lớn của nhân dân trong công tác phòng ngừa, trấn áp tội phạm","Minh kôpah noh, trong glong ñi ñaêng naê ma jö vei an ninh the ñak lôm tôring huyeân ling lang ñei jôraê deâh, pônhoâm lö kang boâ, kon tôring rim cham pôlei adring pôm, pôm kjung jaêng pran, tôdrong groâng ñông kon tôring lôm tôdrongphong dôt, traân ap bôngai pôm glaêi"
0010,"Tiếp tục thực hiện có hiệu quả đợt cao điểm tấn công, trấn áp, truy nã tội phạm, giải quyết kịp thời những vấn đề phức tạp nảy sinh về an ninh trật tự ngay tại cơ sở; phát hiện, đấu tranh ngăn chặn có hiệu quả với các loại tội phạm , vi phạm vệ sinh an toàn thực phẩm, trộm cắp, cướp giật, đảm bảo trật tự an toàn giao thông, phòng, chống cháy, nổ, bảo đảm an ninh những nơi vui chơi, giải trí công cộng, các lễ hội để nhân dân vui xuân, đón tết Canh Tý  2020 bình yên, an toàn","Ling lang pôm ôi thu yok maêng pôgloh taân coâng, traân ap, truy na bôngai pôm glaêi, tôgum tôtam rim tôdrong glaêi ôi lech lôm an ninh traât tö lôm cô sô; boh oeng ñaâu tranh gôn ôi thu yok adring rim loai toâi pham, pôm glaêi veâ sinh an toan ñoâ sa, toâng kua tômam, tômaên tôl traât tö an toan trong naêm, phong dôt unh sa, ñoh, tômaên tôl an ninh rim dô no sôhmanh, rim leâ hoâi sö kon tôring sôhmanh teât Canh Ty sônaêm 2020 alöng lieâm"
