ID,Tiếng Việt,Tiếng BaNa
0001,UBND huyện vừa ban hành kế hoạch hỗ trợ xóa nghèo đối với những hộ gia đình có công với cách mạng thuộc hộ nghèo đa chiều giai đoạn 2019-2020,UBND huyeân anao aên leêch glong pônhroh tôguêm tuêk dônuh adriêng rim uênh hnam ôêi koâng adriêng kach mang la uênh hnam dônuh ña chieâu jônang 2019 – 2020
0002,"Kết quả rà soát vào cuối năm 2018, toàn huyện có 231 hộ nghèo là người có công","Thu yoêk ngoê hnhei tômöt atuêch sônaêm 2018, lôêm huyeân ôêi 231 uênh hnam dônuh la bôngai ôêi koâng"
0003,"Năm 2019, toàn huyện phấn đấu giảm 50% số hộ người có công thuộc diện nghèo đa chiều, tương ứng với 138 hộ và đến năm 2020, phấn đấu xóa các hộ nghèo là hộ người có công","Sônaêm 2019, lôêm huyeân pran tôjul 50% ksoâÊ uênh hnam naê ma ôêi koâng oei lôêm kôbraê uênh hnam dônuh ña chieâu, dang dang adriêng 138 uênh hnam oeêng truh sônaêm 2020, pran tuêk rim uênh hnam dônuh la uênh hnam naê ma ôêi koâng"
0004,"UBND huyện cũng đã đưa ra một số giải pháp cụ thể như: Rà soát đánh giá thực trạng, nguyên nhân dẫn đến nghèo của những hộ nghèo để có biện pháp hỗ trợ, tháo gỡ; Tăng cường công tác tuyên truyền, phổ biến chủ chương, chính sách pháp luật của Đảng, Nhà nước về giải quyết việc làm; Hỗ trợ ưu tiên cho hộ nghèo mà có người có công thông qua chương trình giảm nghèo của nhà nước","UBND huyeân kung jôh aên leêch minh ksoÊâ tôdrong cu theâ in: Ngoê hnhei pôtho khan thök trang, tôdrong cheêp truh dônuh ñôêng rim uênh hnam dônuh söê ôêi tôdrong tôguêm; kjung tôdrong pôtho khan tôdrong phap luaât ñôêng Ñang, kôpal lôêm tôguêm tôdrong pôm; tôguêm öu tieân aên uênh hnam dônuh maê ôêi bôngai ôêi koâng thoi kua tôdrong tôjul dônuh ñôêng kôpal"
0005,"Đẩy mạnh công tác xã hội hóa bằng việc huy động sự giúp đỡ của cộng đồng, dân cư nơi cư trú để hỗ trợ cho hộ gia đình người có công có hoàn cảnh khó khăn vươn lên thoát nghèo",Jôraê deâh tôdrong xa hoâi hoa ñôêng tôdrong krao akoêm tôdrong tôguêm ñôêng naê ma cham pôlei söê tôguêm aên uênh hnam naê ma ôêi koâng ôêi tôdrong hrat tônap kjung ñiê dônuh
0006,Ban điều phối Dự án rau an toàn tỉnh Bình Định vừa phối hợp Phòng Nông nghiệp – PTNT huyện khai giảng khóa đào tạo trên đồng ruộng cho nông dân nhóm cùng sở thích trồng rau an toàn tại xã Vĩnh Sơn,Khul ñieâu phoâi Dö an hla nheêm an toan tinh Binh Ñinh anao adriêng Phong noâng nghieâp oeêng pôjing cham pôlei huyeân khai giang khoa ñao tao lôêm tômaên bal aên naê ma adriêng tôdrong waê pôtaêm hla nheêm an toan dônoê xa Vinh Sôn
0007,Tham dự lớp có 28 học viên là nông dân trong nhóm cùng sở thích trồng rau an toàn,Tham dö lôêp hoêk ôêi 28 naê ma la hoâi vieân noâng daân lôêm kôtum adriêng tôdrong waê pôtaêm hla nheêm an toan
0008,"Qua 7 tuần đào tạo, mỗi tuần 1 ngày từ ngày 12.9 đến ngày 24/10/2019, các học viên được trang bị các kiến thức về quy trình sản xuất các loại rau ôn đới như","Kua 07 tuaân pôtôêp, minh tuaân minh ‘naêr ñôêng ‘naêr 12/9 truh ‘naêr 24/10/2019, rim naê ma ñei tôguêm rim tôdrong baêt lôêm tôdrong choh jang rim loai hla nheêm oân ñôi in"
0009,"Bắp cải, cải thảo, suplơ, ớt ngọt, củ cải trắng, xà lách….; Sâu bệnh và biện pháp phòng trừ theo chương trình quản lý dịch hại tổng hợp IPM; Phương pháp theo dõi cây trồng và ghi chép nhật ký đồng ruộng; An toàn vệ sinh thực phẩm trong sản xuất rau an toàn; Các mối nguy khi sử dụng thuốc BVTV và nguyên tác sử dụng thuốc BVTV trong trồng rau an toàn","Baêp cai, cai thao, suplô, amneê ngam, cuû caûi, xa lach…; Jôroâng jiê oeêng rim tôdrong phong dôt ‘boi tôdrong ngoê hnhei jiêt glaêi toâng hôp IPM; tôdrong ngoê hnhei ‘long pôtaêm oeêng ghi nhaât kyê tômaên bal; an toan veâ sinh ñoâ sa lôêm choh jang hla nheêm an toan; rim tôdrong glaêi jônang chaê yuoâ bôgang jö vei ‘long pôtaêm oeêng tôdrong chaê yuoâ bôgang jö vei ‘long pôtaêm lôêm pôtaêm hla nheêm an toan"
0010,"Cùng với truyền đạt bằng lý thuyết thông qua hình ảnh trực quan, trong thời gian đào tạo học viên được trực tiếp thực hành trên ruộng từ khâu thiết kế ruộng rau đến chuẩn bị giống, cách trồng, chăm sóc, bón phân, tưới nước, theo dõi cây trồng (2 lần/tuần) để nắm bắt tình hình sinh trưởng và sâu bệnh","Adriêng tôdrong pôtho khan ñôêng lyê thuyeât thoi kua hinh anh tröêk quan, lôêm jônang ñao tao, rim naê ma ñei tröêk tieâp thöc hanh lôêm tômaên ñôêng tôdrong thieât keâ tômaên hla nheêm truh goâ ñeêch adreâch, kô kach pôtaêm, tôme rong, ‘boên phaân, chruêh ñak, ngoê hnhei ‘long pôtaêm ( 02 maêng 01 tuaân) söê roâp baêt tôdrong yaêl arih oeêng jôroâng jiê"
0011,"Sáng ngày 18.9, Phòng Nông nghiệp và PTNT huyện Vĩnh Thạnh phối hợp UBND xã Vĩnh Quang thành lập nhóm cùng sở thích sản xuất rau an toàn","Bôgheâ ‘naêr 18/9, Phong noâng nghieâp oeêng pôjing cham pôlei huyeân Vinh Thanh adriêng UBND xa Vinh Kuang pôjing anao kôtum adriêng tôdrong waê choh jang hla nheêm an toan"
