ID,Tiếng Việt,Tiếng BaNa
0001,"Chiều ngày 24.12, Ban Dân vận huyện ủy Vĩnh Thạnh tổ chức Hội nghị tổng kết công tác Dân vận năm 2019, triển khai phương hướng nhiệm vụ năm 2020. ","Ksô naêr 24/12, Khul daân vaân Huyeân uy Vinh Thanh pôlok Hoâi nghi toâng keât tôdrong daân vaân sônaêm 2019, pônhroh tôdrong pôm sônaêm 2020."
0002,"Năm 2019, công tác dân vận của hệ thống chính trị trên địa bàn huyện Vĩnh Thạnh tiếp tục được các cấp ủy quan tâm, chỉ đạo và có những chuyển biến tích cực. ","Sônaêm 2019, tôdrogn daân vaân ñông heâ thoâng chinh tri lôm tôring huyeân Vinh Thanh ling lang ñei rim kôp uy ngo hnhei, pôgôl oeng ôi lö tôplih pôjaêng. "
0003,"Công tác dân vận chính quyền có bước đổi mới, gần dân, sát cơ sở; chú trọng vận động nhân dân cùng làm những công việc chung của cộng động. ","Tôdrong daân vaân khul pôgôl ôi tôdrong anao, jeâ naê ma, jeâ cô sô; ngo hnhei krao akom kon tôring adring pôm rim tôdrong adring ñông naê ma cham pôlei. "
0004,"Hoạt động của Mặt trận và các hội đoàn thể trong huyện đã có nhiều đổi mới với nhiều hình thức tập hợp, tuyên truyền vận động nhân dân thực hiện tốt các chủ trương của Đảng, nhà nước trên các lĩnh vực. ","Tôdrong pôm ñông Maêt traân oeng rim hoâi ñoan theâ lôm huyeân jôh ôi lö tôplih anao adring lö tôdrong pônhoâm, pôtho khan krao akom kon tôring pôm hôgei rim tôdrong ñông Ñang, kôpal lôm rim tôdrong. "
0005,"Tích cực tham gia xây dựng Đảng, chính quyền, xây dựng nông thôn mới; xây dựng khối Đại đoàn kết toàn dân tộc. ","Pôjaêng adring pôm tôjung pôm Ñang, khul pôgöl, tôjung pôm cham pôlei anao; tôjung pôm khoâi ñai ñoan keât ñi ñaêng kon koâng."
0006,"Bên cạnh đó, việc thực hiện quy chế dân chủ cơ sở tiếp tục được các cấp ủy Đảng quan tâm thực hiện tốt, xây dựng được mối quan hệ phối hợp giữa chính quyền, các ban ngành, mặt trận tổ quốc và các đoàn thể trong việc triển khai, tổ chức thực hiện công tác tuyên truyền, vận động và phối hợp giải quyết các vấn đề nảy sinh trong nhân dân. ","Minh kôpah noh, tôdrong pôm quy cheâ daân chu oei cô sô ling lang ñei rim kôp uy Ñang ngo hnhei pôm hôgei, tôjung pôm ñei tôdrong adring tôk pôk khul pôgôl, rim ban nganh, maêt traân toâ quoâc oeng rim ñoan theâ lôm tôdrong pônhroh, pôlok pôm tôdrong pôtho khan, krao akom oeng adring tôgum rim tôdrong ôi lech lôm kon tôring. "
0007,"Qua đó, góp phần thực hiện thắng lợi nhiệm vụ phát triển kinh tế - xã hội, giữ vững an ninh chính trị ở địa phương trong năm 2019. ","Qua noh pôgop tôdrong pôm thaêng lôi tôdrong pôjing kinh teâ xa hoâi, jö kôjaêp an ninh chinh tri oei cham pôlei lôm sônaêm 2019."
0008,"Bên cạnh kết quả đạt được, Công tác dân vận trên địa bàn huyện trong năm 2019 vẫn còn những tồn tại, hạn chế như: ","Minh kôpah rim thu yok ñat ñei, tôdrong daân vaân lôm tôring huyeân lôm sônaêm 2019 araê rim toân tai, han cheâ in: "
0009,"Công tác dự báo, nắm bắt tư tưởng dư luận có nơi, có lúc chưa kịp thời; tình trạng tự tử trong đồng bào dân tộc thiểu số vẫn còn xảy ra; Việc cụ thế hóa các phong trào thi đua chưa có chiều sâu… ","Tôdrong pôtho khan, roâp baêt tö töông naê ma ôi dô no, ôi jônang ñim tôtam; tôdrong bet ôkôu lôm naê ma kon koâng araê boh ôi lech; tôdrong u theâ hoa rim trong glong tôjroh ñim naêm tômöt tôdrong jôru…"
0010,"Năm 2020, Ban Dân vận huyện ủy Vĩnh Thạnh tiếp tục phát huy vai trò và sự nỗ lực của toàn hệ thống, phối hợp với các ngành liên quan để thực hiện tốt công tác dân vận ở địa phương, nhất là tăng cường công tác tuyên truyền các chủ trương, chính sách của Đảng, nhà nước đến với người dân ở vùng sâu, vùng xa, vùng đồng bào dân tộc thiểu số. ","Sônaêm 2020, Khul daân vaân Huyeân uy Vinh Thanh ling lang pôjing vai tro oeng tôdrong pran ñông ñi heâ thoâng, adring rim nganh lieân quan sö pôm hôgei tôdrong daân vaân oei cham pôlei, pôgloh la kjung tôdrong pôtho khan rim tôdrong ñông Ñang, kôpal truh adring naê ma apung koâng, apung hlo, apung naê ma kon koâng. "
