ID,Tiếng Việt,Tiếng BaNa
0001,"Đại hội đã dành thời gian thảo luận và thông qua Nghị quyết về các mục tiêu, chỉ tiêu phương hướng, nhiệm vụ trong nhiệm kỳ 2020-2025",Ñai hoâi jôh sö thôi gian pôñam bôl oeng thoâng qua Nghi quyeât lôm rim tôdrong pôm lôm nhieâm ky 2020 – 2025
0002,"Trong đó tập trung vào một số mục tiêu, chỉ tiêu như: Tốc độ tăng trưởng kinh tế bình quân tăng 13,4%; phấn đấu nâng mức thu nhập bình quân đầu người đạt 28 triệu đồng/người/năm; tỷ lệ hộ nghèo hằng năm giảm từ 3 đến 5%; tỷ lệ lao động nông thôn qua đào tạo, tập huấn đạt trên 90%; thu ngân sách tăng từ 2% trở lên; hằng năm có 20% chi bộ hoàn thành xuất sắc nhiệm, không có chi bộ yếu kém; Đảng bộ đạt trong sạch vững mạnh suốt nhiệm kỳ","Lôm noh pônhoâm tômöt minh ksoâ tôdrong in: Toâc ñoâ kjung kinh teâ tinh jônum kjung 13,4%; pran poâk mök thu yok tinh jônum kôl bôngai ñat 28 trieâu ñoâng minh anu minh sônaêm; ty leâ unh hnam dônuh tôjul ñông 3 – 5%; ty leâ lao ñoâng cham pôlei qua ñao tao, taâp huaân ñat loi 90%; thu ngaân sach kjung ñông 2% kjung; rim sônaêm ôi 20% chi boâ keh kong pôgloh tôdrong pôm, bi ôi chi boâ khe; Ñang boâ ñat uoâil ieâl kôjaêp ñi nhieâm ky"
0003,Phấn đấu đến năm 2025 đạt 16/19 tiêu chí của bộ tiêu chí quốc gia về xây dựng nông thôn mới,Pran truh sônaêm 2025 ñat 16/19 tieâu chi ñông Boâ tieâu chi kôpal the ñak lôm tôjung pôm cham pôlei anao
0004,"Phát biểu tại Đại hội, đồng chí Hồ Xuân Ánh, Bí thư Huyện ủy đã chúc mừng kết quả hoạt động của Đảng bộ trong nhiệm kỳ qua, trong nhiệm kỳ mới đồng chí đề nghị: Đảng bộ xã cần tập trung hoàn chỉnh cơ sở hạ tầng và nâng cao chất lượng các tiêu chí trong xây dựng NTM, phát triển đa dạng các ngành nghề phục vụ nhu cầu sản xuất và đời sống của người dân; có cơ chế khuyến khích và tạo điều kiện thuận lợi để các doanh nghiệp và HTX đầu tư phát triển đa dạng nghành nghề và các mô hình sản xuất hiệu quả nhằm nâng cao đời sống nhân dân","Pôtho khan dô no Ñai hoâi, ñ/c Hoâ Xuaân Anh, Bi thö Huyeân uy jôh chuc möng thu yok ñông Ñang boâ lôm nhieâm ky anu yuoâ ôu, lôm nhieâm ky anao ñ/c pôkaê: Ñang boâ xa waê pônhoâm keh kong cô sô ha taâng oeng poâk xuoân tôdrong thu yok ñei rim tieâu chi lôm tôjung pôm cham pôlei anao, pôjing ña dang rim nganh ngheâ tôgum tôdrong kô waê choh jang oeng tôdrong yaêl arih naê ma; ôi tôdrong bône oeng pôm tôdrong alöng sö rim doanh nghieâp oeng HTX tôgum pôjing ña dang nganh ngheâ oeng rim moâ hinh choh jang thu yok sö poâk xuoân tôdrong yaêl arih naê ma"
0005,"Tập trung hoàn chỉnh hệ thống kênh mương nội đồng để phát huy hiệu quả các công trình thủy lợi, chuyển đổi cơ cấu cây trồng vật nuôi giúp thâm canh tăng vụ, tăng năng suất; phát triển mạnh đàn gia súc, gia cầm theo hướng trang trại, gia trại","Pônhoâm keh kong heâ thoâng trong möông lôm tômaên sö pôm ôi thu yok rim koâng trinh thuy lôi, tôplih kô kôu long pôtaêm, xem rong tôgum thaâm canh taêng vu, kjung thu yok, pôjing deâh tôpul xem rong boi tôdrong gia trai, trang trai"
0006,"Đảng bộ xã cần quan tâm thực hiện tốt các chính sách xã hội, nâng cao dân trí, chăm sóc sức khỏe nhân dân, đẩy mạnh giảm nghèo, nâng cao hơn nữa mức thu nhập cho người dân","Ñang boâ xa waê ngo hnhei pôm hôgei rim chinh sach xa hoâi, poâk xuoân tôdrong baêt, tôme rong jaêng pran aên naê ma, jôraê deâh tôjul dônuh, poâk xuoân loi pieâu mök thu yok aên naê ma"
0007,"Chú trọng nâng cao chất lượng giáo dục đào tạo, tạo điều kiện tốt nhất để con em được học tập, quan tâm đầu tư Trạm y tế nhằm thực hiện công tác chăm sóc sức khỏe và phòng chống bệnh tật trên địa bàn","Ngo hnhei poâk xuoân tôdrong thu yok ñei giao duc ñao tao, pôm tôdrong hôgei pôgloh sö kon mon ñei hok tôp, ngo hnhei tôgum Tram y teâ sö pôm tôdrong tôme rong jaêng pran oeng phong dôt jit ji lôm tôring"
0008,"Giữ vững ổn định chính trị, an ninh và trật tự an toàn xã hội tạo điều kiện quan trọng để phát triển kinh tế xã hội một cách bền vững","Jö kôjaêp chinh tri, an ninh oeng traât tö an toan xa hoâi, pôm tôdrong pôgloh sö pôjing kinh teâ xa hoâi minh kô kach kôjaêp"
0009,"Thực hiện tốt công tác phòng chống tham nhũng, giữ gìn an ninh chính trị và trật tự an toàn xã hội trên địa bàn","Pôm hôgei tôdrong phong dôt tham nhung, jö vei an ninh chinh tri oeng traât tö an toan xa hoâi lôm tôring"
0010,"Tiếp tục đổi mới nội dung phương thức hoạt động của MTTQ và các đoàn thể chính trị xã hội, kịp thời nắm bắt tâm tư nguyện vọng của nhân dân để có các giải pháp giải quyết kịp thời","Ling lang tôplih anao tôdrong pôm ñông MTTQ oeng rim ñoan theâ chinh tri xa hoâi, tôtam roâp baêt tôdrong kô waê ñông naê ma sö ôi rim tôdrong tôgum tôtam"
