ID,Tiếng Việt,Tiếng BaNa
0001,"Nhân dịp kỷ niệm 45 năm Giải phóng tỉnh Bình Định, đ/c Nguyễn Thanh Tùng - Ủy viên Trung ương Đảng, Bí thư Tỉnh ủy đã đi thăm và tặng 10 suất quà cho các gia đình chính sách tiêu biểu trên địa bàn huyện Vĩnh Thạnh, mỗi suất quà trị giá 1 triệu đồng","Thoi maêng ky nieâm 45 sônaêm giai phong Binh Ñinh. ñ/c Nguyeân Thanh Tung – Uy vieân Trung öông Ñang – Bi thö Tinh uy jôh naêm tômang oeng aên 10 suaât qua aên rim unh hnam ôi koâng adring the ñak pôgloh lôm tôring huyeân Vinh Thanh, minh suaât qua tri gia 01 trieâu ñoâng"
0002,Cùng đi có đồng chí Hồ Xuân Ánh - Bí thư Huyện ủy; đ/c Đinh Drin - Phó bí thư thường trực Huyện ủy; đ/c Lê Văn Đẩu - Chủ tịch UBND huyện,Adring naêm ôi ñ/c Hoâ Xuaân Anh – Bi Thö Huyeân uy; ñ/c Ñinh Drin – Pho bi thö thöông tröc Huyeân uy; ñ/c Leâ Vaên Ñaâu – Chu tich UBND huyeân
0003,"Bí thư Tỉnh ủy Nguyễn Thanh Tùng đến thăm, tặng quà gia đình Anh hùng lực lượng vũ trang Đinh A Trôi và thương binh Đinh Thao, cùng trú làng K4, xã Vĩnh Sơn","Bi thö tinh uy Nguyeân Thanh Tung truh tômang, aên qua unh hnam anh hung LLVT Ñinh Atroi oeng Thöông Binh Ñinh Thao oei pôlei K4, xa Vinh Sôn"
0004,"Những gia đình chính sách còn lại, đồng chí ủy quyền cho lãnh đạo huyện Vĩnh Thạnh đi thăm, tặng quà","Rim unh hnam ôi koâng adring the ñak araê, ñ/c uy quyeân aên pôgôl huyeân Vinh Thanh naêm tômang oeng aên qua"
0005,"Tại các nơi đến thăm, Bí thư Tỉnh ủy ân cần hỏi thăm sức khỏe, tình hình kinh tế, đời sống của các thành viên trong gia đình","Lôm rim dô no truh tômang, Bi thö Tinh uy jôh ponh tômang jaêng pran, tôdrong kinh teâ, tôdrong yaêl arih ñông rim thanh vieân lôm unh hnam"
0006,"Bày tỏ sự biết ơn về những đóng góp, hy sinh cho cách mạng của các gia đình chính sách, người có công tại huyện Vĩnh Thạnh","Pôtho khan tôdrong baêt truh lôm rim tôdrong pôgop, hy sinh aên kach mang ñông rim unh hnam ôi koâng adring the ñak, bôngai ôi koâng lôm huyeân Vinh Thanh"
0007,"Đồng thời đề nghị các cấp chính quyền và ngành chức năng liên quan tiếp tục quan tâm, chăm sóc tốt hơn nữa đối với gia đình chính sách, người có công để họ có cuộc sống ngày càng tốt hơn","Thoi noh pôkaê rim kôp khul pôgôl oeng nganh chök naêng lieân quan ling lang ngo hnhei, tôme rong hôgei loi pieâu adring unh hnam ôi koâng adring the ñak, bôngai ôi koâng sö kaên hô ôi tôdrong yaêl arih naêr kang hôgei loi"
0008,"Đặc biệt, đồng chí yêu cầu, nhắc nhở chính quyền địa phương và người dân cần tăng cường, nâng cao tinh thần phòng chống dịch bệnh Covid-19 đang diễn biến phức tạp hiện nay","Pôgloh, ñ/c pôtho khan khul pôgôl cham pôlei oeng naê ma waê kjung poâk xuoân nöih sôngöm phong dôt jit ji Coví – 19 atung boh lech phök tap in ahrei"
0009,"Thực hiện ý kiến chỉ đạo của UBND tỉnh, sáng ngày 2.4, huyện Vĩnh Thạnh đã khẩn trương thực hiện lập chốt kiểm soát phòng chống COVID-19 tại Trạm Gò Lủi, cửa ngõ ra vào huyện Vĩnh Thạnh","Pôm tôdrong pôgôl ñông UBND tinh, bôgheâ naêr 02.4, huyeân Vinh Thanh jôh ranh pôm choât ngo hnhei kieâm soat phong dôt coví-19 dô no Tram Go Lui, trong naêm möt lech huyeân Vinh Thanh"
0010,"Chốt kiểm soát phòng chống COVID-19 liên ngành được thành lập tại Gò Lủi, với các lực lượng Y tế, Quân sự, Cảnh sát giao thông nhằm kiểm soát người và phương tiện ra vào huyện Vĩnh Thạnh bằng đường bộ","Choât ngo hnhei phong dôt Covid-19 lieân nganh ñei pôjing anao dô no Tram Go Lui adring rim lök löông y teâ, quaân sö, canh sat giao thoâng sö ngo hnhei, kieâm soat bôngai ông xe naêm tômöt lech huyeân Vinh Thanh ñông trong boâ"
0011,"Nhiệm vụ của Chốt kiểm soát liên ngành là kiểm soát, thực hiện đo thân nhiệt, khai báo y tế, lịch sử đi lại","Nhieâm vu ñông choât ngo hnhei lieân nganh la ngo hnhei, pôm ño thaân nhieât, khai bao y teâ, lich sö naêm söt"
0012,"Kiểm soát chặt chẽ những người đến và đi khỏi địa bàn huyện Vĩnh Thạnh, nhất là trường hợp trở về từ hoặc đi qua vùng dịch","Ngo hnhei kôjaêp rim bôngai truh oeng naêm lech tôring huyeân, pôgloh la rim tröông hôp naêm söt thoi naêm qua apung ôi jit"
0013,"100% người dân và phương tiện khi đi qua chốt đều được dừng lại và thực hiện việc kiểm tra y tế như đo thân nhiệt, khai báo y tế","100% naê ma oeng xe naêm qua choât hôdôi ñei hmaêng oei ôu oeng pôm tôdrong ngo hnhei y teâ in ño thaân nhieât, khai bao y teâ"
0014,"Qua buổi sáng đầu tiên, phần lớn người dân đều đồng tình hưởng ứng và cho rằng đây là một quyết định đúng để bảo đảm sức khỏe cho người dân, cũng là cách tốt nhất để phòng chống dịch bệnh lây lan","Qua minh bôgheâ pôtôm, trong groâng naê ma hôdôi höông öng oeng pôtho khan anu la minh tôdrong trô tro sö tômaên tôl jaêng pran aên naê ma, anu kung la kô kach hôgei pôgloh sö phong dôt jit ji apoh saê"
0015,"Các chốt kiểm soát dịch đi vào hoạt động từ ngày 2.4 và hoạt động 24/24 giờ, và hoạt động cho đến khi có văn bản chỉ đạo cụ thể của UBND tỉnh về dừng thực hiện nhiệm vụ của các chốt kiểm soát dịch",Rim choât ngo hnhei jit naêm tômöt pôm ñông naêr 02.4 oeng pôm 24/24 giô oeng pôm aên truh jônang ôi hla pôgôl cu theâ ñông UBND tinh lôm thoâi pôm nhieâm vu ñông rim choât kieâm soat jit
0016,"Sáng ngày 30.3, Ngân hàng Chính sách xã hội huyện Vĩnh Thạnh đã đến trao cho Trung tâm Y tế huyệnVĩnh Thạnh 5 triệu đồng dùng vào việc mua sắm dụng cụ, thiết bị y tế phục vụ công tác phòng, chống dịch Covid-19","Bôgheâ naêr 30.3, NHCSXH huyeân Vinh Thanh jôh truh aên Trung taâm y teâ huyeân Vinh Thanh 05 trieâu ñoâng sö ruoât ñoâ y teâ tôgum tôdrong phong dôt jit Covid-19"
0017,"Số tiền trên do Công đoàn cơ sở Ngân hàng Chính sách xã hội tỉnh chuyển về các huyện nhằm hưởng ứng lời kêu gọi của Thủ tướng Chính phủ, Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam và sự chỉ đạo của Ban Thường vụ Công đoàn ngành Ngân hàng Chính sách xã hội về chung tay góp sức phòng chống dịch Covid-19","Ksoâ jeân anu yua Coâng ñoan cô sô NHCSXH tinh chuyeân söt rim huyeân sö höông öng bôl krao ñông Thu töông kôpal the ñak, UB Trung öông MTTQ Vieât Nam oeng tôdrong pôgiôl ñông Khul thöông vu Coâng ñoan nganh NHCSXH lôm adring ti pôgop phong dôt jit Covid-19"
0018,"Nhằm chủ động phòng chống dịch bệnh cho đàn gia súc, gia cầm, trong tháng 3 năm 2020, xã Vĩnh Quang đã triển khai tiêm phòng vaccine cúm gia cầm, lở mồm long móng cho bò, heo nái và đực giống đợt 1 năm 2020","Sö chu ñoâng phong dôt jit ji aên tôpul xem rong, lôm khei 3.2020, xa Vinh Quang jôh pônhroh tieâm phong vaccine kum yer, ôda, gloh bôl gloh kônieâh aên lô mo, nhung mi oeng klo adreâch maêng maê minh sônaêm 2020"
0019,"Kết thúc tiêm phòng, lực lượng thú y của xã đã tiêm vaccine cúm gia cầm cho 180 con gà và 2.920 con vịt, đạt 100%","Atuch tieâm phong, lök löông thu y ñông xa jôh tieâm vaccine kum aên 180 to yer oeng 2.920 to ôda, ñat 100%"
0020,"Tiêm phòng vaccine lở mồm long móng cho 2.135 con bò, đạt tỷ lệ hơn 86% so với tổng đàn tại thời điểm tiêm phòng và 248 con heo nái và đực giống, đạt tỷ lệ hơn 88%","Tieâm phong vaccine gloh bôl gloh kônieâh aên 2.135 to lô mo, ñat ty leâ loi 86% pôting adring pôting tôpul dô no jônang tieâm phong oeng 248 to nhung mi oeng klo adreâch, ñat ty leâ loi 88%"
0021,"Bên cạnh đó, xã Vĩnh Quang cũng đã tuyên truyền cho hộ chăn nuôi thường xuyên thực hiện vệ sinh môi trường chăn nuôi, phun thuốc tiêu độc, sát trùng chuồng trại chăn nuôi, góp phần ngăn ngừa dịch bệnh xảy ra trên đàn gia súc, gia cầm","Minh kôpah noh, xa Vinh Quang kung jôh pôtho khan aên unh hnam kia rong dech pôm veâ sinh moâi tröông kia rong, phun bôgang tieâu ñoâc khu trung adrung adron kia rong, pôgop tôdrong gôn jit ji ôi lech lôm tôpul xem rong"
0022,"Thời gian qua, công tác tuyên truyền phòng, chống tội phạm, đảm bảo ANTT ở 9/9 xã, thị trấn trên địa bàn huyện Vĩnh Thạnh luôn được đẩy mạnh với nhiều hình thức phong phú, đa dạng","Jônang anu yuoâ ôu, tôdrong pôtho khan phong dôt bôngai pôm glaêi, tômaên tôl an ninh traât tö oei 9/9 xa, thi traân lôm tôring huyeân Vinh Thanh dech ñei jôraê deâh adring lö tôdrong phong phu, ña dang"
0023,"Lưc lượng công an cơ sở đã tập trung xây dựng các nội dung tuyên truyền về phương thức, thủ đoạn hoạt động của tội phạm; nguyên nhân, điều kiện làm phát sinh tội phạm để nhân dân nâng cao tinh thần cảnh giác, phòng ngừa","Lök löông coâng an cô sô jôh anhoâm tôjung pôm rim tôdrong pôtho khan lôm tôdrong pôm ñông rim bôngai pôm glaêi; nguyeân nhaân, ñieâu kieân pôm lech bôngai pôm glaêi sö naê ma poâk xuoân nöih sôngöm canh giac, phong dôt"
0024,"Từ đầu năm đến nay, 100% xã, thị trấn đồng loạt phát động phong trào toàn dân bảo vệ ANTQ với hơn 2.000 lượt người tham gia; công an huyện đã biên soạn cấp phát tài liệu tuyên truyền, giáo dục pháp luật, phối hợp công an địa phương tham mưu Đảng ủy, UBND xã chỉ đạo các đoàn thể tổ chức tuyên truyền tại 59/59  thôn","Ñông kôl sônaêm truh ahrei, 100% xa, thi traân adring phat ñoâng trong glong ñi ñaêng naê ma jö vei an ninh teh ñak adring loi 2.000 maêng naê ma adring pôm; coâng an huyeân jôh pôm oeng kôp phat tai lieâu pôtho khan, giao duc phap luaât, adring coâng an cham pôlei pôñam bôl ñon Ñang uy, UBND xa pôgôl rim ñoan theâ pôlok pôtho khan lôm 59/59 thoân"
0025,"Đồng thời, tiến hành rà soát, lập danh sách các đối tượng là thanh thiếu niên chậm tiến, đối tượng có tiền án, tiền sự và tiến hành gọi, hỏi, răn đe, giáo dục, ký cam kết không vi phạm pháp luật","Thoi noh, naêm ngo hnhei, pôm danh sach rim ñoâi töông la ñe adruh chaâm tieân, ñoâi töông ôi tieân an, tieân sö oeng krao pinh, pôtho khan, giao duc, ky cam keât bi pôm glaêi phap luaât"
0026,"45 năm sau ngày giải phóng tỉnh Bình Định, cuộc sống của người dân đã có nhiều đổi thay lớn, trong đó có sự chuyển biến mạnh mẽ trong đời sống của người dân khu vực nông thôn miền núi","45 sônaêm ñông rong naêr giai phong Binh Ñinh, tôdrong yaêl arih ñông naê ma jôh ôi lö tôplih groâng, lôm noh ôi tôdrong tôplih deâh lôm tôdrong yaêl arih ñông naê ma apung cham pôlei apung koâng"
