ID,Tiếng Việt,Tiếng BaNa
0001,"Nhanh chóng ổn định tình hình, hoạt động sản xuất, kinh doanh, công việc, học tập... trở lại bình thường ngay sau khi hết thời gian nghỉ Tết Nguyên đán theo quy định là ý kiến chỉ đạo của Chủ tịch UBND huyện Lê Văn Đẩu tại buổi họp báo đầu năm","Ranh pôm alöng tôdrong choh jang, tech bôdro, tôdrong pôm, hok tôp ñei in rim naêr ñông rong ñi jônang pôdôi Teât nguyeân ñan boi quy ñinh la tôdrong pôgôl ñông Chu tich UBND huyeân Leâ Vaên Ñaâu lôm maêng hop bao kôl sônaêm"
0002,"Theo đó, Chủ tịch UBND huyện yêu cầu các cơ quan, ban ngành, các địa phương tập trung chỉ đạo sản xuất nông nghiệp, với quyết tâm giành thắng lợi vụ sản xuất Đông Xuân 2019 - 2020 một cách toàn diện, chú ý đến tình hình sản xuất nông nghiệp trên địa bàn xã Vĩnh Sơn, Vĩnh Kim, Vĩnh Thuận và Vĩnh Hòa","Boi noh, Chu tich UBND huyeân pôlaê rim kô kuan, ban nganh, rim cham pôlei pônhoâm pôgôl choh jang noâng nghieâp, adring quyeât taâm pôm thaêng lôi vu choh jang Ñoâng xuaân sônaêm 2019 – 2020 minh kô kach ñi ñaêng, ngo hnhei truh tôdrong choh jang noâng nghieâp lôm tôring xa Vinh Sôn, Vinh Kim, Vinh Thuaân oeng Vinh Hoa"
0003,Tiếp tục triển khai xuống giống hết diện tích các loại cây trồng cạn theo kế hoạch,Ling lang pônhroh jul adreâch ñi chñeh the rim loai long pôtaêm boi glong pônhroh
0004,"Chỉ đạo và hướng dẫn nông dân thường xuyên thăm đồng, sử dụng các biện pháp phòng trừ sâu bệnh phá hoại mùa màng, cây trồng","Pôgôl oeng pôchi naê ma dech naêm ngo hnhei tômaên, chaê yuoâ rim tôdrong phong dôt jôroâng ji phaê long pôtaêm"
0005,"Đẩy mạnh phát triển chăn nuôi, chú trọng thực hiện công tác tiêm phòng theo kế hoạch; phòng chống dịch bệnh gia súc, gia cầm","Jôraê deâh pôjing kia rong, ngo hnhei pôm tôdrong tieâm phong boi glong pônhroh; phong dôt jit ji xem rong"
0006,"Đẩy nhanh tiến độ giải phóng mặt bằng, tập trung xây dựng cơ sở hạ tầng ngay từ đầu năm","Jôraê ranh tôdrong giai phong maêt baêng, pônhoâm tôjung pôm cô sô ha taâng ñông kôl sônaêm"
0007,"Kiểm tra, khắc phục hư hỏng các công trình giao thông, thủy lợi và các công trình phục vụ dân sinh","Ngohhei, khaêk phuk hö hong rim koâng trinh trong naêm, thuy lôi oeng rim koâng trinh tôgum naê ma"
0008,Đẩy mạnh triển khai thực hiện Chương trình Mục tiêu quốc gia xây dựng Nông thôn mới,Jôraê deâh pônhroh pôm Chöông trinh muk tieâu kôpal the ñak tôjung pôm cham pôlei anao
0009,"Tiếp tục thực hiện cải cách thủ tục hành chính ở các khâu nhằm đơn giản hóa, rút ngắn thời gian giải quyết các thủ tục đầu tư và xây dựng","Ling lang pôm cai cach hanh chinh oei rim dô no sö ñôn giam hoa, pôm kôñeh jônang tôgum rim tôdrong tôgum oeng tôjung pôm"
0010,"Thực hiện đồng bộ các giải pháp về chuẩn bị đầu tư, các thủ tục pháp lý trong đầu tư và xây dựng… để đẩy nhanh tiến độ thực hiện và giải ngân giá trị khối lượng hoàn thành các công trình, dự án","Pôm ñoâng boâ rim tôdrong lôm goâ ñech tôgum, rim tôdrong phap ly lôm tôgum oeng tôjung pôm… sö jôraê ranh tôdrong pôm oeng tôgum giaê tri khoâi löông keh kong rim koâng trinh, dö an"
0011,"Thường xuyên kiểm tra, theo dõi sát tình hình biến động của giá cả thị trường, xử lý nghiêm các trường hợp kinh doanh hàng giả, hàng chất lượng kém, hàng không rõ nguồn gốc xuất xứ, hàng không đảm bảo vệ sinh an toàn thực phẩm; đề xuất giải pháp nhằm góp phần thực hiện việc bình ổn giá, giải quyết những vướng mắc trong quá trình triển khai thực hiện","Dech ngo hnhei jeâ tôdrong tôplih ñông giaê ca thi tröông, xö ly deâh rim tôdrong tech bôdro ñoâ gia, ñoâ bi ôi tôdrong thu yok ñei, ñoâ bi ro tôm, dô no pôm, ñoâ bi tômaên tôl veâ sinh an toan ñoâ sa; pôtho khan tôdrong sö pôgop tôdrong pôm tôdrong binh oân giaê, tôgum rim tôdrong amaêk lôm tôdrong pônhroh pôm"
0012,"Ngăn chặn tình trạng đầu cơ, tăng giá tuỳ tiện và xử lý vi phạm theo quy định của pháp luật","Gôn tôdrong ñaâu cô, pôm kjung giaê pô kue oeng xö ly pôm glaêi boi tôdrong ñông phap luaât"
0013,"Tiếp tục đẩy mạnh và nâng cao chất lượng hoạt động trên các lĩnh vực y tế, giáo dục và đào tạo, văn hóa và thông tin; thực hiện tốt các mục tiêu an sinh xã hội, bảo đảm ổn định đời sống nhân dân","Ling lang jôraê deâh oeng poâk xuoân tôdrong thu yok ñei lôm rim tôdrong y teâ, giao duc oeng ñao tao, vaên hoa oeng thoâng tin; pôm hôgei rim tôdrong an sinh xa hoâi, tômaên tôl alöng tôdrong yaêl arih kon tôring"
0014,Tập trung vận động học sinh miền núi quay trở lại trường học sau kỳ nghỉ Tết Nguyên đán,Pônhoâm krao akom hok sinh apung koâng truh tröông hok ñông rong maêng pôdôi Teât nguyeân ñan
0015,"Chủ tịch UBND huyện Lê Văn Đẩu yêu cầu Thủ trưởng các cơ quan, đơn vị và Chủ tịch UBND các xã, thị trấn chỉ đạo cán bộ, công chức và người lao động thực hiện nghiêm túc thời gian làm việc đi vào nề nếp","Chu tich UBND huyeân Leâ Vaên Ñaâu pôkaê pôgôl rim kô kuan, ñôn vi oeng Chu tich UBND rim xa, thi traân pôgôl kang boâ, koâng chök oeng bôngai pôm pôm alöng jônang pôm bieâk naêm tômöt tôdrong"
0016,"Tăng cường công tác kiểm tra công vụ ngay sau nghỉ Tết, chấn chỉnh kịp thời các cơ quan, đơn vị chưa nghiêm túc thực hiện thời gian làm việc theo quy định","Kjung tôdrong ngo hnhei koâng vu ñông rong pôdôi Teât, chaân chinh tôtam rim kô kuan, ñôn vi ñim tôpaê pôm jônang pôm bieâk boi quy ñinh"
0017,"Năm 2019, kinh tế huyện Vĩnh Thạnh khép lại với những thành tựu rất ấn tượng với mức tăng của tổng sản phẩm địa phương 14,5%","Sônaêm 2019, kinh teâ huyeân Vinh Thanh jôh klep adring rim tôdrong pôgloh adring mök kjung ñông pôting ñoâ cham pôlei 14,5%"
0018,"Đây là năm thứ tư liên tiếp, kinh tế huyện giữ vững tốc độ tăng trưởng","Anu la sônaêm maê puoân ling, kinh teâ huyeân jö kôjaêp tôdrong kjung"
0019,"Lĩnh vực nông - lâm nghiệp và thủy sản tăng 5,9%; công nghiệp - tiểu thủ công nghiệp tăng 29,7%; thương mại - dịch vụ và du lịch tăng 19,1%","Tôdrong noâng – laâm nghieâp oeng thuy san kjung 5,9%; koâng nghieâp – tieâu thu koâng nghieâp kjung 29,7%; thöông mai – jit vu oeng du lich kjung 19,1%"
0020,"Cơ cấu chuyển dịch theo hướng giảm dần tỷ trọng ngành nông - lâm nghiệp - thủy sản và tăng dần tỷ trọng ngành thương mại - dịch vụ, công nghiệp - tiểu thủ công nghiệp","Kô kôu tôplih boi tôdrong tôjul ty trong nganh noâng – laâm nghieâp – thuy san oeng kjung ty trong nganh thöông mai – jit vu , koâng nghieâp – tieâu thu koâng nghieâp"
