ID,Tiếng Việt,Tiếng BaNa
0001,"Chiều ngày 15.4, đồng chí Hồ Xuân Ánh, Tỉnh ủy viên, Bí thư Huyện ủy và đồng chí Đinh Drin, Phó Bí thư Thường trực Huyện ủy đã đến thăm, tặng quà và động viên các lực lượng tại Chốt kiểm soát phòng chống dịch COVID-19 liên ngành tại Gò Lủi","Ksô naêr 15.4, ñ/c Hoâ Xuaân Anh, tinh uy vieân, Bi thö Huyeân uy oeng ñ/c Ñinh Drin, Pho bi thö thöông trök Huyeân uûy jôh truh tômang, aên qua oeng bône rim lök löông dô no Choât ngo hnhei phong dôt jit Covid-19 lieân nganh dô no Tram Go Lui"
0002,"Chốt kiểm soát phòng chống dịch COVID-19 tại Gò Lủi được thành lập từ ngày 2.4.2020 với các lực lượng Y tế, Quân sự, Cảnh sát giao thông, Đoàn Thanh niên, có nhiệm vụ kiểm soát, thực hiện đo thân nhiệt, khai báo y tế, lịch sử đi lại","Choât ngo hnhei phong dôt jit Covid-19 dô no Go Lui ñei pôjing anao ñông naêr 02.4.2020 adring rim lök löông Y teâ, Quaân sö, CSGT, Ñoan ñe adruh tôdaêm, ôi nhieâm vu ngo hnhei, pôm ño thaân nhieât, khai bao y teâ, lich sö trong naêm"
0003,"Kiểm soát chặt chẽ những người đến và đi khỏi địa bàn huyện Vĩnh Thạnh, nhất là trường hợp trở về từ hoặc đi qua vùng dịch","Ngo hnhei kôjaêp rim bôngai naêm truh oeng lech khoi tôring huyeân Vinh Thanh, pôgloh la tröông hôp naêm söt thoi naêm qua apung ôi jit"
0004,"Từ ngày 2.4 đến nay, Chốt kiểm soát phòng chống dịch COVID-19 tại Gò Lủi đã thực hiện kiểm soát, đo thân nhiệt, khai báo y tế, lịch sử đi lại của 3.270 lượt người, trong đó có 15 trường hợp về từ vùng dịch, 14 trường hợp đã đề nghị cách ly tại nhà; tổ chức phun thuốc sát khuẩn cho 30 xe ô tô","Ñông naêr 02.4 truh ahrei, Choât ngo hnhei phong dôt jit Covid-19 dô no Go lui jôh pôm ngo hnhei, ño thaân nhieât, khai bao y teâ, lich sö trong naêm ñông 3.270 maêng bôngai, lôm noh ôi 15 tröông hôp naêm söt ñông apung jit, 14 tröông hôp pôtho khan cach ly dô no unh hnam, pôlok phun bôgang sat khuaân aên 30 to xe oâ toâ"
0005,"Bí thư Huyện ủy Hồ Xuân Ánh đã thăm hỏi tình hình công tác, ăn ở, đi lại của những người làm việc tại Chốt Kiểm soát dịch bệnh, đồng thời động viên các lực lượng trực chốt vượt qua khó khăn, hoàn thành tốt nhiệm vụ nhằm góp phần ngăn chặn dịch bệnh COVID-19","Bi thö Huyeân uy Hoâ Xuaân anh jôh pinh tôdrong pôm, sa et, trong naêm söt ñông rim naê ma pôm bieâk dô no Choât ngo hnhei jot ji, thoi noh pôkaê rim lök löông trök choât blung adrol qua hrat tônap, keh kong hôgei nhieâm vu sö pôgop tôdrong gôn jit ji Covid-19"
0006,"Ngày 15.4, Chủ tịch UBND huyện ông Lê Văn Đẩu, Trưởng ban phòng, chống dịch Covid-19 huyện đã ký ban hành văn bản yêu cầu Chủ tịch UBND xã Vĩnh Hòa khẩn trương thành lập Tổ kiểm soát dịch bệnh liên ngành phòng chống dịch Covid-19 với thành phần lực lượng gồm Y tế, Công an, Quân sự, Đoàn Thanh niên","Naêr 15.4, Chu tich UBND huyeân Leâ Vaên Ñaâu, Tröông ban phong dôt jit Covid-19 huyeân jôh ky hla pôkaê Chu tich UBND xa Vinh Hoa waê ranh pôjing anao toâ ngo hnhei jit ji lieân nganh phong dôt jit Covid-19 adring lök löông thoi le: y teâ, coâng an, quaân sö, ñoan ñe adruh tôdaêm"
0007,"Tổ kiểm soát dịch bệnh liên ngành xã Vĩnh Hòa đặt tại chốt thôn Tiên An, có nhiệm vụ kiểm tra, thu thập tình hình dân di biến động; các trường hợp đi, đến, ở, đi ngang qua các huyện, tỉnh, nước ngoài về lại tại địa phương và tạm thời kiểm soát, ngăn chặn xâm nhập bệnh, hạn chế tối đa sự lây lan của dịch Covid-19 vào địa bàn huyện Vĩnh Thạnh","Toâ ngo hnhei jit ji lieân nganh xa Vinh Hoa pôm choât dô no thoân Tieân An, ôi tôdrong ngo hnhei, roâp baêt tôdrong naê ma ôi tôplih, rim tröông hôp naêm, truh, oei, naêm qua rim huyeân, tinh, ñak ngoai söt lôm cham pôlei oeng tam thôi ngo hnhei, gôn jit tômöt cham pôlei, tôjul pôgloh tôdrong apoh ñông jit Covid-19 tômöt tôring huyeân Vinh Thanh"
0008,Thời gian thực hiện bắt đầu từ ngày 16.4 đến hết ngày 30.4.2020,Jônang pôm ñông naêr 16.4 truh ñi naêr 30.4.2020
0009,"Sáng ngày 14.4, Ủy ban MTTQ Việt Nam huyện Vĩnh Thạnh đã tổ chức Bàn giao (lần 1) nguồn kinh phí quyên góp ủng hộ phòng, chống dịch Covid-19 với số tiền 41,7 triệu đồng cho Ban chỉ đạo phòng, chống dịch Covid-19 huyện Vĩnh Thạnh, để thực hiện công tác phòng, chống dịch Covid-19 trên địa bàn huyện","Bôgheâ naêr 14.4, UBMTTQVN huyeân Vinh Thanh jôh pôlok pôjao maêng maê minh nguoân jeân pôgop ung hoâ phong dôt jit Covid-19 adring ksoâ jeân 41,7 trieâu ñoâng aên khul pôgôl phong dôt jit Covid-19 huyeân Vinh Thanh sö pôm tôdrong phong dôt jit Covid-19 lôm tôring huyeân"
0010,"Đây là số tiền MTTQ Việt Nam huyện Vĩnh Thạnh vận động từ các cơ quan, đơn vị, tổ chức và nhiều cá nhân trên địa bàn huyện tham gia quyên góp ủng hộ phòng, chống dịch Covid-19","Anu la ksoâ jeân MTTQVN huyeân Vinh Thanh krao akom ñei ñông rim cô quan, ñôn vi, toâ chöc oeng lö kôdih ôkôu lôm tôring huyeân adring pôm pôgop ung hoâ phong dôt jit Covid-19"
0011,"Để có thêm nguồn lực thực hiện công tác phòng, chống dịch Covid-19, thời gian tới MTTQ Việt Nam huyện Vĩnh Thạnh tiếp tục kêu gọi các cơ quan, đơn vị, doanh nghiệp, các nhà hảo tâm tiếp tục phát huy trách nhiệm, đồng lòng chung tay góp sức cùng cả nước và địa phương trong việc ngăn chặn và đẩy lùi dịch bệnh Covid-19, đảm bảo an toàn sức khỏe cho người dân","Sö ôi pieâu nguoân löc pôm tôdrong phong dôt jit Covid-19, jônang truh, MTTQVN huyeân Vinh Thanh ling lang krao rim cô quan, ñôn vi, doanh nghieâp, rim hnam hao taâm ling lang pôjing trach nhieâm, adring nöih adring ti pôgop adring teh ñak oeng cham pôlei lôm tôdrong gôn oeng jôraê tuk jit ji Covid-19 tômaên tôl an toan oeng jaêng pran aên naê ma"
0012,"Trong thời gian qua, Lực lượng công an đã phối hợp chặt chẽ với ngành y tế và đơn vị chức năng thực hiện tốt công tác phòng, chống dịch bệnh Covid-19","Lôm jônang anu yuoâ ôu, lök löông coâng an jôh adring kôjaêp adring nganh y teâ oeng ñôn vi chök naêng pôm hôgei tôdrong phong dôt jit ji Covid-19"
0013,"Với tinh thần “chống dịch như chống giặc”, mỗi cán bộ, chiến sĩ là một tuyên truyền viên tích cực trên mặt trận phòng, chống dịch Covid-19","Adring nöih sôngöm “Dôt jit in dôt giaêc”, minh ang boâ, chieân si la minh bôngai pôtho khan pôjaêng lôm tôdrong phong dôt jit Covid-19"
0014,"Ban lãnh đạo Công an huyện đã chỉ đạo, quán triệt công an các địa phương triển khai quyết liệt hơn nữa các mặt công tác, đảm bảo công tác phòng, chống dịch Covid-19 đi đôi với công tác bảo đảm ANTT tại địa phương","Khul pôgôl coâng an huyeân jôh pôgôl, pôtho khan coâng an rim cham pôlei pônhroh pôgloh loi pieâu rim tôdrong pôm, tômaên tôl tôdrong phong dôt jit Covid-19 naêm adring tôdrong tômaên tôl an ninh traât tö dô no cham pôlei"
0015,"Trong bối cảnh dịch bệnh Covid-19 đang diễn biến phức tạp tại nhiều tỉnh, thành trong cả nước, lãnh đạo Công an huyện yêu cầu lực lượng Công an trong huyện luôn vào cuộc với tinh thần trách nhiệm cao nhất, quyết liệt nhất để cùng với cả hệ thống chính trị ngăn chặn dịch bệnh hiệu quả","Lôm tôdrong jit ji Covid-19 atung boh lech phök tap dô no lö tinh, thanh lôm teh ñak, pôgôl coâng an huyeân jôh pôkaê lök löông coâng an lôm huyeân dech naêm tômöt pôm adring nöih sôngöm trach nhieâm ñuoâi pôgloh, sö adring ñi ñaêng heâ thoâng chinh tri gôn jit ji ôi thu yok"
0016,"Tổ chức lực lượng bám sát địa bàn cơ sở, các tuyến trọng điểm, đảm bảo tốt an ninh nông thôn, an ninh kinh tế, an ninh văn hóa tư tưởng","Pôlok lök löông oei jeâ cô sô, rim tuyeân pôgloh, tômaên tôl hôgei an ninh cham pôlei, an ninh kinh teâ, an ninh vaên hoa tö töông"
0017,"Quản lý, nắm chắc hoạt động của người nước ngoài, đặc biệt là số người về từ vùng dịch hoặc có liên quan tới người đến từ vùng dịch, sẵn sàng xử lý tốt tình huống phát sinh theo từng cấp độ","Ngo hnhei, roâp kôjaêp tôdrong pôm ñông bôngai nöôc ngoai, pôgloh la ksoâ bôngai söt ñông apung jit thoi ôi lieân quan truh bôngai naêm truh ñông apung ôi jit, goâ ñech xö ly hôgei tôdrong phat sinh boi rim kôp ñoâ"
0018,"Chỉ đạo lực lượng Công an cơ sở phối hợp tăng cường tuần tra 24/24 giờ tại các địa bàn, các tuyến giao thông, các cơ sở kinh doanh như nhà hàng, quán ăn, quán karaoke, game... phát hiện, xử lý nghiêm các tổ chức, cá nhân không chấp hành các quy định của Chính phủ về thực hiện cách ly xã hội","Pôgôl lök löông coâng an cô sô adring kjung naêm ngo hnhei 24/24 jô dô no rim cham pôlei, rim tuyeân trong naêm, rim cô sô tech bôdro in nha hang, qua sa, quan kraoke, game… boh, xö ly hôgei rim toâ chök, kôdih ôkôu bi pôm boi rim tôdrong ñông kôpal the ñak lôm pôm cach ly xa hoâi"
0019,"Từ sự đầu tư của Đảng, Nhà nước cùng với sự nỗ lực vươn lên của người dân trong huyện, hiện nay diện mạo nhiều khu dân cư có sự thay đổi rõ nét, nhất là vùng đồng bào DTTS","Ñông tôdrong tôgum ñông Ñang, kôpal adring tôdrong pran kjung ñông naê ma lôm huyeân, ahrei tôdrong maêt lö apung naê ma cham pôlei jôh ôi tôdrong tôplih maê ro loi, pôgloh la apung naê ma kon koâng"
0020,"Mỗi năm, huyện Vĩnh Thạnh đầu tư hàng chục tỉ đồng từ các nguồn vốn của chương trình 135, chương trình 30a, chương trình mục tiêu quốc gia xây dựng nông thôn mới, để xây dựng cơ sở hạ tầng ở vùng đồng bào dân tộc thiểu số","Minh sônaêm, huyeân Vinh Thanh tôgum kô jit ty ñoâng ñông rim nguoân jeân ñông chöông trinh 135, chöông trinh 30a, chöông trinh muk tieâu kôpal the ñak tôjung pôm cham pôlei anao sö pôm cô sô ha taâng oei apung naê ma kon koâng"
0021,"Đến nay, 100% xã, thị trấn có đường ô tô đến trung tâm xã, các trục đường liên xã được bê tông hóa, nhựa hóa đạt chuẩn; 100% xã có đủ trường, lớp học; có lớp bán trú cho học sinh ở những nơi xa trường như xã Vĩnh Sơn, Vĩnh Kim; 99,2% số hộ sử dụng điện sinh hoạt; 9/9 xã, thị trấn đạt chuẩn quốc gia về y tế","Truh ahrei, 100% xa, thi traân ôi trong oâ toâ truh trung taâm xa, rim truc trong lieân xa ñei beâ toâng hoa, nhöa hoa ñat chuaân; 100% xa ôi duh tröông, lôp hok; ôi lôp ban tru aên hok sinh oei rim dô no hlo in xa Vinh Sôn, Vinh Kim; 99,2% ksoâ unh hnam chaê yuoâ ñieân sinh hoat; 9/9 xa, thi traân ñat chuaân kôpal the ñak lôm y teâ"
0022,"Sự đầu tư hạ tầng mạnh mẽ đã làm thay đổi bộ mặt nông thôn miền núi ở vùng đồng bào dân tộc thiểu số huyện Vĩnh Thạnh, tỷ lệ hộ nghèo đến cuối năm 2019 giảm còn 37,99%, giảm 6,34% so với năm trước","Tôdrong tôgum ha taâng deâh jôh pôm tôplih trong maêt cham pôlei apung koâng oei apung naê ma kon koâng huyeân Vinh Thanh, ty leâ unh hnam dônuh truh atuch sônaêm 2019 tôjul araê 37,99%, tôjul 6,34% pôting adring sônaêm adrol"
0023,"Trong những năm qua, cuộc vận động này đã trở thành phong trào sâu rộng trong tất cả các khu dân cư trên địa bàn huyện","Lôm lö sônaêm anu yuoâ ôu, maêng krao akom anu jôh ñei ngo la trong glong jôru saê lôm ñi ñaêng rim apung naê ma lôm tôring huyeân"
0024,"Thông qua cuộc vận động, các thôn, làng đã xây dựng được nếp sống văn hóa, văn minh trong việc cưới, việc tang, phát huy được các giá trị văn hóa ở mỗi khu dân khu, góp phần đẩy lùi các hủ tục lạc hậu, mê tín dị đoan","Thoi qua maêng krao akom, rim thoân, pôlei jôh tôjung pôm ñei tôdrong yaêl arih vaên hoa, vaên minh lôm tôdrong aêng mai, tôdrong bu atau, pôjing ñei rim giaê tri vaên hoa oei rim apung naê ma, pôgop tôdrong jôraê tuk rim tôdrong lac haâu, meâ tin di ñoan"
0025,"Từ đó, góp phần không nhỏ làm thay đổi và nâng cao nhận thức của người dân, đời sống người dân từng bước được nâng cao, nhất là trong vùng đồng bào DTTS","Ñông noh pôgop tôdrong bi ken pôm tôplih oeng poâk xuoân tôdrong baêt ñông naê ma, tôdrong yaêl arih ñông naê ma rim tôdrong ñei poâk xuoân, pôgloh la lôm apung naê ma kon koâng"
0026,"Xác định công tác phối hợp với các tổ chức tín dụng giải ngân vốn vay cho hội viên, nông dân sản xuất, kinh doanh là một trong những nhiệm vụ trọng tâm của Hội, hằng năm, BCH Hội Nông dân huyện Vĩnh Thạnh chú trọng công tác hỗ trợ vốn cho hội viên","Pôtho khan tôdrong adring rim toâ chök tin jung tôgum jeân vei aên naê ma , noâng daân choh jang, tech bôdro la minh lôm rim tôdrong pôgloh ñông hoâi, rim sônaêm, khul chôp hanh Hoâi noâng daân huyeân Vinh Thanh ngo hnhei tôdrong tôgum jeân vei aên naê ma"
0027,"Trong tháng 4.2020, Hội Nông dân huyện Vĩnh Thạnh đã phối hợp Ngân hàng Chính sách xã hội và Ngân hàng NN&PTNT giải ngân cho 193 hộ vay với số tiền 8,3 tỷ đồng, nâng tổng dư nợ trên 145 tỷ đồng","Lôm khei 4.2020, Hoâi noâng daân huyeân Vinh Thanh jôh adring NHCSXH oeng Ngaân hang noâng nghieâp oeng pôjing cham pôlei tôgum aên 193 unh hnam vei adring ksoâ jeân 8,3 ty ñoâng, poâk pôting lôkah sôre loi 145 ty ñoâng"
0028,"Từ các nguồn vốn vay đã tạo điều kiện cho nhiều hội viên nông dân đầu tư phát triển sản xuất, nâng cao thu nhập và ổn định đời sống","Ñông rim nguoân jeân vei jôh pôm tôdrong aên lö naê ma noâng daân tôgum pôjing choh jang, poâk xuoân thu yok oeng alöng tôdrong yaêl arih"
0029,"Trong 5 năm qua, Hội Cựu chiến binh xã Vĩnh Sơn luôn đoàn kết, phát huy truyền thống “Bộ đội Cụ Hồ”, gương mẫu tham gia nhiều hoạt động ở địa phương như: động viên, giúp đỡ nhau khi gặp khó khăn hoạn nạn, giúp nhau phát triển kinh tế, tham gia các hoạt động giữ gìn an ninh trật tự ở địa phương","Lôm 5 sônaêm anu yuoâ ôu, Hoâi CCB xa Vinh Sôn dech ñoan keât, phat huy tôdrong “Boâ ñoâi Naê Hoâ”, pôaên ñe hyoh pôm boi adring pôm lö tôdrong oei cham pôlei in: pôtho khan, tôgum adring jônang tôjröm hrat tônap, tôgum adring pôjing kinh teâ, adring pôm rim tôdrong jö vei an ninh traât tö oei cham pôlei"
0030,"Hội đã phối hợp với ban tuyên giáo huyện tổ chức nói chuyện thời sự 5 buổi, có 200 hội viên, 350 đoàn viên, thanh niên và 600 quần chúng nhân dân tham gia","Hoâi jôh adring ban tuyeân giao huyeân pôlok pôñam bôl thôi sö 05 maêng, ôi 200 hoâi vieân, 350 ñoan vieân ñe adruh tôdaêm oeng 600 naê ma kon tôring adring pôm"
0031,"Cùng với đó, Hội Cựu chiến binh xã đã tổ chức học tập quán triệt các chỉ thị, nghị quyết của Đảng, đặc biệt là Nghị quyết 09 của Bộ Chính trị về ""Tăng cường sự lãnh đạo của Đảng với công tác CCB trong giai đoạn cách mạng mới""","Adring noh, Hoâi CCB xa jôh pôlok hok tôp pôtho khan rim Chi thi, Nghi quyeât ñông Ñang, pôgloh la Nghi quyeât 09 ñông Boâ chinh trò lôm “Kjung tôdrong pôgôl ñông Ñang adring tôdrong CCB lôm jônang cach mang anao”"
0032,"Nhờ đó, 100% cán bộ, hội viên luôn là những tấm gương sáng, không vi phạm chính sách, pháp luật của Đảng và Nhà nước","Yua noh, 1010% kang boâ, hoâi vieân dech la rim nöih sôngöm pôgloh, bi pôm glaêi chinh sach, phap luaât ñông Ñang oeng kôpal"
0033,"Thời gian qua, các cấp Hội nông dân trên địa bàn huyện tiếp tục triển khai có hiệu quả phong trào nông dân tham gia xây dựng nông thôn mới, cán bộ Hội tham gia các ban chỉ đạo, hội viên nông dân tham gia góp ý kiến vào quy hoạch, đề án và giám sát các chương trình dự án xây dựng nông thôn mới tại địa phương","Jônang anu yuoâ ôu, rim kôp Hoâi noâng daân lôm tôring huyeân ling lang pônhroh ôi thu yok trong glong naê ma adring pôm tôjung pôm cham pôlei anao, kang boâ Hoâi adring pôm rim khul pôgôl, naê ma noâng daân adring pôm pôgop y kieân tômöt quy hoach, ñeâ an oeng ngo hnhei rim chöông trinh, dö an tôjung pôm cham pôlei anao dôno cham pôlei"
