ID,Tiếng Việt,Tiếng BaNa
0001,"Ngày 11/2, khu vực Trung tâm bồi dưỡng chính trị huyện Vĩnh Thạnh - nơi diễn ra ngày hội giao quân đã tưng bừng cờ, băng rôn, khẩu hiệu; rộn rã tiếng loa và các dòng người từ khắp nơi đổ về","Naêr 11.02, apung Trung taâm boâi döông chinh tri huyeân Vinh Thanh – dônoê pôloêk ‘naêr hoâi pôjao quaân jôh ôêi lö cô, baêng roân, khôêu hieâu; lö ‘bôl loa oeêng rim naê ma ñôêng rim xa, thi traân naêm truh"
0002,"Trong đợt giao quân lần này, huyện Vĩnh Thạnh có 58 thanh niên lên đường nhập ngũ, trong đó có 8 thanh niên thực hiện nghĩa vụ công an nhân dân","Lôêm maêng pôjao quaân maêng maê anu, huyeân Vinh Thanh ôêi 58 ñe adruh naêm nhôêp ngu, lôêm ‘noh ôêi 08 ñe adruh pôm nghia vu coâng an kon tôring"
0003,"Các đồng chí lãnh đạo huyện và nhân dân địa phương đến dự, động viên tân binh lên đường nhập ngũ","Rim naê ma pôgôl huyeân oeêng naê ma kon pôlei truh dö, pôtho khan taân binh naêm nhôêp ngu"
0004,"Đúng 6 giờ sáng, các tân binh đều đã vào vị trí quy định","Troê 6 jô bôgheâ, rim taân binh hôdôi tômöt vi tri quy ñinh"
0005,"Để đảm bảo chỉ tiêu và chất lượng thanh niên nhập ngũ, Hội đồng Nghĩa vụ quân sự huyện đã làm tốt quy trình tuyển chọn, gọi công dân nhập ngũ đảm bảo chặt chẽ, đúng đối tượng","Söê tômaên tôl chi tieâu oeêng tôdrong thu yoêk ñei ñe adruh nhôêp ngu, HÑNVQS huyeân jôh pôm hôgei tôdrong chaê yoêk, krao ñe adruh nhôêp ngu tômaên tôl kôjaêp, trô troê ñoâi töông"
0006,Tất cả các thanh niên nhập ngũ đều đạt các tiêu chuẩn về trình độ văn hóa và sức khỏe,Ñiê ñaêng rim ñe adruh nhôêp ngu hôdôêi ñat rim tôdrong lôêm trinh ñoâ vaên hoa oeêng jaêng pran
0007,"Lễ giao quân năm nay ở huyện Vĩnh Thạnh được tổ chức nhanh gọn, trang trọng và đúng luật định","Maêng pôjao quaân sônaêm anu oei huyeân Vinh Thanh ñei pôloêk ranh, pôgloh oeêng trô troê luaât ñinh"
0008,"100% tân binh, người nhà và đại biểu được đo thân nhiệt và thực hiện sát khuẩn trước khi vào khu vực giao nhận quân","100% taân binh, uênh hnam oeêng naê ma pôgôl ñei ño thaân nhieât oeêng ñei sat khuaân adrol jônang tômöt apung pôjao yoêk quaân"
0009,"Với sự chuẩn bị chu đáo về mọi mặt của Hội đồng nghĩa vụ quân sự huyện, sự chuẩn bị chu đáo của các cấp, các ngành, đặc biệt là Ban CHQS huyện nên nhìn chung công tác giao nhận quân năm nay diễn ra thuận lợi và an toàn","Adriêng tôdrong pôm hôgei ñôêng HÑNVQS huyeân, tôdrong goâ ñeêch alöng ñôêng rim kôêp, rim nganh, pôgloh la Khul CHQS huyeân, kôna ngoê adring tôdrong pôjao yoêk quaân sônaêm anu ñei pôloêk alöng"
0010,"Đến 7h20ph, huyện Vĩnh Thạnh hoàn thành công tác giao quân đạt 100% chỉ tiêu trên giao","Truh 7 jô 20 phut, huyeân Vinh Thanh keh kong tôdrong pôjao quaân ñat 100% tôdrong ñei pôjao"
