ID,Tiếng Việt,Tiếng BaNa
0001,"Sáng ngày 24.9, UBND huyện Vĩnh Thạnh tổ chức Hội nghị tập huấn nghiệp vụ điều tra, rà soát hộ nghèo, hộ cận nghèo, hộ có mức sống trung bình năm 2019 và Kế hoạch xóa nghèo cho hộ chính sách, người có công trên địa bàn huyện giai đoạn 2019-2020","Bôgheâ ‘naêr 24/9, UBND huyeân Vinh Thanh pôloêk Hoâi nghi pôtho khan tôdrong ñieâu tra, ra soat uênh hnam dônuh, uênh hnam jeâÊ dônuh, uênh hnam ôêi tôdrong yaêl arih tiênh jônuêm sônaêm 2019 oeêng glong pônhroh tuêk bôngot aên uênh hnam ôêi koâng añriêng teh ñak lôêm tôring huyeân jônang 2019 – 2020"
0002,"Tham dự có gần 80 người là cán bộ làm công tác giảm nghèo cấp huyện, xã và các điều tra viên cấp xã, thôn","Truh adriêng Hoâi nghi ôêi jeâÊ 80 naê ma la kang boâ pôm tôdrong tôjul dônuh kôêp huyeân, xa oeêng rim ñieâu tra vieân kôêp xa, thoân"
0003,"Tại Hội nghị các điều tra viên được quán triệt các tiêu chí, đối tượng, phương pháp, quy trình rà soát hộ nghèo, hộ cận nghèo năm 2019; hướng dẫn quy trình rà soát hộ nghèo, hộ cận nghèo, hướng dẫn phương pháp tiếp cận đo lường nghèo đa chiều trên các Phiếu mẫu theo quy định; Hội nghị tập huấn giúp cho các điều tra viên hiểu rõ hơn về quy định, quy trình thực hiện điều tra","Dônoê Hoâi nghi, rim ñieâu tra vieân ñei pôtho khan rim tieâu chiê, ñoâi töông, tôdrong pôm ra soat uênh hnam dônuh, uênh hnam jeâÊ dônuh sônaêm 2019; pôtho khan kô kach ra soat uênh hnam dônuh, uênh hnam jeÊâ dônuh, pôtho khan kô kach ño löông dônuh ña chieâu lôêm rim Phieâu môêu ‘boi quy ñinh; Hoâi nghi pôtho khan tôguêm aên rim naê ma baêt maê ro loi lôêm quy ñinh, kô kach pôm ñieâu tra"
0004,"Mục đích công tác rà soát nhằm xác định danh sách hộ nghèo, hộ cận nghèo, hộ mới thoát nghèo; thống kê, phân tích thông tin hộ nghèo, hộ cận nghèo để làm cơ sở thực hiện các chính sách hỗ trợ giảm nghèo và an sinh xã hội năm 2019 và định hướng, điều chỉnh chính sách, chương trình, đề án giảm nghèo cho giai đoạn 2016 – 2020 trên địa bàn huyện","Muc ñiêch ñôêng tôdrong ra soat söê xac ñinh danh sach uênh hnam dônuh, uênh hnam jeâÊ dônuh, uênh hnam anao ñiê dônuh; thoâng keâ, phaân tiêch thoâng tin uênh hnam dônuh söê pôm cô sô pôm rim tôdrong tôguêm tôjul dônuh oeêng an sinh xa hoâi sônaêm 2019 oeêng ñinh höông, tôplih chinh sach, chöông trinh, ñeâ an tôjul dônuh aên jônang 2016 – 2020 lôêm tôring huyeân"
0005,"Được biết, cuối năm 2018, số hộ nghèo trên địa bàn huyện Vĩnh Thạnh là 4.357 hộ, chiếm tỷ lệ 44,33%","Ñei aleâÊ, atuêch sônaêm 2018, ksoâÊ uênh hnam dônuh lôêm tôring huyeân Vinh Thanh la 4.357 uênh hnam, yoêk ty leâ 44,33%"
0006,"Theo đó, thời gian hoạt động điều tra, rà soát diễn ra trong vòng 35 ngày, cấp xã, thị trấn phải gửi báo cáo kết quả về cấp huyện trước ngày 20.10 để huyện tổng hợp gửi về tỉnh","‘Boi ‘noh, jônang naêm ñieâu tra, ra soat ñei pôlok lôêm 35 ‘naêr, kôêp xa, thi traân phai aên ‘baêo caêo aên kôêp huyeân adrol ‘naêr 20/10 söê huyeân toâng hôp göi aên tinh"
0007,"Ngoài ra, tại Hội nghị huyện Vĩnh Thạnh còn triển khai Kế hoạch xóa nghèo cho hộ gia đình chính sách, người có công trên địa bàn huyện giai đoạn 2019-2020","Minh kôpah, lôêm Hoâi nghi, huyeân Vinh Thanh araê pônhroh glong pônhroh tuêk dônuh aên uênh hnam ôêi koâng adriêng teh ñak lôêm tôring huyeân jônang 2019 – 2020"
0008,"Để kịp thời xuống giống vụ sản xuất rau an toàn đầu tiên theo tiêu chuẩn VIETGAP trên diện tích 2 ha mở rộng của nhóm “cùng sở thích” trồng rau an toàn xã Vĩnh Sơn vừa mới thành lập, trong tuần qua Tổ kỹ thuật của huyện đã tập trung hướng dẫn cho nông dân cách làm đất, lên luống, bón phân lót, xây dựng hệ thống tưới, hàng rào bảo vệ bằng lưới B40","Söê tôtam jul adreâch vuê choh jang hla nheêm an toan pôtôm ‘boi tôdrong VIETGAP lôêm chñeh teh 02 ha pôloêk saê ñôêng kôtum “adriêng tôdrong kô waê” pôtaêm hla nheêm an toan xa Vinh Sôn anao ñei pôjing anao, lôêm tuaân anu yuoâ ôêu, Toâ ky thuaât ñôêng huyeân jôh pônhoâm pôtho khan aên naê ma kô kach pôm teh, ‘boên phaân, pôm trong ñak söê chruh, pôgal jö vei ñôêng löôi B40"
0009,"Đồng thời cấp 10 tấn phân bón hữu cơ vi sinh cho nông dân bón lót trước khi trồng, nhằm tăng cường các nguyên tố dinh dưỡng và độ mùn trong đất","Thoi ‘noh kôêp 10 taân phaân ‘boên höu cô vi sinh aên naê ma ‘boên adrol jônang pôtaêm, söê tôguêm rim tôdrong dinh döông lôêm the"
0010,"Những năm gần đây, nhờ thu hút được nguồn lực đầu tư, nhiều công trình dân sinh được đầu tư xây dựng, đời sống của người dân xã Vĩnh Thuận đã ổn định và đang dần được nâng lên","Lö sônaêm jeÊâ ôêu, yua krao akoêm ñei nguoân lök tôguêm, lö koâng trinh daân sinh ñei tôguêm pôm, tôdrong yaêl arih ñôêng naê ma xa Vinh Thuaân jôh alöng oeêng atung ñei poâk xuoân"
0011,"Đến nay, toàn xã đã có 90% các tuyến đường liên thôn, liên xã được nhựa hóa và bê tông hóa","Truh ahreêi, lôêm xa jôh ôêi 90% rim tuyeâÊn trong lieân thoân, lieân xa ñei nhöa hoa oeêng beâ toâng hoa"
0012,Giao thông thuận lợi nên hàng hóa của bà con làm ra được thương lái mua với giá cao hơn nhiều so với trước đây,Trong naêm alöng kôna ñoâ pôm leêch ñôêng naê ma ñei bôngai naêm ruoât ruoât adriêng giaê ñuoâÊi loi pôting adriêng adrol ôêu
0013,"Đời sống vật chất, tinh thần của người dân ngày một cải thiện, nâng cao","Tôdrong yaêl arih, nöih sôngöm ñôêng naê ma ‘naêr minh ñei alöng, poâk xuoân"
