ID,Tiếng Việt,Tiếng BaNa
0001,"Nhằm sớm ổn định tình hình dạy và học, đảm bảo hoàn thành chương trình, kế hoạch thời gian năm học 2019 - 2020 theo chỉ đạo của Chủ tịch UBND tỉnh tại Chỉ thị số 09 ngày 22.4.2020 về việc đảm bảo an toàn cho học sinh, học viên, sinh viên trên địa bàn tỉnh khi đi học trở lại sau thời gian tạm nghỉ để phòng, chống dịch Covid-19","Sö sôruoâih tôdrong pôtôp oeng hok, tômaên tôl keh kong chöông trinh, glong pônhroh jônang sônaêm hok 2019 – 2020 boi pôgôl ñông Chu tich UBND tinh lôm Chi thi ksoâ 09 naêr 22.4.2020 lôm tôdrong tômaên tôl an toan aên hok sinh, hok vieân, sinh vieân lôm tôring tinh jônang naêm hok pieâu ñông rong jônang pôdôi sö phong dôt jit Covid-19"
0002,"Ngày 23.4.2020 Chủ tịch UBND huyện ban hành văn bản yêu cầu Phòng Giáo dục và Đào tạo, Trung tâm GDNN - GDTX huyện Vĩnh Thạnh, Trường PTDTNT THCS và THPT Vĩnh Thạnh; Trường THPT Vĩnh Thạnh phối hợp với UBND các xã, thị trấn tổ chức cho học sinh, học viên đi học trở lại sau thời gian tạm nghỉ để phòng, chống dịch Covid-19","Naêr 23.4.2020 Chu tich UBND huyeân jôh aên lech vaên ban pôtho khan Phong giao duc oeng ñao tao, Trung taâm giao duc ngheâ nghieâp – giao duc thöông xuyeân huyeân Vinh Thanh, Tröông PTDTNT THCS&THPT Vinh Thanh; tröông THPT Vinh Thanh adring UBND rim xa, thi traân pôlok aên hok sinh, hok vieân naêm hok pieâu ñông rong jônang tam pôdôi sö phong dôt jit Covid-19"
0003,"Theo đó, học sinh Trung học cơ sở và Trung học phổ thông; học viên Trung tâm GDNN - GDTX huyện Vĩnh Thạnh đi học trở lại từ ngày 27.4.2020","Boi noh, hok sinh THCS oeng THPT, hok vieân Trung taâm GDNN-GDTX huyeân Vinh Thanh naêm hok pieâu ñông naêr 27.4.2020"
0004,Học sinh tiểu học và trẻ mầm non đi học trở lại từ ngày 04.5.2020,Hok sinh tieâu hok oeng ñe hôyoh maâm non naêm hok pieâu ñông naêr 04.5.2020
0005,"Để đảm bảo an toàn cho học sinh, học viên trong các cơ sở giáo dục trên địa bàn huyện đi học trở lại sau thời gian tạm nghỉ để phòng, chống dịch Covid-19; UBND huyện yêu cầu Phòng Giáo dục và Đào tạo; Phòng Y tế huyện, Trung tâm Y tế, Trung tâm GDNN - GDTX huyện Vĩnh Thạnh, Trường PTDTNT THCS và THPT Vĩnh Thạnh; Trường THPT Vĩnh Thạnh và UBND các xã, thị trấn khẩn trương phối hợp thực hiện đồng bộ và nghiêm túc các giải pháp thực hiện công tác tiêu độc, khử trùng, vệ sinh lớp học, trang thiết bị dạy học trước khi tổ chức cho học sinh, học viên đi học trở lại; Đồng thời, duy trì thường xuyên công tác vệ sinh trường, lớp sau mỗi buổi học, ngày học","Sö tômaên tôl aên hok sinh, hok vieân lôm rim cô sô giao duc lôm tôring huyeân naêm hok pieâu ñông rong jônang tam pôdôi sö phong dôt jit Covid-19; UBND huyeân pôkaê Phong giao duc oeng ñao tao; Phong y teâ huyeân; Trung taâm y teâ, Trung taâm GDNN-GDTX huyeän Vinh Thanh; Tröông PTDTNT THCS&THPT Vinh Thanh; tröông THPT Vinh Thanh oeng UBND rim xa, thi traân waê ranh adring pôm ñoâng boâ oeng tôpaê rim tôdrong tieâu ñoâc khö trung, veâ sinh lôp hok, ñoâ sö pôtôp  adrol jônang pôlok aên hok sinh, hok vieân naêm hok pieâu; Thoi noh, pôgei pieâu dach tôdrong veâ sinh tröông, lôp ñông rong minh maêng hok, naêr hok"
0006,"Đảm bảo trường sạch, lớp sạch, thông thoáng, ký túc xá sạch; đảm bảo đủ nước sạch, xà phòng rửa tay (dạng nước), sát khuẩn tay nhanh cho cán bộ, giáo viên, học sinh, học viên trong các cơ sở giáo dục","Tômaên tôl tröông, lôp uoâil ieâl, tômaên tôl duh ñak sach, xa phong anhao ti, sat khuaân ti ranh aên kang boâ, bôngai pôtôp pôtho, hok sinh, hok vieân lôm rim cô sô giao duc"
0007,"Thực hiện giãn cách trong trường học: Lớp với lớp, giáo viên với giáo viên; bố trí chỗ ngồi phù hợp, học sinh ngồi cách nhau ít nhất 1 mét; ra chơi trong lớp, đi về theo lớp, phụ huynh tuyệt đối không được vào trường để đưa đón học sinh, học viên","Pôm gian cach lôm tröông hok: lôp adring lôp, bôngai pôtôp pôtho adring bôngai pôtôp pôtho; boâ tri dô no oei alöng, hok sinh oei hlo bia pôgloh la 01 met; lech sôhmanh lôm lôp, naêm söt boi lôp, mi ba pôgloh bi ñei tômöt hnam tröông sö yok hok sinh, hok vieân"
0008,"Không tổ chức dạy thêm, học thêm, không tổ chức bán trú, không tổ chức chào cờ, sinh hoạt ngoại khóa, không tổ chức họp toàn thể hội đồng giáo viên","Bi pôlok pô tôp theâm, bi pôlok ban tru, bi pôlok chao cô, sinh hoat ngoai khoa, bi pôlok hop ñi ñaêng hoâi ñoâng bôngai pôtôp pôtho"
0009,Các hoạt động giáo dục chỉ được tiến hành ở từng lớp học,Rim tôdrong giao duc chi ñei pôm oei rim lôp hok
0010,"Toàn thể cán bộ, giáo viên, nhân viên, học sinh, học viên bắt buộc phải đeo khẩu trang trong thời gian có mặt tại trường, lớp; được đo thân nhiệt trước khi vào trường, lớp","Ñi ñaêng kang boâ, bôngai pôtôp pôtho, nhaân vieân, hok sinh, hok vieân phai hloâch khaâu trang lôm jônang ôi maêt lôm tröông, lôp; ñei ño thaân nhieât adrol jônang tômöt tröông, lôp"
