ID,Tiếng Việt,Tiếng BaNa
0001,"Do ảnh hưởng bão số 5, trên địa bàn huyện Vĩnh Thạnh trong tối ngày 30.10 đã có mưa to kèm gió lớn","Yua anh höông but ksoâ 5 lôêm tôring huyeân Vinh Thanh, lôêm kômaêng ‘naêr 30/10 jôh ôêi ami groâng pôteêp adriêng kyal deâh"
0002,"Theo số liệu tổng hợp của Ban Chỉ huy phòng chống thiên tai và tìm kiếm cứu nạn huyện, tại xã Vĩnh Hòa có một ngôi nhà bị sập, tại Vĩnh Sơn gió làm đổ sập một nhà lưới và hư hại 500m2 rau","‘Boi pôtho khan ñôêng Khul pôgôl phong dôt thieân tai oeêng chaê cöêu nan huyeân, dônoê xa Vinh Hoa ôêi 01 toê hnam paêk, dônoê Vinh Sôn kyal pôm hö 01 hnam löôêi oeêng hö 500m2 hla nheêm"
0003,Mưa và gió lớn đã làm 5 hecta hoa màu bị đổ ngã,Ami oeêng kyal groâng jôh pôm hö ñiê 05 hecta ‘ba oeêng ‘long pôtaêm nai ñôêng naê ma
0004,"Trên tuyến đường ven hồ Định Bình, một số đoạn bị sạt lở mái ta luy âm, nhiều cây xanh ngã đổ gây ách tắt giao thông","Lôêm tuyeÊân trong kloêng Ñinh Binh, minh ksoâÊ ñoan trong hlih maêi taluy aâm, lö ‘long paêk oei löêk trong pôm hrat tônap aên naê ma naêm lök trong"
0005,"Sáng ngày 31.10, Chủ tịch UBND huyện ông Lê Văn Đẩu đã có chuyến kiểm tra tình hình thiệt hại do bão số 5 tại xã Vĩnh Kim và xã Vĩnh Sơn","Bôgeâ ‘naêr 31/10, Chu tich UBND huyeân ñ/c Leâ Vaên Ñaâu jôh ôêi maêng naêm ngoê hnhei tôdrong hiong hiôt yua but ksoâÊ 5 dônoê xa Vinh Kim oeêng xa Vinh Sôn"
0006,"Mưa tối ngày 30.10 kèm theo gió lớn đã làm rất nhiều cây to trên tuyến đường ĐT637 đi Vĩnh Sơn và tuyến đường tránh ven hồ Định Bình ĐH33 bị ngã đổ, một số đoạn đường ven hồ bị sạt lở, gây ách tắt tại nhiều tuyến giao thông trên địa bàn huyện","Ami kômaêng ‘naêr 30/10 pôteêp adriêng kyal groâng jôh pôm lö ‘long groâng paêk lôêm tuyeÊân trong ÑT 637 naêm Vinh Sôn oeêng tuyeâÊn trong kloêng Ñinh Binh ÑH33, minh ksoâÊ ñoan trong jeâÊ kloêng hlih, pôm aêch taêc lö tuyeâÊn trong naêm lôêm tôring huyeân"
0007,"Qua kiểm tra, Chủ tịch UBND huyện đã chỉ đạo các đơn vị triển khai nhanh các phương án khắc phục, tập trung nhân lực cưa cắt, dọn dẹp các cây lớn ngã đổ chắn ngang đường","Qua ngoê hnhei, Chu tich UBND huyeân jôh pôgôl rim ñôn vi pônhroh ranh rim tôdrong khaêk phuêk, pônhoâm bôngai cöa, caêt, don rim ‘long groâng paêk löêk trong"
0008,"Đến 11 giờ, tất cả các tuyến giao thông trên địa bàn huyện đã thông suốt trở lại","Truh 11 giô, ñiê ñaêng rim tuyeâÊn trong naêm lôêm tôring huyeân jôh ñei naêm alöng"
0009,"Cùng với đó, huyện đã huy động lực lượng giúp nhân dân khôi phục nhà cửa bị hư hỏng để có nơi ở tạm thời, ổn định trước","Adring ‘noh, huyeân jôh krao akoêm lök löông tôguêm naê ma khoâi phuêk hnam hö söê ôêi dônoê oei tam thôi"
0010,"Chiều ngày 29.10, UBND huyện Vĩnh Thạnh tổ chức tổng kết sản xuất nông nghiệp năm 2019 và triển khai kế hoạch sản xuất vụ Đông Xuân năm 2019-2020","Ksô ‘naêr 29/10, UBND huyeân Vinh Thanh pôloêk toâng keât choh jang noâng nghieâp sônaêm 2019 oeng pônhroh glong pônhroh choh jang vuê Ñoâng Xuaân sônaêm 2019–2020"
