ID,Tiếng Việt,Tiếng BaNa
0001,"Chỉ thị Về việc tập trung triển khai quyết liệt các giải pháp tái đàn, ổn định phát triển chăn nuôi và phòng, chống dịch bệnh động vật trên địa bàn tỉnh Bình Định","Chi thiê lôêm tôdrong pônhoâm pônhroh pôgloh rim tôdrong taêi tôpul, alöng pôjing kiêa rong oeêng phong, dôêt jiêt jiê xem rong lôêm tôring tinh ‘Binh Ñinh"
0002,"Hiện nay, các loại dịch bệnh truyền nhiễm nguy hiểm trên vật nuôi như: Cúm gia cầm, Lở mồm long móng (LMLM) gia súc, Dịch tả heo châu Phi và tai xanh heo vẫn đang xảy ra tại một số tỉnh, thành trong cả nước và diễn biến phức tạp.","Ahreêi, rim loai jiêt jiê apoh glaêi lôêm xem rong in: Kuêm ‘yeêr, ôda, gloh ‘bôl gloh kônieâÊh lômo, kapoâ, jiêt ta ‘nhuêng Chaâu Phi oeêng ñon kseê ‘nhuêng araê atung ôêi leêch lôêm minh ksoâÊ tinh, thanh lôêm teh ñak oeêng ôêi tôdrong phöêk tap"
0003,"Tại tỉnh Bình Định, kết quả giám sát chủ động lưu hành virus cho thấy các loại mầm bệnh vẫn đang ở mức cao.","Dônoê tinh ‘Binh Ñinh, thu ‘yoêk ngoê hnheêi chu ñoâng löu hanh virus aên ‘boh rim loai maâm jiê araê atung oei möêk ñuoâÊi"
0004,"Hoạt động tái đàn chăn nuôi sau Tết Nguyên đán đang tiếp tục gia tăng. Mặt khác, tình hình thời tiết đang diễn biến phức tạp, mưa, lạnh bất thường là điều kiện thuận lợi cho dịch bệnh phát sinh.","Tôdrong pôm taêi tôpul kiêa rong ñôêng rong Teât ngueân ñan atung linglang kjung. Minh kôpah ‘noh, tôdrong pleênh atung ôêi tôdrong phöêk tap, ami, tônghieât pôkueê la tôdrong alöng aên jiêt jiê ôêi leêch"
0005,"Thêm vào đó, một số tỉnh gần kề với tỉnh Bình Định đang xảy ra dịch. ","Pieâu ‘noh, minh ksoâÊ tinh oei jeâÊ adriêng tinh ‘Binh Ñinh atung ôêi leêch jiêt"
0006,Nguy cơ bùng phát các loại dịch bệnh truyền nhiễm nguy hiểm trên đàn vật nuôi của tỉnh là rất cao.,Tôdrong pôjing rim loai jiêt jiê trueân nhieâm glaêi lôêm tôpul xem rong ñôêng tinh la pôgloh deâh
0007,"Nhằm tăng cường thực hiện chỉ đạo phòng chống dịch của Thủ tướng Chính phủ, Bộ Nông nghiệp và PTNT;","Söê kjung pôm pôgôl phong dôêt jiêt ñôêng Thu töôêng kôpal teh ñak, ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
0008,"Tập trung triển khai quyết liệt các giải pháp tái đàn, ổn định phát triển chăn nuôi và phòng, chống dịch bệnh động vật trên địa bàn tỉnh, Chủ tịch UBND tỉnh yêu cầu Thủ trưởng các sở, ngành, tổ chức hội đoàn thể, Chủ tịch UBND các huyện, thị xã, thành phố nghiêm túc tổ chức triển khai một số nhiệm vụ cấp bách sau:","Pônhoâm pônhroh pôgloh rim tôdrong taêi tôpul, alöng pôjing kiêa rong oeêng phong dôêt jiêt xem rong lôêm tôring tinh, Chu tich UBND tinh pôkaê pôgôl rim sô, nganh, toâ chöêk hoâi ñoan theâ, Chu tich UBND rim hueân, thi xa, thanh phoâÊ pôgloh pôloêk pônhroh minh ksoâÊ tôdrong pôgloh ñôêng roêng ôêu:"
0009,"Nghiêm túc quán triệt, tổ chức triển khai hiệu quả các nội dung chỉ đạo của Thủ tướng Chính phủ tại Văn bản số 167/TTg-NN ngày 05/02/2020 về việc chủ động phòng, chống dịch cúm A(H5N1) trên gia cầm và ở người;","Pôgloh pôtho khan, pôloêk pônhroh ôêi thu ‘yoêk rim tôdrong pôgôl ñôêng Thu töôêng kôpal teh ñak lôêm Vaên ‘ban ksoâÊ minh drôêu tôpôêh/TTg-NN ‘naêr pôñaêm kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm tôdrong chu ñoâng phong dôêt jiêt kuêm A(H5N1) lôêm xem rong oeêng oei bôngai"
0010,"Chỉ đạo của Bộ Nông nghiệp và PTNT tại Văn bản số 467/BNN-TY ngày 15/01/2020 về việc tăng cường công tác phòng, chống dịch bệnh động vật trước, trong và sau Tết Nguyên đán Canh Tý;","Pôgôl ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm Vaên ‘ban ksoâÊ puoân drôêu tôpôêh/BNN-TY ‘naêr minh jiêt pôñaêm kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm tôdrong kjung tôdrong phong dôêt jiêt jiê xem rong adrol, lôêm oeêng ñôêng roêng Teât Ngueân ñan Canh Tyê"
0011,"Công điện khẩn số 735/CĐ-BNN-TY ngày 03/02/2020 của Bộ trưởng Bộ Nông nghiệp và PTNT về việc tập trung triển khai quyết liệt, đồng bộ các giải pháp phòng, chống bệnh cúm gia cầm;","Koâng ñieân khaân ksoâÊ tôpôêh peâng pôñaêm/CÑ-BNN-TY ‘naêr peâng kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong pônhoâm pônhroh pôgloh, adriêng rim tôdrong phong dôêt jiê kuêm ‘yeêr, ôda"
0012,"Chỉ thị số 1152/CT-BNN-TY ngày 17/02/2020 của Bộ Nông nghiệp và PTNT về việc tập trung triển khai quyết liệt, đồng bộ các giải pháp phòng, chống dịch bệnh gia súc, gia cầm;","Chi thiê ksoâÊ minh minh pôñaêm ‘baêl/CT-BNN-TY ‘naêr minh jiêt tôpôêh kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong pônhoâm pônhroh pôgloh, adriêng rim tôdrong phong dôêt jiê kuêm ‘yeêr, ôda"
0013,"Chỉ thị số 55-CT/TU ngày 31/5/2019 của Ban Thường vụ Tỉnh ủy về việc tăng cường lãnh đạo, chỉ đạo ngăn chăn hiệu quả bệnh Dịch tả lợn châu Phi trên địa bàn tỉnh; ",Chi thiê ksoâÊ pôñaêm jiêt pôñaêm-CT/TU ‘naêr peâng jiêt minh kheêi pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng Khul Thöông vuê Tinh uy lôêm tôdrong kjung pôgôl gôên ôêi thu ‘yoêk jiê jiêt ta ‘nhuêng Chaâu Phi lôêm tôring tinh
0014,"Văn bản số 413/UBND-KT ngày 20/01/2020 của UBND tỉnh về việc triển khai thực hiện Kế hoạch số 398/KH-BNN-TY ngày 13/01/2020 của Bộ Nông nghiệp và PTNT và các hướng dẫn xử lý dịch, tái đàn, chăn nuôi an toàn sinh học của Sở Nông nghiệp và PTNT.","Vaên ‘ban ksoâÊ puoân minh peâng/UBND-KT ‘naêr ‘baêl jiêt kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng UBND tinh lôêm tôdrong pônhroh glong pônhroh ksoâÊ peâng tôxiênh tôhngam/KH-BNN-TY ‘naêr minh jiêt peâng kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei oeêng rim kô kach xö lyê jiêt, taêi tôpul, kiêa rong an toan sinh hoêk ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei"
0015,Sở Nông nghiệp và PTNT:,Sô Noâng nghieâp oeêng pôjing cham pôlei:
0016,"Chủ động phối hợp Đài Phát thanh và Truyền hình tỉnh, Báo Bình Định, các hội, đoàn thể tăng cường thông tin tuyên truyền về sự nguy hiểm của bệnh Cúm gia cầm, LMLM gia súc, Dịch tả heo Châu Phi, Dại chó mèo…. ","Chu ñoâng adriêng Ñai phat thanh oeêng Trueân hinh tinh, ‘Baêo ‘Binh Ñinh, rim hoâi, ñoan theâ kjung thoâng tin pôtho khan lôêm tôdrong glaêi ñôêng jiê kuêm ‘yeêr, ôda, gloh ‘bôl gloh kônieâÊh lô mo, kapoâ, jiêt ta ‘nhuêng Chaâu Phi, kanh koê, meo…"
0017,"Vận động người chăn nuôi phát hiện và báo cáo kịp thời cho thú y, chính quyền cơ sở về dịch bệnh;","Krao akoêm bôngai kiêa rong ‘boh oeêng pôtho khan tôtam aên thuê y, khul pôgôl kô sô lôêm jiêt jiê"
0018,"Tự giác thực hiện các biện pháp an toàn sinh học, tiêm phòng vaccine LMLM cho heo thịt và vaccine Dịch tả cho đàn heo; vệ sinh tiêu độc khử trùng chuồng trại chăn nuôi.","Kôdih pôm rim tôdrong an toan sinh hoêk, tieâm phong vaccine gloh ‘bôl gloh kônieâÊh aên ‘nhuêng aseêch oeêng vaccine jiêt ta aên tôpul ‘nhuêng; veâ sinh tieâu ñoâÊk khö trung adrung adron kiêa rong"
