ID,Tiếng Việt,Tiếng BaNa
0001,"Nghị quyết phê duyệt Đề án đầu tư xây dựng, nâng cấp, sửa chữa các công trình nông nghiệp và phát triển nông thôn, giai đoạn 2021 - 2025 trên địa bàn tỉnh Bình Định","Nghiê kueâÊt pheâ jueâÊt Ñeâ an tôguêm tôjung pôm, poâk xuoân, söa chöa rim koâng trinh noâng nghieâp oeêng pôjing cham pôlei, jônang ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm lôêm tôring tinh ‘Binh Ñinh"
0002,Hội đồng Nhân dân Tỉnh Bình Định,HÑND tinh ‘Binh Ñinh
0003,Khóa XII kỳ họp thứ 11,Khoêa minh jiêt ‘baêl maêng hoêp maêng maê minh jiêt minh
0004,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015;,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
0005,Căn cứ Luật Ban hành văn bản quy phạm pháp luật ngày 22 tháng 6 năm 2015;,Kaên köê Luaât aên leêch vaên ‘ban kuy pham phap luaât ‘naêr ‘baêl jiêt ‘baêl kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
0006,Căn cứ Luật Ngân sách nhà nước ngày 25 tháng 6 năm 2015;,Kaên köê Luaât ngaân sach kôpal ‘naêr ‘baêl jiêt pôñaêm kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
0007,Căn cứ Luật Đầu tư công ngày 13 tháng 6 năm 2019;,Kaên köê Luaât Ñaâu tö koâng ‘naêr minh jiêt peâng kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh
0008,Căn cứ Luật Xây dựng ngày 18 tháng 6 năm 2014;,Kaên köê Luaât Xaây yöêng ‘naêr minh jiêt tôhngam kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân
0009,Căn cứ Luật Thủy lợi ngày 19 tháng 6 năm 2017;,Kaên köê Luaât Thuy lôi ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh
0010,Căn cứ Luật Thủy sản ngày 21 tháng 11 năm 2017;,Kaên köê Luaât Thuy san ‘naêr ‘baêl jiêt minh kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh
0011,Căn cứ Nghị định số 163/2016/NĐ-CP ngày 21 tháng 12 năm 2016 của Chính phủ quy định chi tiết thi hành một số điều của Luật Ngân sách nhà nước;,Kaên köê Nghiê ñinh ksoâÊ minh drôêu peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu/NÑ-CP ‘naêr ‘baêl jiêt minh kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng kôpal teh ñak kuy ñinh chi tieâÊt pôm minh ksoâÊ tôdrong Luaât ngaân sach kôpal
0012,"Xét Tờ trình số 136/TTr-UBND ngày 02 tháng 12 năm 2019 của Ủy ban nhân dân tỉnh về việc phê duyệt Đề án đầu tư xây dựng, nâng cấp, sửa chữa các công trình nông nghiệp và phát triển nông thôn, giai đoạn 2021 - 2025 trên địa bàn tỉnh Bình Định;","Xeêt Tô trinh ksoâÊ minh peâng drôêu/TTr-UBND ‘naêr ‘baêl kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng UBND tinh lôêm tôdrong pheâ jueâÊt Ñeâ an tôguêm tôjung pôm, poâk xuoân, söa chöa rim koâng trinh noâng nghieâp oeêng pôjing cham pôlei, jônang ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm lôêm tôring tinh ‘Binh Ñinh"
0013,Báo cáo thẩm tra số 45/BCTT-KTNS ngày 05 tháng 12 năm 2019 của Ban Kinh tế - Ngân sách Hội đồng nhân dân tỉnh; ý kiến thảo luận của đại biểu Hội đồng nhân dân tại kỳ họp.,"Pôtho khan ngoê hnhei ksoâÊ puoân jiêt pôñaêm/BCTT-KTNS ‘naêr pôñaêm kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng ‘Ban Kinh teâÊ – Ngaân sach HÑND tinh, tôdrong pôñam ‘bôl ñôêng ñai ‘bieâu HÑND lôêm maêng hoêp"
0014,"Điều 1. Phê duyệt Đề án đầu tư xây dựng, nâng cấp, sửa chữa các công trình nông nghiệp và phát triển nông thôn, giai đoạn 2021 - 2025 trên địa bàn tỉnh Bình Định (có Đề án kèm theo).","Ñieâu minh. Pheâ jueâÊt Ñeâ an tôguêm tôjung pôm, poâk xuoân, söa chöa rim koâng trinh noâng nghieâp oeêng pôjing cham pôlei jônang ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm lôêm tôring tinh ‘Binh Ñinh (ôêi Ñeâ an pôteêp adriêng)"
0015,Điều 2. Ủy ban nhân dân tỉnh có trách nhiệm tổ chức triển khai thực hiện Nghị quyết.,Ñieâu ‘baêl. UBND tinh ôêi tôdrong pôloêk pônhroh pôm Nghiê kueâÊt
0016,"Điều 3. Thường trực Hội đồng nhân dân tỉnh, các Ban của Hội đồng nhân dân tỉnh, tổ đại biểu Hội đồng nhân dân tỉnh và đại biểu Hội đồng nhân dân tỉnh kiểm tra, giám sát việc thực hiện Nghị quyết.","Ñieâu peâng. Thöông tröêk HÑND tinh, rim ‘Ban ñôêng HÑND tinh, toâ ñai ‘bieâu HÑND tinh oeêng ñai ‘bieâu HÑND tinh ngoê hnheêi tôdrong pôm Nghiê kueâÊt"
0017,Nghị quyết này đã được Hội đồng nhân dân tỉnh Bình Định Khóa XII Kỳ họp thứ 11 thông qua ngày 13 tháng 12 năm 2019 và có hiệu lực từ ngày 01 tháng 01 năm 2020./.,Nghiê kueâÊt anu jôh ñei HÑND tinh ‘Binh Ñinh khoêa minh jiêt ‘baêl maêng hoêp maêng maê minh jiêt minh thoâng kua ‘naêr minh jiêt peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh oeêng ôêi hieâu löêk ñôêng ‘naêr minh kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
0018,"Đề án đầu tư xây dựng, nâng cấp, sửa chữa các công trình nông nghiệp và phát triển nông thôn giai đoạn 2021 - 2025 trên địa bàn Tỉnh Bình Định","Ñeâ an tôguêm tôjung pôm, poâk xuoân, söa chöa rim koâng trinh noâng nghieâp oeêng pôjing cham pôlei jônang ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôñaêm lôêm tôring tinh ‘Binh Ñinh"
0019,(Ban hành kèm theo Nghị quyết số 50/2019/NQ-HĐND ngày 13/12/2019 của Hội đồng nhân dân tỉnh Bình Định),(AÊn leêch pôteêp adriêng Nghiê kueâÊt ksoâÊ pôñaêm jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh/NQ-HÑND ‘naêr minh jiêt peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng HÑND tinh ‘Binh Ñinh)
0020,Sự cần thiết lập đề án,Tôdrong waê pôm ñeâ an
0021,Mở đầu,Trong pôtôm
0022,Bình Định là tỉnh thuộc khu vực duyên hải Nam Trung bộ,‘Binh Ñinh la tinh oei lôêm kôbraê apung yueân hai Nam Trung ‘boâ
0023,"Nằm ở phía Đông dãy Trường Sơn, phía Bắc giáp tỉnh Quảng Ngãi, phía Nam giáp tỉnh Phú Yên, phía Tây giáp tỉnh Gia Lai, Phía Đông giáp Biển Đông","Oei ôgah maêt ‘naêr leêch Tröông Sôn, ôgah Baêk giap tinh Quang Ngai, ôgah Nam giap tinh Phuê Yeân, ôgah maêt ‘naêr tômöt giap tinh Gia Lai, ôgah maêt ‘naêr leêch giap ‘Bieân Ñoâng"
0024,"Có 11 đơn vị hành chính (01 thành phố, 01 thị xã, 03 huyện miền núi, 02 huyện trung du, 04 huyện đồng bằng); ","ÔÊi minh jiêt minh ñôn viê hanh chiênh (minh thanh phoâÊ, minh thi xa, peâng hueân apung koâng, ‘baêl hueân trung yu, puoân hueân tômaên)"
0025,"Diện tích tự nhiên 6.071,3 km2, dân số tính đến năm 2018 là 1.534.767 người, trong đó thành thị 475.481 người chiếm 30,98%, nông thôn 1.059.286 người chiếm 69,02% chủ yếu làm nông nghiệp.","Chñeh teh bri kôdrieâng drôêu ôbôêu khoâng hrieâng tôpôêh jiêt minh pheêi peâng kilomet vuoâng, yaân soâÊ truh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam la minh trieâu pôñaêm hrieâng peâng jiêt puoân ôbôêu tôpôêh hrieâng drôêu jiêt tôpôêh bôngai, lôêm ‘noh thanh thi puoân hrieâng tôpôêh jiêt pôñaêm ôbôêu puoân hrieâng tôhngam jiêt minh bôngai, ‘yoêk peâng jiêt pheêi tôxiênh jiêt tôhngam phaân traêm, cham pôlei minh trieâu khoâng hrieâng pôñaêm jiêt tôxiênh ôbôêu ‘baêl hrieâng tôhngam jiêt drôêu bôngai ‘yoêk drôêu jiêt tôxiênh pheêi khoâng ‘baêl phaân traêm pôgloh pôm noâng nghieâp"
0026,Hệ thống thủy lợi đóng góp vai trò quan trọng trong việc cung cấp nước phục vụ sản xuất và dân sinh góp phần phát triển kinh tế và ổn định chính trị - xã hội.,Tôdrong thuy lôi pôgoêp tôdrong pôgloh lôêm tôdrong tôguêm ñak tôguêm choh jang oeêng yaân sinh pôgoêp tôdrong pôjing kinh teâÊ oeêng alöng chiênh tri – xa hoâi
0027,"Toàn tỉnh xây dựng được 165 hồ chứa nước với tổng dung tích 589,5 triệu m3, 274 đập dâng, 258 trạm bơm, 238/657 km đê, kè (đạt 36%) và 2.061,7/4.816 km (đạt 42,8%) kênh mương các loại.","Lôêm tinh pôm ñei minh hrieâng drôêu jiêt pôñaêm kloêng hmoêng ñak adriêng pôting yung tiêch pôñaêm hrieâng tôhngam jiêt tôxiênh pheêi pôñaêm trieâu met khoâÊi, ‘baêl hrieâng tôpôêh jiêt puoân böêt ñak, ‘baêl hrieâng pôñaêm jiêt tôhngam tram ‘boâm, ‘baêl hrieâng peâng jiêt tôhngam lôêm drôêu hrieâng pôñaêm jiêt tôpôêh kilomet ñeâ, ke (ñat peâng jiêt drôêu phaân traêm) oeêng ‘baêl ôbôêu khoâng hrieâng drôêu jiêt minh pheêi tôpôêh lôêm puoân ôbôêu tôhngam hrieâng minh jiêt drôêu kilomet (ñat puoân jiêt ‘baêl pheêi tôhngam phaân traêm) trong möông rim loai"
