ID,Tiếng Việt,Tiếng BaNa
0001,"Quyết định Sửa đổi, bổ sung khoản 2 Điều 10 của Quy chế phối hợp về quản lý làng nghề, ngành nghề nông thôn ","Kuyêt đĭnh sưa đôi, 'bô sung, khoan 'bal Điêu minh jĭt dĭ kuy chê̆ phô̆i hơp lơm gô răp plĕi nghê, nganh nghê tơ cham plĕi"
0002,"Và công nhận nghề truyền thống, làng nghề, làng nghề truyền thống trên địa bàn tỉnh Bình Định ban hành","Xưm kông nhâ̆n nghê truyên thô̆ng, plĕi nghê, plĕi nghê truyên thô̆ng tơ apung teh cham 'Binh Đĭnh 'ban hanh"
0003,Kèm theo Quyết định số 44/2018/QĐ-UBND ngày 28 tháng 8 năm 2018 của Ủy ban nhân dân tỉnh,Kem tĭa kuyêt đĭnh sô̆ 44/2018/KĐ-UBND năr 28 khĕi 8 xơ năm 2018 dĭ Uy 'ban nhân yân tinh
0004,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015,Kăn kư̆ luât tô chưk chĭnh kuyên cham plĕi năr 19 khĕi 6 xơ năm 2015
0005,Căn cứ Luật Ban hành văn bản quy phạm pháp luật ngày 22 tháng 6 năm 2015,Kăn kư̆ luât 'ban hanh văn 'ban kuy pham phap luât năr 22 khĕi drâu xơ năm 2015
0006,Căn cứ Nghị định số 52/2018/NĐ-CP ngày 12 tháng 4 năm 2018 của Chính phủ về phát triển ngành nghề nông thôn,Kăn kư̆ Nghĭ đĭnh sô̆ 52/2018/NĐ-CP năr 12 khĕi 4 xơ năm 2018 dĭ Chinh phu lơm tơ 'yung nganh nghê pla plĕi
0007,Theo đề nghị của Giám đốc Sở Nông nghiệp và Phát triển nông thôn tại Tờ trình số 113/TTr-SNN ngày 14 tháng 4 năm 2020,Tĭa đê nghĭ dĭ yam đôk Sơ Nông nghiêp xưm tơ 'yung pla plĕi tơ Tơ trinh sô̆ 113/TTr-SNN năr 14 khĕi 4 xơ năm 2020
0008,Và ý kiến thẩm định của Sở Tư pháp tại Báo cáo số 68/BC-STP ngày 10 tháng 4 năm 2020,Xưm y̆ kiê̆n thâm đĭnh dĭ Sơ Tư phap tơ 'Bao căo sô̆ 68/BC-STP năr 10 khĕi 4 xơ năm 2020
0009,"Trong thời hạn 30 ngày làm việc, kể từ ngày nhận được hồ sơ đề nghị xét công nhận hợp lệ","Lơm thơi han 30 năr pơm biêk, kê đưng năr 'yok đĕi hô sơ đê nghĭ xet kông nhâ̆n hơp lê̆"
0010,"Ủy ban nhân dân tỉnh thành lập Hội đồng xét duyệt, chọn những đối tượng đáp ứng đủ tiêu chuẩn","Uy 'ban nhân yân tinh pơ jing hô̆i đông xet yuyêt, rơih bơ ngai đap ư̆ng đĕi tiêu chuân"
0011,Theo quy định tại Điều 5 Nghị định số 52/2018/NĐ-CP ngày 12 tháng 4 năm 2018 của Chính phủ được trích dẫn cụ thể tại Điều 7 của Quyết định này,Tĭa kuy đĭnh tơ điêu pơ đăm Nghĭ đĭnh sô̆ 52/2018/NĐ-CP năr 12 khĕi 4 xơ năm 2018 dĭ Chĭnh phu đĕi trich yân kŭ thê tơ Điêu tơ pơh dĭ kuyêt đĭnh 'nâu
