ID,Tiếng Việt,Tiếng BaNa
1,Căn cứ Luật Tổ chức HĐND và UBND ngày 26/11/2003,Kaên köê Luaât toâ chöêk HÑND oeêng UBND ‘naêr ‘baêl jiêt drôêu kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng le peâng
2,Căn cứ Luật Ban hành văn bản quy phạm pháp luật của HĐND và UBND ngày 03/12/2004,Kaên köê Luaât aên leêch vaên ‘ban quy pham phap luaât ñôêng HÑND oeêng UBND ‘naêr peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng le puoân
3,Căn cứ Pháp lệnh Phí và Lệ phí ngày 28/8/2001,Kaên köê Phap leânh Phiê oeêng Leâ phiê ‘naêr ‘baêl jiêt tôhngam kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng le minh
4,"Căn cứ Thông tư số 02/2014/TT-BTC ngày 02/01/2014 của Bộ Tài chính hướng dẫn về phí và lệ phí thuộc thẩm quyền quyết định của Hội đồng nhân dân tỉnh, thành phố trực thuộc Trung ương","Kaên köê Thoâng tö ksoâÊ khoâng ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TT_BTC ‘naêr ‘baêl kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân ñôêng ‘Boâ Tai chiênh pôtho khan lôêm phiê oeêng leâ phiê oei lôêm kôbraê thaâm kueân kueâÊt ñinh ñôêng HÑND tinh, thanh phoâ tröêk thuoâc Trung öông"
5,Căn cứ Nghị quyết số 04/2015/NQ-HĐND ngày 10/7/2015 của Hội đồng nhân dân tỉnh khóa XI,Kaên köê Nghi kueâÊt ksoâÊ khoâng puoân sônaêm ‘baêl ôbôêu minh jiêt pôñaêm/NQ-HÑND ‘naêr minh jiêt kheêi tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng HÑND tiênh khoêa minh jiêt minh
6,"Kỳ họp thứ 11 về việc ban hành mới, sửa đổi, bổ sung quy định một số loại phí, lệ phí trên địa bàn tỉnh Bình Định","Maêng hop maêng maê minh jiêt minh lôêm tôdrong aên leêch anao tôplih tôguêm quy ñinh minh ksoâÊ loai phiê, leâ phiê lôêm tôring tinh ‘Binh Ñinh"
7,Xét đề nghị của Giám đốc Sở Tài chính,Xeêt ñeâ nghiê ñôêng Giam ñoâc Sô Tai chiênh
8,"Quyết định Ban hành quy định về phí tham quan danh lam thắng cảnh, di tích lịch sử, công trình văn hóa trên địa bàn tỉnh Bình Định như sau","KueâÊt ñinh aên leêch quy ñinh lôêm phiê tham qua yanh lam thaêng kanh, yi tich lich sö, koâng trinh vaên hoa lôêm tôring tinh ‘Binh Ñinh in ñôêng roêng ôêu"
9,Đối tượng nộp phí,ÑoâÊi töông noâp phiê
10,"Tổ chức, cá nhân trong và ngoài nước đến tham quan các danh lam thắng cảnh, di tích lịch sử, công trình văn hóa trên địa bàn tỉnh Bình Định.","Toâ chöêk, kôdih ôkôêu lôêm oeêng ngoai ñak bôên truh tham quan rim yanh lam thaêng kanh, yi tich lich sö, koâng trinh vaên hoa lôêm tôring tinh ‘Binh Ñinh"
11,Trẻ em dưới 6 tuổi,Ñe hyoêh ôla drôêu sônaêm
12,"Thương binh, bệnh binh (phải có thẻ thương binh, bệnh binh)","Thöông ‘binh, ‘beânh ‘binh (phai ôi the thöông ‘binh, ‘beânh ‘binh)"
13,Người khuyết tật,Bôngai kue
14,Đối tượng giảm 50%,Ñoâi töông giam pôñaêm jiêt phaân traêm
15,Người được hưởng chính sách ưu đãi hưởng thụ văn hóa quy định tại Điều 2 Quyết định số 170/2003/QĐ-TTg ngày 14/8/2003 của Thủ tướng Chính phủ về “Chính sách ưu đãi hưởng thụ văn hóa”,Bôngai ñei höông tôdrong öu ñai thu höông vaên hoa quy ñinh lôêm ñieâu ‘baêl KueâÊt ñinh ksoâÊ minh tôpôh khoâng sônaêm ‘baêl ôbôêu khoâng hrieâng le peâng/QÑ-TTg ‘naêr minh jiêt puoân kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng le peâng ñôêng Thu töông kôpal teh ñak lôêm “Tôdrong öu ñai thu höông vaên hoa”
16,Người cao tuổi,Bôngai lö sônaêm
17,Trẻ em từ 6 tuổi đến dưới 15 tuổi,Ñe hyoêh ñôêng drôêu truh ôla minh jiêt pôñaêm sônaêm
18,"Học sinh, sinh viên đi tham quan tìm hiểu nghiên cứu, học tập có tổ chức tại Bảo tàng Quang Trung (có giấy giới thiệu của nhà trường).","Hoêk sinh, sinh vieân naêm tham quan chaê baêt nghieân cöêu, hoêk tôêp ôêi toâ chöêk dônoê ‘Bao tang Quang Trung (ôêi hla pôtruh ñôêng hnam tröông)"
19,"Đối với người thuộc diện được hưởng nhiều trường hợp ưu đãi giảm thu phí nêu trên thì chỉ giảm 50% phí tham quan danh lam thắng cảnh, di tích lịch sử, công trình văn hoá.","Adriêng bôngai oei lôêm kôbraê ñeêi höông lö tröông hôêp öu ñai giam thu jeân khan ‘noh thoi tôjul pôñaêm jiêt phaân traêm phiê tham quan danh lam thaêng canh, di tich lich sö, koâng trinh vaên hoa"
20,Mức thu tối đa: 30.000 đồng/lần/người.,Möêk thu pôgloh: peâng jiêt ôbôêu minh maêng minh anu
21,Mức thu này áp dụng thống nhất đối với người Việt Nam và người nước ngoài đến tham quan.,Möêk thu anu ap dung thoâng nhaât adriêng bôngai Vieât Nam oeêng bôngai nöôc ngoai truh tham quan
22,Mức thu cụ thể tại một số địa điểm tham quan: như Phụ lục 01 và Phụ lục 02 kèm theo Quyết định này.,Möêk thu cu theâ lôêm minh ksoâÊ dônoê tham quan: in Phu luêk minh oeêng Phu luêk ‘baêl pôteêp adriêng KueâÊt ñinh anu
23,Tỷ lệ % để lại cho đơn vị thu,Ty leâ % söê aên ñôn vi thu
24,"Các đơn vị được phép thu phí tham quan danh lam thắng cảnh, di tích lịch sử, công trình văn hóa trên địa bàn tỉnh được trích để lại 90% số phí thu được, 10% còn lại nộp ngân sách nhà nước theo quy định.","Rim ñôn vi ñeêi pheêp thu jeân tham quan danh lam thaêng canh, di tich lich sö, koâng trinh vaên hoa lôêm tôring tinh ñei triêch söê aên tôxiênh jiêt phaân traêm ksoâÊ jeân thu ñei, minh jiêt phaân traêm araê noâp ngaân sach kôpal ‘boi quy ñinh"
25,"Điều 2. Căn cứ vào mức thu tối đa tại Điểm a Khoản 3 Điều 1 và đặc điểm thực tế của từng danh lam thắng cảnh, di tích lịch sử, công trình văn hóa","Ñieâu ‘baêl. Caên cöê tômöt möêk thu toâi ña dônoê Ñieâm a Khoan peâng Ñieâu minh oeêng tôdrong thöêk teâÊ ñôêng rim danh lam thaêng canh, di tich lich sö, koâng trinh vaên hoa"
26,"Các đơn vị được phép tổ chức thu phí tham quan danh lam thắng cảnh, di tích lịch sử, công trình văn hóa có trách nhiệm xây dựng đề án tổ chức thu","Rim ñôn vi ñeêi pheêp pôloêk thu jeân tham quan yanh lam thaêng kanh, yi tich lich sö, koâng trinh vaên hoa ôêi trach nhieâm tôjung pôm ñeâ an pôloêk thu"
27,"Và mức thu cụ thể (mới phát sinh hoặc điều chỉnh) gửi Sở Tài chính thẩm định, trình UBND tỉnh xem xét, phê duyệt để làm cơ sở thực hiện.","Oeêng möêk thu cu theâ (anao phat sinh thoi tôplih) göi Sô Tai chiênh thaâm ñinh, trinh UBND tinh ngoê hnhei, pheâ duyeât söê pôm cô sô pôm"
28,"Điều 3. Giao Giám đốc Sở Tài chính chủ trì, phối hợp với Cục trưởng Cục Thuế tỉnh, Giám đốc Sở Văn hóa, Thể thao và Du lịch","Ñieâu peâng. Pôjao Giam ñoâc Sô Tai chiênh chu tri, adriêng Cuc tröông Cuc thueâ tinh, Giam ñoâc Sô Vaên hoa, Theâ thao oeêng Yu lich"
29,"Và Thủ trưởng các cơ quan liên quan hướng dẫn, đôn đốc, kiểm tra việc thực hiện các quy định tại Điều 1, Điều 2 Quyết định này.","Oeêng pôgôl rim kô kuan lieân quan höông daân, pôtho khan, ngoê hnhei tôdrong pôm rim quy ñinh ñôêng Ñieâu minh, Ñieâu ‘baêl KueâÊt ñinh anu"
