ID,Tiếng Việt,Tiếng BaNa
1,"Quyết định Quy định mức chi chúc thọ, mừng thọ và tặng quà cho người cao tuổi trên địa bàn tỉnh Bình Định","KueâÊt ñinh kuy ñinh möêk chi chuêk tho, möng tho oeêng aên kua aên bôngai lö sônaêm lôêm tôring tinh ‘Binh Ñinh"
2,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015,Kaên köê Luaât toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu minh jiêt pôñaêm
3,Căn cứ Luật Ban hành văn bản quy phạm pháp luật ngày 22 tháng 6 năm 2015,Kaên köê Luaât aên leêch vaên ‘ban kuy pham phap luaât ‘naêr ‘baêl jiêt ‘baêl kheêi drôêu sônaêm ‘baêl ôbôêu minh jiêt pôñaêm
4,Căn cứ Luật Người cao tuổi ngày 23 tháng 11 năm 2009,Kaên köê Luaât bôngai lö sônaêm ‘naêr ‘baêl jiêt peâng kheêi minh jiêt minh sônaêm ‘baêl ôbôêu le tôxiênh
5,Căn cứ Nghị định số 06/2011/NĐ-CP ngày 14/01/2011 của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật Người cao tuổi,Kaên köê Nghiê ñinh ksoâÊ khoâng drôêu sônaêm ‘baêl ôbôêu minh jiêt minh/NÑ-CP ‘naêr minh jiêt puoân kheêi minh sônaêm ‘baêl ôbôêu minh jiêt minh ñôêng kôpal teh ñak quy ñinh chi tieât oeêng pôtho khan pôm minh ksoâÊ tôdrong ñôêng Luaât bôngai lö sônaêm
6,Căn cứ Thông tư số 96/2018/TT-BTC ngày 18/10/2018 của Bộ Tài chính quy định quản lý,Kaên köê Thoâng tö ksoâÊ tôxiênh jiêt drôêu sônaêm ‘baêl ôbôêu minh jiêt tôhngam/TT-BTC ‘naêr minh jiêt tôhngam kheêi minh jiêt sônaêm ‘baêl ôbôêu minh jiêt tôhngam ñôêng ‘Boâ Tai chiênh quy ñinh ngoê hnhei
7,Và sử dụng kinh phí chăm sóc sức khỏe ban đầu cho người cao tuổi tại nơi cư trú, Oeêng chaê yuoâ jeân tôme rong jaêng pran trong pôtôêm aên bôngai lö sônaêm lôêm dônoê oei
8,"Chúc thọ, mừng thọ; ưu đãi tín dụng và biểu dương, khen thưởng người cao tuổi","Chuêk tho, möng tho; öu ñai tiên juêng oeêng bône bôngai lö sônaêm"
9,"Căn cứ Nghị quyết số 21/2019/NQ-HĐND ngày 11 tháng 7 năm 2019 của Hội đồng nhân dân tỉnh Quy định mức chi chúc thọ, mừng thọ và tặng quà cho người cao tuổi trên địa bàn tỉnh Bình Định","Kaên köê KueâÊt ñinh ksoâÊ ‘baêl jiêt minh sônaêm ‘baêl ôbôêu minh jiêt tôxiênh/NQ-HÑND ‘naêr minh jiêt minh kheêi tôpôêh sônaêm ‘baêl ôbôêu  minh jiêt tôxiênh ñôêng HÑND tinh quy ñinh möêk chi chuêk tho, möng tho oeêng aên kua aên bôngai lö sônaêm lôêm tôring tinh ‘Binh Ñinh"
10,Theo đề nghị của Sở Lao động - Thương binh và Xã hội và của Sở Tư pháp.,‘Boi pôtho khan ñôêng Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi oeêng ñôêng Sô Tö phap
11,"Mức chi chúc thọ, mừng thọ và tặng quà","Möêk chi chuêk tho, möng tho oeêng aên kua"
12,Người cao tuổi thọ 100 tuổi được Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam chúc thọ và tặng quà gồm 05 mét vải lụa và 700.000 đồng tiền mặt.,Bôngai lö sônaêm tho minh hrieâng sônaêm ñeêi Chu tich nöôc Coâng hoa xa hoâi chu nghia Vieât Nam chuêk tho oeêng aên kua thoi leê pôñaêm met vai lua oeêng tôpôêh hrieâng ôbôêu
13,Người cao tuổi thọ 90 tuổi được Chủ tịch Ủy ban nhân dân tỉnh chúc thọ và tặng quà gồm hiện vật giá trị 150.000 đồng và 500.000 đồng tiền mặt.,Bôngai lö sônaêm tho tôxiênh jiêt sônaêm ñei Chu tich UBND tinh chuêk tho oeêng aên kua thoi leê hieân vaât giaê tri minh hrieâng pôñaêm jiêt ôbôêu oeêng pôñaêm hrieâng ôbôêu
14,Người cao tuổi thọ trên 100 tuổi được tặng quà gồm hiện vật giá trị 500.000 đồng và 1.000.000 đồng tiền mặt.,Bôngai lö sônaêm tho loi minh hrieâng sônaêm ñeêi aên kua thoi leê hieân vaât giaê tri pôñaêm hrieâng ôbôêu oeêng minh trieâu ñoâng
15,"Người cao tuổi thọ 70, 75, 80, 85, 95 tuổi được tặng quà gồm hiện vật giá trị 100.000 đồng và 200.000 đồng tiền mặt.","Bôngai lö sônaêm tho tôpôêh jiêt, tôpôêh jiêt pôñaêm, tôhngam jiêt, tôhngam jiêt pôñaêm, tôxiênh jiêt ñei aên qua thoi leê hieân vaât giaê tri minh hrieâng ôbôêu oeêng ‘baêl hieâng ôbôêu"
16,Nguồn kinh phí thực hiện: Bố trí từ ngân sách địa phương theo phân cấp nhiệm vụ chi hiện hành.,Nguoân jeân pôm: ‘BoâÊ triê ñôêng jeân cham pôlei ‘boi phaân kôêp nhieâm vuê chi hieân hanh
17,"Đối với những nội dung liên quan khác về thực hiện chi chúc thọ, mừng thọ và tặng quà cho người cao tuổi không quy định tại Quyết định này ","Adriêng rim tôdrong lieân kuan nai lôêm pôm chi chuêk tho, möng tho oeêng aên kua aên bôngai lö sônaêm ‘biê kuy ñinh lôêm KueâÊt ñinh anu"
18,Được thực hiện theo quy định tại Thông tư số 96/2018/TT-BTC ngày 18 tháng 10 năm 2018 của Bộ Tài chính,Ñeêi pôm ‘boi quy ñinh lôêm Thoâng tö ksoâÊ tôxiênh jiêt drôêu sônaêm ‘baêl ôbôêu minh jiêt tôhngam/TT-BTC ‘naêr minh jiêt tôhngam kheêi minh jiêt sônaêm ‘baêl ôbôêu  minh jiêt tôhngam ñôêng ‘Boâ Tai chiênh
19,Quy định quản lý và sử dụng kinh phí chăm sóc sức khỏe ban đầu cho người cao tuổi tại nơi cư trú;,Kuy ñinh ngoê hnhei oeêng chaê yuoâ jeân tôme rong jaêng pran trong pôtôêm aên bôngai lö sônaêm lôêm dônoê oei
20,"Chúc thọ, mừng thọ; ưu đãi tín dụng và biểu dương, khen thưởng người cao tuổi và các quy định của pháp luật hiện hành.","Chuêk tho, möng tho; öu ñai tiên juêng oeêng bône bôngai lö sônaêm oeêng rim tôdrong ñôêng phap luaât hieân hanh"
21,Trường hợp các văn bản quy phạm pháp luật được dẫn chiếu để áp dụng tại Quyết định này,Tröông hôp rim vaên ‘ban quy pham phap luaât ñei yaân chieâÊu söê tôjung pôm lôêm KueâÊt ñinh anu
22,"Được sửa đổi, bổ sung, thay thế thì được áp dụng theo các văn bản sửa đổi, bổ sung, thay thế đó.","Ñeêi söa ñoâi, tôguêm, tôplih thoi ñeêi tôjung pôm ‘boi rim vaên ‘ban söa ñoâi, tôguêm, tôplih ‘noh"
23,"Điều 2. Giao Sở Lao động - Thương binh và Xã hội chủ trì, phối hợp với Sở Tài chính, UBND các huyện, thị xã, thành phố và các cơ quan liên quan tổ chức triển khai thực hiện Quyết định này trên địa bàn tỉnh.","Ñieâu ‘baêl. Pôjao Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi pôgôl, adriêng Sô Tai chiênh, UBND rim hueân, thi xa, thanh phoâÊ oeêng rim kô kuan lieân quan pôloêk pônhroh pôm KueâÊt ñinh anu lôêm tôring tinh"
24,Quyết định này có hiệu lực kể từ ngày 01 tháng 8 năm 2019.,KueâÊt ñinh anu ôêi hieâu löêk khan ñôêng ‘naêr minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh
25,"Điều 3. Chánh Văn phòng UBND tỉnh; Giám đốc các Sở: Lao động - Thương binh và Xã hội, Tư pháp, Tài chính","Ñieâu peâng. Chaênh Vaên phong UBND tinh; Yam ñoâk rim Sô: Lao ñoâng – Thöông ‘binh oeêng Xa hoâi, Tö phap, Tai chiênh"
26,"Chủ tịch UBND các huyện, thị xã, thành phố và Thủ trưởng các cơ quan, đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này.","Chu tich UBND rim tơ ring, thi xa, thanh phoâÊ oeêng pôgôl rim kô kuan, ñôn vi ôêi lieân kuan chiu trach nhieâm pôm KueâÊt ñinh anu"
