ID,Tiếng Việt,Tiếng BaNa
1,Ủy ban nhân dân tỉnh,UBND tinh
2,Căn cứ Luật Tổ chức HĐND và UBND ngày 26/11/2003,Kaên köê Luaât Toâ chöêk HÑND oeêng UBND ‘naêr ‘baêl jiêt drôêu kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng le peâng
3,Căn cứ Luật Giáo dục ngày 14/6/2005,Kaên köê Luaât Giao duc ‘naêr minh jiêt puoân kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng le pôñaêm
4,Căn cứ Quyết định số 239/QĐ-TTg ngày 09/02/2010 của Thủ tướng Chính phủ Ban hành Đề án “Phổ cập giáo dục mầm non cho trẻ em 5 tuổi giai đoạn 2010 - 2015”,Kaên köê KueâÊt ñinh ksoâÊ ‘baêl peâng tôxiênh/ QÑ-TTg ‘naêr tôxiênh kheêi ‘baêl sônaêm ‘baêl ôbôêu minh jiêt ñôêng Thu töông kôpal teh ñak aên leêch Ñeâ an “Phoâ kôêp giao duc maâm non aên ñe hôyoh pôñaêm sônaêm giai ñoan ‘baêl ôbôêu minh jiêt – ‘baêl ôbôêu minh jiêt pôñaêm”
5,Căn cứ Thông tư số 32/2010/TT-BGDĐT ngày 02/12/2012 của Bộ trưởng Bộ Giáo dục và Đào tạo,Kaên köê Thoâng tö ksoâÊ peâng jiêt ‘baêl sônaêm ‘baêl ôbôêu minh jiêt/TT-BGDÑT ‘naêr ‘baêl kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu minh jiêt ‘baêl ñông ‘Boâ tröông ‘Boâ Giao duc oeêng Ñao tao
6,"Ban hành Quy định điều kiện, tiêu chuẩn, quy trình công nhận phổ cập giáo dục mầm non cho trẻ em 5 tuổi","AÊn leêch Quy ñinh ñieâu kieân, tieâu chuaân, quy trinh koâng nhaân phoâ kôêp giao duc maâm non aên ñe hôyoh pôñaêm sônaêm"
7,Thông tư số 36/2013/TT-BGDĐT ngày 06/11/2013 của Bộ Giáo dục và Đào tạo về việc Sửa đổi,Thoâng tö ksoâÊ peâng jiêt drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt peâng/TT-BGDÑT ‘naêr drôêu kheêi minh jiêt minh sônaêm ‘baêl ôbôêu minh jiêt peâng ñôêng ‘Boâ Giao duc oeêng Ñao tao lôêm tôdrong tôplih
8,"Bổ sung một số điều của Quy định điều kiện, tiêu chuẩn, quy trình công nhận phổ cập giáo dục mầm non cho trẻ em 5 tuổi","Tôguêm minh ksoâÊ tôdrong ñôêng Quy ñinh ñieâu kieân, tieâu chuaân, quy trinh koâng nhaân phoâ kôêp giao duc maâm non aên ñe hôyoh pôñaêm sônaêm"
9,Căn cứ Quyết định số 47/2011/QĐ-UBND ngày 28/12/2011 của UBND tỉnh về việc phê duyệt Đề án Phổ cập giáo dục mầm non cho trẻ em 5 tuổi trên địa bàn tỉnh Bình Định giai đoạn 2011 - 2015,Kaên köê KueâÊt ñinh ksoâÊ puoân jiêt tôpôêh sônaêm ‘baêl ôbôêu minh jiêt minh/QÑ-UBND ‘naêr ‘baêl jiêt tôhngam kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu minh jiêt minh ñôêng UBND tinh lôêm tôdrong pheâ duyeât Ñeâ an phoâ kôêp giao duc maâm non aên ñe hôyoh pôñaêm sônaêm lôêm tôring tinh Binh Ñinh giai ñoan ‘baêl ôbôêu khoâng hrieâng minh jiêt minh – ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
10,Xét đề nghị của Giám đốc Sở Giáo dục và Đào tạo tại Báo cáo số 1928/BC- SGDĐT ngày 22/9/2015,Xeêt ñeâ nghiê ñôêng Giam ñoâc Sô Giao duc oeêng Ñao tao dônoê ‘Baêo caêo ksoâÊ minh tôxiênh ‘baêl tôhngam/BC – SGDÑT ‘naêr ‘baêl jiêt ‘baêl kheêi tôxiênh sônaêm ‘baêl ôbôêu minh jiêt pôñaêm
11,"Quyết định Công nhận kết quả duy trì đạt chuẩn Phổ cập giáo dục mầm non cho trẻ 5 tuổi năm 2015 cho 10 huyện, thị xã, thành phố.","KueâÊt ñinh koâng nhaân thu ‘yoêk pôgeêi pieâu ñat chuaân phoâ kôêp giao duc maâm non aên ñe hôyoh pôñaêm sônaêm sônaêm ‘baêl ôbôêu minh jiêt pôñaêm aên minh jiêt hueân, thi xa, thanh phoâ"
12,"Chánh Văn phòng UBND tỉnh, Giám đốc Sở Giáo dục và Đào tạo","Chaênh Vaên phong UBND tinh, Giam ñoâc Sô Giao duc oeêng Ñao tao"
13,"Chủ tịch UBND các huyện, thị xã, thành phố và Thủ trưởng các cơ quan, đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký.","Chu tich UBND rim hueân, thi xa, thanh phoâ oeêng pôgôl rim kô kuan, ñôn vi ôêi lieân quan chiu trach nhieâm pôm Kueât ñinh anu ñôêng ‘naêr kyê"
14,Danh sách các địa phương được công nhận kết quả duy trì đạt chuẩn Phổ cập giáo dục mầm non cho trẻ 5 tuổi năm 2015,Danh sach rim cham pôlei ñei koâng nhaân thu ‘yoêk pôgeêi pieâu ñat chuaân phoâ kôêp giao duc maâm non aên ñe hôyoh pôñaêm sônaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
15,"Thành phố Quy Nhơn, Thị xã An Nhơn, Huyện Tây Sơn, Huyện Vĩnh Thạnh, Huyện Vân Canh","Thanh phoâ Quy Nhôn, Thi xa An Nhôn, Huyeân Taây Sôn, Huyeân Vinh Thanh, Huyeân Vaân Canh"
16,"Huyện Tuy Phước, Huyện Phù Mỹ, Huyện Hoài Ân, Huyện Hoài Nhơn, Huyện An Lão","Huyeân Tuy Phöôc, Huyeân Phu My, huyeân Hoai AÂn, Huyeân Hoai Nhôn, Huyeân An Lao"
