ID,Tiếng Việt,Tiếng BaNa
0001,"Quyết định về việc công bố Danh mục thủ tục hành chính sửa đổi, bổ sung trong lĩnh vực văn hóa cơ sở thuộc phạm vi chức năng quản lý của Sở Văn hóa và Thể thao tỉnh Bình Định",kuyê̆t đ̆inh lơm drong kông 'bô̆ yanh muk thu tuk hanh chĭnh sưa đôi 'bô sung lơm linh vưk văn hŏa kơ sơ thuôk pham vi chưk năng gô răp dĭ Sơ Văn hŏa xưm thê thao tinh 'Binh Đĭnh
0002,Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich Uy ban nhân yân tinh
0003,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015;,Kăn kư̆ Luâ̆t tô chưk chĭnh kuyên đĭa phương năr 19 khĕi 6 xơ năm 2015
0004,Căn cứ Nghị định số 63/2010/NĐ-CP ngày 08 tháng 6 năm 2010 của Chính phủ về kiểm soát thủ tục hành chính;,Kăn kư̆ Nghĭ đĭnh sô̆ 63/2010/NĐ-CP năr 08 khĕi 6 xơ năm 2010 dĭ Chĭnh phu lơm kiêm soat thu tuk hanh chĭnh;
0005,"Nghị định số 92/2017/NĐ-CP ngày 07 tháng 8 năm 2017 của Chính phủ sửa đổi, bổ sung một số điều của các Nghị định liên quan đến kiểm soát thủ tục hành chính;","Nghĭ đĭnh sô̆ 92/2017/NĐ-CP năr 07 khĕi 8 xơ năm 2017 dĭ Chĭnh phu sưa đôi, 'bô sung minh kơ sô̆ điêu dĭ rim nghĭ đĭnh liên koan truh kiêm soat thu tuk hanh chĭnh;"
0006,"Căn cứ Thông tư số 02/2017/TT-VPCP ngày 31 tháng 10 năm 2017 của Bộ trưởng, Chủ nhiệm Văn phòng Chính phủ hướng dẫn nghiệp vụ về kiểm soát thủ tục hành chính;","Kăn kư̆ thông tư sô̆ 02/2017/TT-VPCP năr 31 khĕi 10 xơ năm 2017 dĭ 'Bô̆ trương, chu nhiê̆m Văn phong Chĭnh phu pơ chi nghiê̆p vŭ lơm kiêm soat thu tuk hanh chĭnh;"
0007,Căn cứ Quyết định số 2997/QĐ-UBND ngày 26 tháng 8 năm 2019 của Ủy ban nhân dân tỉnh,Kăn kư̆ Kuyêt đĭnh sô̆ 2997/QĐ-UBND năr 26 khĕi 8 xơ năm 2019 dĭ Uy 'ban nhân yân tinh
0008,Về việc ủy quyền cho Ủy ban nhân dân thành phố Quy Nhơn,Lơm drong uy kuyên ăn Uy 'ban nhân yân thanh phô̆ Kuy Nhơn
0009,"Tiếp nhận hồ sơ, xử lý và trả kết quả thông báo sản phẩm quảng cáo trên địa bàn thành phố Quy Nhơn;","Tiê̆p 'yok hô sơ, xư ly̆ xưm tra kêt kua thông 'băo san phâm koang kăo tơ apung teh cham thanh phô̆ Kuy Nhơn;"
0010,Xét đề nghị của Giám đốc Sở Văn hóa và Thể thao tại Tờ trình số 2084/TTr-SVHTT ngày 19 tháng 12 năm 2019,Xet đê nghĭ dĭ Yam đôk Sơ Văn hŏa xưm thê thao tơ Tơ trinh sô̆ 2084/TTr-SVHTT năr 19 khĕi 12 xơ năm 2019
0011,"Điều 1. Công bố kèm theo Quyết định này Danh mục 02 thủ tục hành chính sửa đổi, bổ sung trong lĩnh vực văn hóa cơ sở thuộc phạm vi, chức năng quản lý của Sở Văn hóa và Thể thao tỉnh Bình Định","Điêu minh. Kông 'bô̆ kem tĭa kuyê̆t đĭnh 'nâu Yanh muk 02 thu tuk hanh chĭnh sưa đôi, 'bô sung lơm linh vưk văn hŏa kơ sơ thuôk pham vi, chưk năng gô răp dĭ Sơ Văn hŏa xưm thê thao tinh 'Binh Đĭnh"
0012,Theo Quyết định số 2997/QĐ-UBND ngày 26 tháng 8 năm 2019 của Ủy ban nhân dân tỉnh,Tĭa kuyê̆t đĭnh sô̆ 2997/QĐ-UBND năr 26 khĕi 8 xơ năm 2019 dĭ Uy 'ban nhân yân tinh
