ID,Tiếng Việt,Tiếng BaNa
1,"Quyết định ban hành Kế hoạch phổ biến, giáo dục pháp luật; hòa giải ở cơ sở; xây dựng cấp xã đạt chuẩn tiếp cận pháp luật năm 2020 trên địa bàn tỉnh Bình Định","KueâÊt ñinh aên leêch Glong pônhroh pôtho khan, giaêo yuêk phap luaât; hoa giai kô sô; tôjung pôm kôêp xa ñat chuaân tieâp kaân phap luaât sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm tôring tinh ‘Binh Ñinh"
2,Ủy ban Nhân dân Tỉnh, Uy ‘ban nhaân yaân tinh
3,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;, Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
4,"Căn cứ Luật Phổ biến, giáo dục pháp luật ngày 20/6/2012;"," Kaên köê Luaât poât khan, giaêo yuêk phap luaât naêr baêl jit khei drôu sônaêm baêl ôbôu khoâng hrieâng minh jit baêl;"
5,Căn cứ Luật Hòa giải ở cơ sở ngày 20/6/2013;, Kaên köê Luaât Hoa giai oei kô sô ‘naêr ‘baêl jiêt kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt peâng;
6,"Căn cứ Quyết định số 619/QĐ-TTg ngày 08/5/2017 của Thủ tướng Chính phủ ban hành Quy định về xây dựng xã, phường, thị trấn đạt chuẩn tiếp cận pháp luật;"," Kaên köê KueâÊt ñinh ksoâÊ drôêu minh tôxiênh/QÑ-TTg ‘naêr tôhngam kheêi pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng Thu töông kôpal teh ñak aên leêch Quy ñinh lôêm tôjung pôm xa, phöông, thi traân ñat chuaân tieâp kaân phap luaât;"
7,"Căn cứ Quyết định số 3195/QĐ-BTP ngày 30/12/2019 của Bộ trưởng Bộ Tư pháp ban hành Kế hoạch công tác phổ biến, giáo dục pháp luật;"," Kaên köê KueâÊt ñinh ksoâÊ peâng minh tôxiênh pôñaêm/QÑ-BTP ‘naêr peâng jiêt kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng ‘Boâ tröông ‘Boâ Tö phap aên leêch glong pônhroh tôdrong pôtho khan, giaêo yuêk phap luaât;"
8,Hòa giải ở cơ sở; xây dựng cấp xã đạt chuẩn tiếp cận pháp luật năm 2020;, Hoa giai oei kô sô; tôjung pôm kôêp xa ñat chuaân tieâÊp kaân phap luaât sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt;
9,Căn cứ Quyết định số 3569/QĐ-UBND ngày 27/9/2017 của UBND tỉnh , Kaên köê KueâÊt ñinh ksoâÊ peâng pôñaêm drôêu tôxiênh/QÑ-UBND ‘naêr ‘baêl jiêt tôpôêh kheêi tôxiênh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng UBND tinh
10,"Ban hành Kế hoạch thực hiện Chương trình phổ biến, giáo dục pháp luật giai đoạn 2017 - 2021 trên địa bàn tỉnh Bình Định;","AÊn leêch glong pônhroh pôm tôdrong pôtho khan, giaêo yuêk phap luaât jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hieâng ‘baêl jiêt minh lôêm tôring tinh ‘Binh Ñinh;"
11,Xét đề nghị của Giám đốc Sở Tư pháp tại Tờ trình số 01/TTr-STP ngày 06/01/2020, Xeêt pôtho khan ñôêng Giam ñoâk Sô Tö phap lôêm Tô trinh ksoâÊ khoâng minh/TTr-STT ‘naêr drôêu kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
12,"Điều 1. Ban hành kèm theo Quyết định này Kế hoạch phổ biến, giáo dục pháp luật;"," Ñieâu minh. AÊn leêch pôteêp adriêng KueâÊt ñinh anu Glong pônhroh pôtho khan, giaêo yuêk phap luaât;"
13,Hòa giải ở cơ sở; xây dựng cấp xã đạt chuẩn tiếp cận pháp luật năm 2020 trên địa bàn tỉnh Bình Định., Hoa giai oei kô sô; tôjung pôm kôêp xa ñat chuaân tieâÊp kaân phap luaât sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm tôring tinh ‘Binh Ñinh
14,"Điều 2. Chánh Văn phòng UBND tỉnh, Giám đốc Sở Tư pháp; Thủ trưởng các sở, ban, ngành của tỉnh; "," Ñieâu ‘baêl. Chaênh Vaên phong UBND tinh, Giam ñoâk Sô Tö phap; pôgôl rim sô, ‘ban, nganh ñôêng tinh;"
15,"Chủ tịch UBND các huyện, thị xã, thành phố và các cơ quan, tổ chức có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký./."," Chu tich UBND rim hueân, thi xa, thanh phoâÊ oeêng rim kô kuan, toâ chöêk ôêi lieân kuan chiu trach nhieâm pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
16,Kế hoạch, Glong pônhroh
17,"Phổ biến, giáo dục pháp luật; hòa giải ở cơ sở; xây dựng cấp xã đạt chuẩn tiếp cận pháp luật năm 2020 trên địa bàn tỉnh Bình Định","Pôtho khan, giaêo yuêk phap luaât; hoa giai oei kô sô; tôjung pôm kôêp xa ñat chuaân tieâÊp kaân phap luaât sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm tôring tinh ‘Binh Ñinh"
18,(Ban hành kèm theo Quyết định số 121/QĐ-UBND ngày 10/01/2020 của UBND tỉnh Bình Định), (AÊn leêch pôteêp adriêng KueâÊt ñinh ksoâÊ minh ‘baêl minh/QÑ-UBND ‘naêr minh jiêt kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng UBND tinh ‘Binh Ñinh)
19,"Mục đích, yêu cầu"," Muêk ñich, yeâu kôêu"
20,Mục đích, Muêk ñich
21,"Thực hiện có chất lượng, hiệu quả công tác phổ biến, giáo dục pháp luật (PBGDPL), hòa giải ở cơ sở, xây dựng cấp xã đạt chuẩn tiếp cận pháp luật"," Pôm ôêi tôdrong thu ‘yoêk ñei, thu ‘yoêk tôdrong pôtho khan, giaêo yuêk phap luaât (PBGDPL), hoa giai oei kô sô, tôjung pôm kôêp xa ñat chuaân tieÊâp kaân phap luaât"
22,Theo Chỉ thị số 32-CT/TW ngày 09/12/2003 của Ban Bí thư Trung ương Đảng về tăng cường sự lãnh đạo của Đảng trong công tác PBGDPL,"‘Boi Chi thi ksoâÊ peâng jiêt ‘baêl-CT/TW ‘naêr tôxiênh kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng le peâng ñôêng ‘Ban ‘Biê thö Trung öông Ñang lôêm kjung tôdrong pôgôl ñôêng Ñang lôêm tôdrong pôtho khan, giaêo yuêk phap luaât"
23,"Nâng cao ý thức chấp hành pháp luật của cán bộ, Nhân dân (sau đây gọi là Chỉ thị số 32-CT/TW);"," Poâk xuoân tôdrong baêt chôêp hanh phap luaât ñôêng kang ‘boâ, kon tôring (ñôêng roêng ôêu krao la Chi thi ksoÊâ peâng jiêt ‘baêl-CT/TW);"
24,Kết luận số 04-KL/TW ngày 19/4/2011 của Ban Chấp hành Trung ương Đảng về kết quả thực hiện Chỉ thị số 32-CT/TW;, KeâÊt luaân ksoâÊ khoâng puoân-KL/TW ‘naêr minh jiêt tôxiênh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt minh ñôêng Khul chôêp hanh Trung öông Ñang lôêm thu ‘yoêk pôm Chi thi ksoâÊ peâng jiêt ‘baêl-CT/TW;
