ID,Tiếng Việt,Tiếng BaNa
1,Quyết định về việc phân rã chi tiết vốn xổ số kiến thiết năm 2019 bố trí cho các công trình,KueâÊt ñinh lôêm tôdrong phaân ra chi tieâÊt jeân xoâ soâÊ kieâÊn thieâÊt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ‘boâÊ triê aên rim koâng trinh
2,"Thuộc Dự án: Đầu tư xây dựng kiên cố hóa trường lớp học mầm non, tiểu học các xã đặc biệt khó khăn, bãi ngang, hải đảo - giai đoạn 2017 - 2020, tỉnh Bình Định","Oei lôêm kôbraê yöê an: Tôguêm tôjung pôm kôjaêp loi tröông lôêp hoêk maâm non, tieâu hoêk rim xa pôgloh hrat tônap, ‘bai ngang, hai ñao – jônang ‘baêl ôbôu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt, tinh ‘Binh Ñinh"
3,Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich Uy ‘ban Nhaân daân tinh
4,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;, Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôau khoâng hrieâng minh jiêt pôñaêm
5,"Căn cứ Quyết định số 4345/QĐ-UBND ngày 11/12/2018 của UBND tỉnh Bình Định về việc điều chỉnh, bổ sung kế hoạch trung hạn 2016 - 2020 và kế hoạch đầu tư công vốn ngân sách tỉnh năm 2019;"," Kaên köê KueâÊt ñinh ksoâÊ puoân peâng puoân pôñaêm/QÑ-UBND ‘naêr minh jiêt minh kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng UBND tinh ‘Binh Ñinh lôêm tôdrong tôplih, tôguêm glong pônhroh trung han sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt oeng glong pônhroh tôguêm koâng jeân ngaân sach tinh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh"
6,"Về việc điều chỉnh, bổ sung kế hoạch trung hạn 2016 - 2020 và kế hoạch đầu tư công vốn ngân sách tỉnh năm 2019;"," Lôêm tôdrong tôplih, tôguêm glong pônhroh trung han sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt oeêng glong pônhroh tôguêm koâng jeân ngaân sach tinh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh"
7,Căn cứ Quyết định số 4384/QĐ-UBND ngày 22/11/2017 của UBND tỉnh Bình Định,Kaên köê KueâÊt ñinh ksoâÊ puoân peâng tôhngam puoân/QÑ-UBND ‘naêr ‘baêl jiêt ‘baêl kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng UBND tinh ‘Binh Ñinh
8,"Về việc phê duyệt hồ sơ thiết kế bản vẽ thi công, dự toán xây dựng và kế hoạch lựa chọn nhà thầu các gói thầu thuộc Dự án:"," Lôêm tôdrong pheâ jueâÊt hoâ sô thieâÊt keâÊ ‘ban ve thi koâng, yöê toaên tôjung pôm oeêng glong pônhroh chaê ‘yoêk hnam thôêu rim anung thôêu oei lôêm kôbraê yöê an"
9,"Đầu tư xây dựng kiên cố hóa trường lớp học mầm non, tiểu học các xã đặc biệt khó khăn, bãi ngang, hải đảo giai đoạn 2017 - 2020 tỉnh Bình Định;"," Tôguêm tôjung pôm kôjaêp loi tröông lôêp hoêk maâm non, tieâu hoêk rim xa pôgloh hrat tônap, ‘bai ngang, hai ñao jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt tinh ‘Binh Ñinh"
10,Xét đề nghị của Sở Kế hoạch và Đầu tư tại Tờ trình số 31/TTr-SKHĐT ngày 06/3/2019 và đề nghị của Sở Giáo dục và Đào tạo tại Tờ trình số 183/TTr-SGDĐT ngày 28/01/2019, Xeêt pôtho khan ñôêng Sô KeâÊ hoach oeêng Ñaâu tö dônoê Tô trinh ksoâÊ peâng jiêt minh/TTr-SKHÑT ‘naêr drôêu kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñông Sô Giaêo ‘yuêk oeêng Ñao tao dônoê Tô trinh ksoâÊ minh tôhngam peâng/TTr-SGDÑT ‘naêr ‘baêl jiêt tôhngam kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh
