ID,Tiếng Việt,Tiếng BaNa
0001,"Quyết định về việc ban hành Kế hoạch triển khai Tháng hành động vì bình đẳng giới và phòng, chống bạo lực trên cơ sở giới tỉnh Bình Định năm 2017","Kuyêt đĭnh lơm drong 'ban hanh kê̆ hoach triên khai khĕi hanh đô̆ng yua 'binh đăng yơ̆i xưm phong, dâ̆t 'băo lưk tơ kơ sơ yơ̆i tinh 'Binh Đĭnh xơ năm 2017"
0002,Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich Uy 'ban nhân yân tinh
0003,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015,Kăn kư̆ luâ̆t Tô chưk chĭnh kuyên apung cham plĕi năr 19/6/2015
0004,Căn cứ Quyết định số 1696/QĐ-TTg ngày 02/10/2015 của Thủ tướng Chính phủ phê duyệt Chương trình hành động quốc gia về bình đẳng giới giai đoạn 2016 - 2020,Kăn kư̆ kuyê̆t đĭnh sô̆ 1696/QĐ-TTg năr 02/10/2015 dĭ khul kơ pal Chĭnh phu phê yuyê̆t Chương trinh hanh đô̆ng kuôk ya lơm 'binh đăng yơ̆i yai đoăn 2016 -2020
0005,"Căn cứ Công văn số 1735/LĐTBXH-BĐG ngày 08/5/2017 của Bộ Lao động - Thương binh và Xã hội về việc hướng dẫn triển khai Tháng hành động vì bình đẳng giới và phòng, chống bạo lực trên cơ sở giới năm 2017","kăn kư̆ kông văn sô̆ 1735/LĐTBXH-BĐG năr 08/5/2017 dĭ 'Bô̆ Lao Đô̆ng-Thương 'Binh xưm xa hô̆i lơm drong pơ chi triên khai Khĕi hanh đô̆ng yua 'Binẖ đăng yơ̆i xưm phong, dâ̆t 'băo lưk tơ kơ sơ yơ̆i tinh 'Binh Đĭnh xơ năm 2017"
0006,Xét đề nghị của Giám đốc Sở Lao động - Thương binh và Xã hội,Xet đê nghĭ dĭ Yam đôk Sơ Lao đô̆ng - Thương 'binh xưm xa hô̆i
0007,"Điều 1. Ban hành kèm theo Quyết định này Kế hoạch triển khai Tháng hành động vì bình đẳng giới và phòng, chống bạo lực trên cơ sở giới tỉnh Bình Định năm 2017","Điêu minh. 'Ban Hanh kem tĭa Kuyêt̆ đĭnh 'nâu kê̆ hoach triên khai khĕi hanh đô̆ng yua 'binh đăng yơ̆i xưm phong, dâ̆t 'băo lưk tơ kơ sơ yơ̆i tinh 'Binh Đĭnh xơ năm 2017"
0008,"Điều 2. Giao Sở Lao động - Thương binh và Xã hội chủ trì, phối hợp với các cơ quan, đơn vị, địa phương liên quan","Điêu 'bal. Pơ jao Sơ Lao đô̆ng - Thương 'binh xưm xa hô̆i chu tri, phô̆i hơp adring rim kơ koan, đơn vĭ, cham plĕi ơ̆i liên koan"
0009,Tổ chức triển khai thực hiện có hiệu quả Kế hoạch kèm theo Quyết định này,Tô chưk triên khai pơm 'lưng kê̆ hoach kem tĭa kuyê̆t đĭnh 'nâu
0010,Điều 3. Chánh Văn phòng UBND tỉnh,Điêu pêng. Chanh văn phong UBND tinh
0011,"Giám đốc các Sở: Lao động - Thương binh và Xã hội, Giáo dục và Đào tạo, Y tế, Văn hóa và Thể thao, Thông tin và Truyền thông, Tài chính","Yam đôk rim Sơ: Lao đô̆ng - Thương 'binh xưm xa hô̆i, Yao yuk xưm đao tăo, Y tê̆, văn hŏa xưm thê thao, thông tin xưm truyên thông, tai chĭnh"
