ID,Tiếng Việt,Tiếng BaNa
0001,Về việc phê duyệt Chương trình khung các hoạt động “Ngày Văn hóa các dân tộc Việt Nam” tại Bình Định,Lơm  phê yuiêt tơdrong khung rim rtơdrong '' 'năr Văn hoa rim kon kông Viêt Nam '' tơ 'Binh Đinh
0002,Chủ tịch Ủy ban nhân dân tỉnh,Chu tich Uy 'ban nhân yân tinh
0003,Căn cứ Luật Tổ chức HĐND và UBND ngày 26/11/2003,Kăn kư Luât Tô chưk HĐND păng UBND 'năr 26/11/2003
0004,Căn cứ Quyết định số 1668/QĐ-TTg ngày 17/11/2008 của Thủ tướng Chính phủ về Ngày Văn hóa các dân tộc Việt Nam,Kăn kư Kuyêt đinh sô 1668/QĐ-TTg 'năr 17/11/2008 di Kơpal têh đak lơm 'năr văn hoa rim adrech kon kông Viêt Nam 
0005,"Căn cứ Quyết định số 5248/QĐ-BVHTTDL ngày 17/12/2008 của Bộ trưởng Bộ Văn hóa, Thể thao và Du lịch","Kăn kư Kuyêt đinh sô 5248/QĐ-BVHTTDL 'năr 17/12/2008 di 'Bô trương 'Bô Văn hoa, thê thao păng Yu lich"
0006,Về việc phê duyệt Chương trình khung các hoạt động “Ngày Văn hóa các dân tộc Việt Nam”,Lơm  phê yuiêt tơdrong khung rim rtơdrong '' 'năr Văn hoa rim kon kông Viêt Nam '' tơ  Viêt Nam''
0007,"Xét đề nghị của Giám đốc Sở Văn hóa, Thể thao và Du lịch","Xet hmăng di Giam đôk Sơ Văn hoa, thê thao păng Yu lich"
0008,Điều 2. Quyết định này có hiệu lực kể từ ngày ký.,Điêu 'bal. Kuyêt đinh 'nâu ơi hiêu lưk đưng jơnang 'năr ki.
0009,"Điều 3. Chánh Văn phòng UBND tỉnh, Giám đốc Sở Văn hóa, Thể thao, Trưởng ban Ban Dân tộc tỉnh","Điêu 'pêng. Chanh Văn phong UBND tinh, Giam đôk Sơ Văn hoa, thê thao, Khul 'ban 'Ban Yân tôk tinh"
0010,"Thủ trưởng các sở, ban, ngành, đoàn thể tỉnh, Chủ tịch UBND các huyện, thành phố, chịu trách nhiệm thi hành Quyết định này.","Khul pơgơl rim sơ, 'ban, nganh, đoan thê tinh, Chu tich UBND rim tơring, thanh phô, chiu ttach nhiên thi hanh  kuyêt đinh 'nâu."
0011,Nguyên tắc chung,Nguyên tăk adring
0012,"Với mục tiêu, yêu cầu của “Ngày Văn hóa các dân tộc Việt Nam” đã được ghi nhận tại Quyết định số 1668/QĐ-TTg của Thủ tướng Chính phủ","Adring muk tiêu, hmăng di '' 'năr Văn hoa rim adring kon kông viêt Nam'' jơh đei 'yok tơ Kuyêt đinh sô 1668/QĐ-TTg di Kơpal têh đak"
0013,"Chương trình, nội dung hoạt động “Ngày Văn hóa các dân tộc Việt Nam” tại Bình Định phải tuân thủ nguyên tắc","Tơdrong, nôi yung pơm '' Năr Văn hoa rim adring kon kông viêt Nam'' tơ tinh 'Binh Đinh wă pơm 'boi nguyên tăk"
0014,Thiết thực và phù hợp, thiêt thưk păng trơ tro
