ID,Tiếng Việt,Tiếng BaNa
1,"Quyết định về việc phê duyệt kinh phí thực hiện các chương trình thuộc lĩnh vực bảo vệ, chăm sóc trẻ em năm 2016 trên đia bàn tỉnh ","KueâÊt ñinh lôêm tôdrong pheâ jueâÊt jeân pôm rim chöông trinh oei lôêm kôbraê tôdrong jö vei, tôme rong ñe hô yoh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu lôêm tôring tinh"
2,Chủ tịch Ủy ban Nhân dân Tỉnh,Chu tich UBND tinh
3,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19/6/2015;,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
4,Căn cứ Quyết định số 1235/QĐ-TTg ngày 03/8/2015 của Thủ tướng Chính phủ,Kaên köê KueâÊt ñinh ksoâÊ minh ‘baêl peâng pôñaêm/QÑ-TTg ‘naêr peâng kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng Thu töông kôpal teh ñak
5,Phê duyệt Chương trình Thúc đẩy quyền tham gia của trẻ em vào các vấn đề về trẻ em;,Pheâ jueâÊt Chöông trinh jôraê deâh kueân adriêng pôm ñông ñe hô yoh tômöt rim tôdrong lôêm ñe hô yoh
6,"Quyết định số 234/QĐ-TTg ngày 05/02/2016 của Thủ tướng Chính phủ phê duyệt Chương trình Phòng, chống tai nạn thương tích trẻ em giai đoạn 2016 - 2020;","KueâÊt ñinh ksoâÊ ‘baêl peâng puoân/QÑ-TTg ‘naêr pôñaêm kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng Thu töông kôpal teh ñak pheâ jueâÊt Chöông trinh phong, dôt tai nan thöông tich ñe hô yoh jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
7,Xét đề nghị của Giám đốc Sở Lao động - Thương binh và Xã hội tại Tờ trình số 23/TTr-SLĐTBXH ngày 22/02/2016,Xeêt pôtho khan ñôêng Giam ñoâk Sô lao ñoâng – Thöông ‘binh oeng Xa hoâi dônoê Tô trinh ksoâÊ ‘baêl jiêt peâng/TTr-SLÑTBXH ‘naêr ‘baêl jiêt ‘baêl kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu
8,"Điều 1. Phê duyệt kinh phí để thực hiện các chương trình thuộc lĩnh vực bảo vệ, chăm sóc trẻ em năm 2016 trên địa bàn tỉnh","Ñieâu minh. Pheâ jueâÊt jeân söê pôm rim chöông trinh oei lôêm kôbraê tôdrong jö vei, tôme rong ñe hô yoh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu lôêm tôring tinh"
9,"Với tổng số tiền là 610.000.000 đồng (Sáu trăm mười triệu đồng), cụ thể bao gồm:","Adriêng pôting ksoâÊ jeân la drôêu hrieâng minh jiêt trieâu ñoâng, kuê theâ thoi leê:"
10,"Chương trình Xây dựng xã, phường phù hợp với trẻ em: 150.000.000 đồng.","Chöông trinh tôjung pôm xa, phöông trô troê adriêng ñe hô yoh: minh hrieâng ñaêm jiêt trieâu ñoâng"
11,"Chương trình Phòng, chống tai nạn thương tích cho trẻ em: 270.000.000 đồng.","Chöông trinh phong, dôt tai nan thöông tich aên ñe hô yoh: ‘baêl hrieâng tôpôêh jiêt trieâu ñoâng"
12,Chương trình Thúc đẩy quyền tham gia của trẻ em vào các vấn đề về trẻ em: 190.000.000 đồng.,Chöông trinh jô rraê deâh kueân adriêng pôm ñôêng ñe hô yoh tômöt rim tôdrong ñôêng ñe hô yoh: minh hrieâng tôxiênh jiêt trieâu ñoâng
13,Nguồn kinh phí thực hiện: Từ nguồn chi sự nghiệp đảm bảo xã hội đã giao cho cho Sở Lao động - Thương binh và Xã hội năm 2016.,Nguoân jeân pôm: Ñôêng nguoân chi sö nghieâp tômaên tôl xa hoâi jôh pôjao aên Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu
14,Điều 2. Giao Giám đốc Sở Lao động - Thương binh và Xã hội phối hợp với Sở Tài chính xây dựng dự toán chi tiết từng nội dung công việc cụ thể,Ñieâu ‘baêl. Pôjao Giam ñoâk Sô lao ñoâng – Thöông ‘binh oeêng Xa hoâi adriêng Sô Tai chiênh tôjung pôm yöê toan chi tieât rim tôdrong pôm kuê theâ
15,"Trình UBND tỉnh xem xét phê duyệt làm cơ sở để chi phí và thanh, quyết toán theo quy định hiện hành của Nhà nước.","Trinh UBND tinh ngoê hnheêi pheâ jueâÊt pôm kô sô söê chi phi oeêng thanh toan, kueâÊt toan ‘boi tôdrong hieân hanh ñôêng kôpal"
16,"Điều 3. Chánh Văn phòng UBND tỉnh; Giám đốc các Sở: Lao động - Thương binh và Xã hội, Tài chính;","Ñieâu peâng. Chaênh vaên phong UBND tinh; Giam ñoâk rim Sô: Lao ñoâng – Thöông ‘binh oeêng Xa hoâi, Tai chiênh"
17,Giám đốc Kho bạc Nhà nước tỉnh và Thủ trưởng các cơ quan liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký./.,Giam ñoâk Kho bac Nha nöôc tinh oeêng pôgôl rim kô kuan lieân kuan chiu trach nhieâm pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./.
