ID,Tiếng Việt,Tiếng BaNa
0001,Căn cứ Luật Tổ chức HĐND và UBND ngày 26 tháng 11 năm 2003,Kăn kư̆ luât Tô chưk HĐND xưm UBND năr 26 khĕi 11 xơ năm 2003
0002,"Căn cứ Luật Di sản văn hóa ngày 29/6/2001 và Luật Sửa đổi, bổ sung một số điều của Luật Di sản văn hóa ngày 18/6/2009","Kăn kư̆ Luât Yi san văn hŏa năr 29/6/2001 xưm Luât Sưa đôi, 'bô sung mĭnh kơ sô̆ điêu dĭ luât Yi san văn hŏa năr 18/6/2009"
0003,"Căn cứ Nghị định số 98/2010/NĐ-CP ngày 21/9/2010 của Chính phủ quy định chi tiết thi hành một số điều của Luật Di sản văn hóa và Luật Sửa đổi, bổ sung một số điều của Luật Di sản văn hóa","Kăn kư̆ Nghĭ đĭnh sô̆ 98/2010/NĐ-CP năr 21/9/2010 dĭ Chinh phu kuy đĭnh chi tiêt thi hanh mĭnh kơ sô̆ điêu dĭ Luât Yi san văn hŏa xưm Luât Sưa đôi, 'bô sung mĭnh kơ sô̆ điêu dĭ luât Yi san văn hŏa"
0004,Căn cứ Quyết định số 808/QĐ-UBND ngày 12/12/2007 của Ủy ban nhân dân tỉnh về thành lập Ban Quản lý Di tích lịch sử - văn hóa và danh lam thắng cảnh tỉnh,Kăn kư̆ Kuyêt đĭnh sô̆ 808/2010/QĐ-UBND năr 12/12/2007 dĭ UBND tinh lơ̆m pơ jing 'Ban koan ly̆ Yi tich lich sư - văn hŏa xưm yanh lam thăng kanh tinh
0005,"Xét đề nghị của giám đốc Sở Văn hóa, Thể thao và du lịch tại Tờ trình số 721/TTr-SVHTTDL ngày 19/6/2012","Xet đê nghĭ dĭ yam đôk Sơ Văn hŏa, thê thao xưm yu lich hân tơ trinh sô̆ 721/TTr-SVHTTDL năr 19/6/2012"
0006,Và đề nghị của Giám đốc Sở Nội vụ tại Tờ trình số 644/TTr-SNV ngày 14/11/2012,Xưm đê nghĭ dĭ yam đôk Sơ nô̆i vŭ hân tơ trinh sô̆ 644/TTr-SNV năr 14/11/2012
0007,Quyết định Ban hành kèm theo Quyết định này quy chế tổ chức và hoạt động của Ban Quản lý Di tích lịch sử - văn hóa và danh lam thắng cảnh tỉnh Bình Định,Kuyêt đĭnh 'ban hanh kem tĭa kuyêt đĭnh mă 'nâu kuy chê̆ tô chưk xưm hoat đô̆ng dĭ 'Ban koan ly̆ lich sư -  văn hŏa xưm yanh lam thăng kanh tinh 'Binh Đĭnh
0008,"Chánh Văn phòng UBND tỉnh, Giám đốc các Sở: Nội vụ, Văn hóa, Thể thao và Du lịch, Thủ trưởng các cơ quan, đơn vị liên quan ","Chănh Văn phong UBND tinh, yam đôk rim sơ: Nô̆i vŭ, Văn hŏa, thê thao xưm yu lĭch, kơ dră tơm rim kơ koan, đơn vĭ liên koan"
0009,Và Giám đốc Ban Quản lý Di tích lịch sử - văn hóa và danh lam thắng cảnh tỉnh Bình Định chịu trách nhiệm thi hành Quyết định này kể từ ngày ký,Xưm Yam đôk yam đôk 'Ban koan ly̆ lich sư -  văn hŏa xưm yanh lam thăng kanh tinh 'Binh Đĭnh chĭu trach nhiê̆m thi hanh kuyêt đĭnh 'nâu kê đưng năr ky̆
0010,Quy chế Tổ chức và hoạt động của Ban Quản lý Di tích lịch sử - văn hóa và danh lam thắng cảnh tỉnh Bình Định,Kuy chê tô chưk xưm hoat đô̆ng dĭ 'Ban koan ly̆ lich sư -  văn hŏa xưm yanh lam thăng kanh tinh 'Binh Đĭnh
