ID,Tiếng Việt,Tiếng BaNa
1,"Hợp nhất Ban Chỉ đạo Đổi mới giáo dục và đào tạo, Ban Chỉ đạo Phổ cập giáo dục, xóa mù chữ ","Hôêp nhaât Khul pôgôl tôplih anao yao duêk oeêng ñao tao, Khul pôgôl phoâ kôêp yao duêk, tuêk biê khôêh chö"
2,Và Ban Chỉ đạo Đổi mới chương trình giáo dục phổ thông của tỉnh Bình Định thành Ban Chỉ đạo về đổi mới và phát triển giáo dục và đào tạo tỉnh Bình Định ,Oeêng Khul pôgôl tôplih anao chöông trinh giao duêk phoâ thoâng ñôêng tinh ‘Binh Ñinh tôkan Khul pôgôl lôêm tôplih anao oeêng pôjing giao duêk oeêng ñao tao tinh ‘Binh Ñinh
3,Căn cứ Luật Tổ chức chính quyền địa phương ngày 19 tháng 6 năm 2015,Kaên köê Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr minh jiêt tôxiênh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
4,"Luật Sửa đổi, bổ sung một số điều của Luật Tổ chức Chính phủ và Luật Tổ chức chính quyền địa phương ngày 22 tháng 11 năm 2019","Luaât tôplih, tôguêm minh ksoâÊ tôdrong ñôêng Luaât Toâ chöêk kôpal teh ñak oeêng Luaât Toâ chöêk khul pôgôl cham pôlei ‘naêr ‘baêl jiêt ‘baêl kheêi minh jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh"
5,Căn cứ Quyết định số 4649/QĐ-UBND ngày 13/12/2019 của UBND tỉnh về việc phê duyệt Phương án sắp xếp các tổ chức phối hợp liên ngành thuộc UBND tỉnh,Kaên köê KueâÊt ñinh ksoâÊ puoân drôêu puoân tôxiênh/QÑ-UBND ‘naêr minh jiêt peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng UBND tinh lôêm tôdrong pheâ jueâÊt tôdrong saêp xeÊâp rim toâ chöêk adriêng lieân nganh oei lôêm kôbraê UBND tinh
6,Theo đề nghị của Giám đốc Sở Giáo dục và Đào tạo tại Tờ trình số 707/TTr-SGDĐT ngày 21 tháng 4 năm 2020.,‘Boi pôtho khan ñôêng Giam ñoâc Sô Giao duêk oeêng Ñao tao lôêm Tô trinh ksoâÊ tôpôêh khoâng tôpôêh/TTr-SGDÑT ‘naêr ‘baêl jiêt minh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
7,Gồm các thành viên có tên sau đây,Thoi leê rim naêm ma ôêi maêt ñôêng roêng ôêu
8,"Trưởng ban: Ông Nguyễn Tuấn Thanh, Phó Chủ tịch UBND tỉnh Bình Định.","Tröông ‘ban: ‘Bok Nguyeân Tuaân Thanh, Phoê chu tich UBND tinh ‘Binh Ñinh"
9,"Phó Trưởng ban Thường trực : Ông Đào Đức Tuấn, Giám đốc Sở Giáo dục và Đào tạo.","Phoê tröông ‘ban Thöông tröêk: ‘Bok Ñao Ñöêk TuaâÊn, Giam ñoâc Sô Giao duêk oeêng Ñao tao"
10,"Các Phó trưởng ban: Ông Phan Thanh Liêm, Phó Giám đốc Sở Giáo dục và Đào tạo.","Rim Phoê tröông ‘ban: ‘Bok Phan Thanh Lieâm, Phoê Giam ñoâc Sô Giao duêk oeêng Ñao tao"
11,"Bà Lê Thị Điển, Phó Giám đốc Sở Giáo dục và Đào tạo.","Yaê Leâ Thi Ñieân, Phoê Giam ñoâc Sô Giao duêk oeêng Ñao tao"
12,"Ông Nguyễn Đình Hùng, Phó Giám đốc Sở Giáo dục và Đào tạo.","‘Bok Nguyeân Ñinh Hung, Phoê Giam ñoâc Sô Giao duêk oeêng Ñao tao"
13,"Các ủy viên: Ông Nguyễn Thanh Hải, Phó Giám đốc phụ trách Sở Kế hoạch và Đầu tư.","Rim uy vieân: ‘Bok Nguyeân Thanh Hai, Phoê Giam ñoâc ngoê hnheêi Sô Keâ hoach oeêng Ñaâu tö"
14,"Ông Trịnh Xuân Long, Phó Giám đốc Sở Nội vụ.","‘Bok Trinh Xuaân Long, Phoê Giam ñoâc Sô Noâi vu"
15,"Ông Nguyễn Văn Hưng, Phó Giám đốc Sở Tài chính.","‘Bok Nguyeân Vaên höng, Phoê Giam ñoâc Sô Tai chiênh"
16,"Ông Đặng Văn Phụng, Phó Giám đốc Sở Lao động - Thương binh và Xã hội.","‘Bok Ñaêng Vaên phung, Phoê Giam ñoâc Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi"
17,"Ông Trương Đông Hải, Phó Giám đốc Sở Văn hóa và Thể thao.","‘Bok Tröông Ñoâng Hai, Phoê Giam ñoâc Sô Vaên hoa oeêng theâ thao"
18,"Ông Vương Trường Quân, Trưởng phòng Phòng Giáo dục Trung học, Sở Giáo dục và Đào tạo.","‘Bok Vöông Tröông Quaân, Tröông phong Phong Giao duêk Trung hoêk, Sô Giao duêk oeêng Ñao tao"
19,"Ông Võ Ngọc Sỹ, Trưởng phòng Phòng Tổ chức cán bộ, Sở Giáo dục và Đào tạo.","‘Bok Vo Ngoêk Sy, Tröông phong Phong Toâ chöêk kang ‘boâ, Sô Giao duêk oeêng Ñao tao"
20,"Ông Trương Văn Khải, Trưởng phòng Phòng Kế hoạch - Tài chính, Sở Giáo dục và Đào tạo.","‘Bok Tröông Vaên Khai, Tröông phong Phong Keâ hoach – Tai chinh, Sô Giao duêk oeêng Ñao tao"
21,"Bà Nguyễn Thị Hoàng, Trưởng phòng Phòng Quản lý chất lượng giáo dục - Giáo dục thường xuyên, Sở Giáo dục và Đào tạo.","Yaê Nguyeân thi Hoang, Tröông phong Phong ngoê hnhei tôdrong thu ‘yoêk ñei Giao yuêk – Giao yuêk thöông xuyeân, Sô Giao yuêk oeêng Ñao tao"
22,"Ông Nguyễn Xuân Trang, Phó Chánh Văn phòng phụ trách Văn phòng, Sở Giáo dục và Đào tạo.","‘Bok Nguyeân Xuaân Trang, Phoê Chaênh vaên phong ngoê hnhei Vaên phong, Sô Giao yuêk oeêng Ñao tao"
23,"Bà Lương Thị Xuân Tâm, Phó Trưởng phòng Phòng Giáo dục Mầm non - Tiểu học, Sở Giáo dục và Đào tạo.","‘Yaê Löông Thi Xuaân Taâm, Phoê tröông phong Phong Giao juêk Maâm non – Tieâu hoêk, Sô Giao juêk oeêng Ñao tao"
24,Mời các ông (bà) có tên sau tham gia làm Ủy viên Ban Chỉ đạo,Krao rim ‘bok (‘yaê) ôêi maêt ñôêng roêng ôêu tham gia pôm Uy vieân Khul pôgôl
25,"Ông Nguyễn Huỳnh Huyện, Phó Trưởng ban Ban Tuyên giáo Tỉnh ủy.","‘Bok Nguyeân Huynh Hueân, Phoê tröông ‘ban ‘Ban Tuyeân giaêo Tinh uy"
26,"Bà Đặng Thị Hồng Hạnh, Phó Chủ tịch Hội Liên hiệp Phụ nữ tỉnh.","‘Yaê Ñaêng Thi Hoâng Hanh, Phoê chu tich Hoâi LHPN tinh"
27,"Ông Hà Duy Trung, Phó Bí thư Tỉnh Đoàn.","‘Bok Ha Duy Trung, Phoê ‘biê thö Tinh Ñoan"
28,"Thư ký: Bà Cù Thị Ngọc Phương, Phó Trưởng phòng Phòng Khoa giáo - Văn xã, Văn phòng UBND tỉnh.","Thö kyê: ‘Yaê Ku Thi Ngoêk Phöông, Phoê tröông phong Phong Khoa giaêo – Vaên xa, Vaên phong UBND tinh"
