ID,Tiếng Việt,Tiếng BaNa
0001,"Sáng ngày 2.1.2020, Đảng uỷ Quân sự huyện Vĩnh Thạnh tổ chức hội nghị đánh giá kết quả thực hiện nhiệm vụ quốc phòng, quân sự địa phương năm 2019, ban hành Nghị quyết lãnh đạo thực hiện nhiệm vụ năm 2020","Bôgheâ ‘naêr 02/01/2020, Ñang uy quaân sö huyeân Vinh Thanh pôloêk Hoâi nghi pôtho khan thu yoêk tôdrong pôm quoâc phong quaân sö cham pôlei sônaêm 2019, aên leêch Nghi quyeât pôgôl tôdrong pôm sônaêm 2020"
0002,"Tham dự có các Đ/c Mai Hồng Sơn, Phó Tham mưu trưởng, Bộ CHQS tỉnh; Hồ Xuân Ánh, TUV, Bí thư Huyện ủy, kiêm Bí thư Đảng ủy Quân sự huyện","Truh dö ôêi ñ/c Mai Hoâng Sôn, Phoê tham möu tröông Boâ CHQS tinh; ñ/c Hoâ Xuaân Anh, TUV, Biê thö Huyeân uy, Biê thö Ñang uy quaân sö huyeân"
0003,"Năm 2019, Đảng ủy Quân sự huyện Vĩnh Thạnh đã thực hiện tốt chức năng tham mưu trong lãnh đạo, chỉ đạo thực hiện nhiệm vụ quốc phòng, quân sự địa phương","Sônaêm 2019, Ñang uy quaân sö huyeân Vinh Thanh jôh pôm hôgeêi tôdrong pôñam bôl ñon lôêm pôgôl pôm tôdrong quoâc phong, quaân sö cham pôlei"
0004,"Lãnh đạo, chỉ đạo thành công cuộc diễn tập chiến đấu phòng thủ cấp xã; hoàn thành 100% chỉ tiêu giao quân, đảm bảo đúng luật, chất lượng; lãnh đạo, chỉ đạo duy trì nghiêm các chế độ sẵn sàng chiến đấu, nắm chắc tình hình, phối hợp với các lực lượng bảo đảm an ninh chính trị - trật tự ATXH trên địa bàn","Pôgôl keh kong maêng dieân tôêp tôplah phong thu kôêp xa; keh kong 100% chi tieâu pôjao quaân, tômaên tôl troê luaât, tôdrong thu yoêk ñei; pôgôl pôgei pieâu hôgei rim tôdrong goâ ñeêch tôplah, roâp kôjaêp tôdrong, adriêng rim lök löông tômaên tôl an ninh chinh tri – traât tö an toan xa hoâi lôêm tôring"
0005,"Xây dựng lực lượng dân quân tự vệ, dự bị động viên vững mạnh, tiềm lực khu vực phòng thủ được củng cố, tăng cường; trình độ sẵn sàng chiến đấu, huấn luyện của LLVT huyện được nâng lên","Tôjung pôm lök löông daân quaân tö veâ, dö bi ñoâng vieân kôjaêp deâh, tôdrong apung phong thu ñei cung coâ, kjung; trinh ñoâ goâ ñeêch tôplah, huaân luyeân ñôêng lök löông tö veâ huyeân ñei poâk xuoân"
0006,"LLVT huyện luôn kiên định vững vàng, đoàn kết khắc phục khó khăn, hoàn thành tốt các tiêu chuẩn xây dựng đơn vị vững mạnh","Lök löông tö veâ huyeân deêch kôjaêp, ñoan keât khaêc phuêk hrat tônap, keh kong hôgei rim tôdrong tôjung pôm ñôn vi kôjaêp deâh"
0007,"Bên cạnh đó, thực hiện tốt chế độ, chính sách xã hội, chính sách hậu phương quân đội, tham gia các hội thi, hội thao đạt kết quả cao","Minh kôpah ‘noh, pôm hôgei cheâ ñoâ, tôdrong xa hoâi, tôdrong haâu phöông quaân ñoâi, adriêng pôm rim maêng tôjroh, hoâi thao ñat thu yoêk ñuoâÊi"
0008,"Tại hội nghị, các đại biểu thống nhất về chỉ tiêu trong nghị quyết lãnh đạo thực hiện nhiệm vụ năm 2020 gồm: hoàn thành 100% chỉ tiêu tuyển quân; 88,89% chi bộ có chi ủy; 100% cán bộ huấn luyện theo đúng phân cấp; 100% cấp ủy, tổ chức đảng hoàn thành tốt nhiệm vụ, trong đó 20% hoàn thành xuất sắc nhiệm vụ","Dônoê Hoâi nghi, rim naê ma pôgôl thoâng nhaât lôêm chi tieâu lôêm Nghi quyeât pôgôl pôm nhieâm vu sônaêm 2020 thoi leê: Keh kong 100% tôdrong tuyeân quaân; 88,89% chi boâ ôêi chi uy; 100% kang boâ huaân luyeân ‘boi trô troê phaân kôêp; 100% kôêp uy, toâ chök Ñang keh kong hôgei tôdrong pôm, lôêm ‘noh 20% keh kong pôgloh tôdrong pôm"
0009,"Tổ chức thực hiện nhiệm vụ bảo đảm sẵn sàng chiến đấu, giữ vững an ninh chính trị, trật tự an toàn xã hội, bảo vệ an toàn tuyệt đối các ngày lễ, tết; các sự kiện quan trọng như Đại hội Đảng các cấp, nhiệm kỳ 2020-2025","Pôloêk pôm tôdrong tômaên tôl goâñeêch tôplah, jö kôjaêp an ninh chinh tri, traât tö an toan xa hoâi, jö vei an toan lôêm rim maêng leâ, teât, rim tôdrong pôgloh in Ñai hoâi Ñang rim kôêp nhieâm ky 2020 – 2025"
0010,"Kết luận hội nghị, đ/c Hồ Xuân Ánh, TUV, Bí thư Huyện ủy nhấn mạnh, năm 2020 các đơn vị cần tập trung cao trong thực hiện nhiệm vụ, nhất là bảo đảm an toàn tuyệt đối trong tổ chức Đại hội Đảng các cấp, nhiệm kỳ 2020- 2025","Pôñam ‘bôl atuêch Hoâi nghi, ñ/c Hoâ Xuaân Anh, TUV, Bi thö Huyeân uy pôtho khan: sônaêm 2020, rim ñôn vi waê pônhoâm deâh lôêm pôm nhieâm vu, pôgloh la tômaên tôl an toan lôêm pôloêk Ñai hoâi Ñang rim kôêp nhieâm ky 2020 – 2025"
0011,Làm tốt chức năng tham mưu trong xây dựng nền quốc phòng toàn dân gắn với thế trận an ninh nhân dân,Pôm hôgei tôdrong pôñam ‘bôl ñon lôêm tôjung pôm tôdrong quoâc phong toan daân pôteêp adriêng tôdrong an ninh kon tôring
0012,"Thực hiện nghiêm nhiệm vụ phát triển kinh tế xã hội gắn với củng cố quốc phòng, an ninh và xây dựng khu vực phòng thủ","Pôm hôgei tôdrong pôjing kinh teâ xa hoâi pôteêp adriêng cung coâ quoâc phong, an ninh oeêng tôjung pôm apung phong thu"
0013,"Quan tâm công tác xây dựng, huấn luyện và bảo đảm chế độ, chính sách cho lực lượng dân quân tự vệ, dự bị động viên","Ngoê hnhei tôdrong tôjung pôm, huaân luyeân oeêng tômaên tôl cheâ ñoâ, chinh sach aên lök löông daân quaân tö veâ, dö bi ñoâng vieân"
0014,"Duy trì nghiêm công tác trực sẵn sàng chiến đấu, kịp thời xử lý các tình huống xảy ra","Pôgei pieâu tôdrong trök goâ ñeêch tôplah, tôtam xö ly rim tôdrong ôêi leêch"
0015,"Tập trung thực hiện tốt công tác tuyển quân, bảo đảm công khai, minh bạch, không để xảy ra tiêu cực","Pônhoâm pôm hôgei tôdrong tuyeân quaân, tômaên tôl koâng khai, minh bach, biê söê ôêi leêch tôdrong bröê"
0016,"Chú trọng huấn luyện lực lượng dự bị động viên, dân quân tự vệ, bảo đảm đúng, đủ thành phần, chương trình theo kế hoạch","Ngoê hnhei huaân luyeân löêk löông dö bi ñoâng vieân, daân quaân tö veâ, tômaên tôl troê, duh thanh phaân, chöông trinh ‘boi glong pônhroh"
0017,"Quan tâm thực hiện tốt công tác dân vận, chính sách hậu phương quân đội","Ngoê hnhei pôm hôgei tôdrong daân vaân, tôdrong haâu phöông quaân ñoâi"
0018,"Ngay sau khi Huyện ủy Vĩnh Thạnh có Kế hoạch hướng dẫn về tổ chức đại hội đảng bộ các cấp tiến tới Đại hội đại biểu toàn quốc lần thứ XIII của Đảng, Đảng bộ xã Vĩnh Thuận đã triển khai tới toàn thể các chi bộ trực thuộc; đồng thời phân công các đồng chí thường trực Đảng uỷ xã phụ trách các chi bộ thường xuyên sâu sát, chỉ đạo, tháo gỡ kịp thời những khó khăn, vướng mắc trong công tác chuẩn bị đại hội ở cơ sở","Ñôêng roêng jônang Huyeân uy ôêi glong pônhroh pôtho khan lôêm pôloêk Ñai hoâi Ñang boâ rim kôêp naêm truh Ñai hoâi ñai bieâu toan quoâc maêng maê XIII ñôêng Ñang, Ñang boâ xa Vinh Thuaân jôh pônhoh truh ñiê ñaêng rim chi boâ trök thuoâc; thoi ‘noh phaân koâng rim ñ/c thöông trök Ñang uy xa ngoê hnhei rim chi boâ deêch oei jeÊâ, pôgôl, pôloêk tôgum tôtam rim hrat tônap, tôdrong amaêk lôêm tôdrong goâ ñeêch ñai hoâi oei cô sô"
0019,"Đặc biệt, nhằm giúp các chi bộ trực thuộc tổ chức đại hội theo đúng quy định, nội dung kế hoạch đề ra, Đảng bộ xã đã tổ chức đại hội điểm ở chi bộ Làng 8 để rút kinh nghiệm","Pôgloh, söê tôguêm rim chi boâ trök thuoâc pôloêk ñai hoâi ‘boi trô troê tôdrong glong pônhroh aên leêch, Ñang boâ xa jôh pôlok ñai hoâi ñieâm oei chi boâ pôlei 8 söê yoêk kinh nghieâm"
0020,"Tính đến ngày 31.12.2019, 100% chi bộ trực thuộc Đảng bộ xã Vĩnh Thuận đã tổ chức thành công đại hội chi bộ nhiệm kỳ 2020 - 2022","Truh ‘naêr 31/12/2019, 100% chi boâ trök thuoâc Ñang boâ xa Vinh Thuaân jôh pôloêk keh kong ñai hoâi chi boâ nhieâm ky 2020 – 2022"
0021,"Trong công tác nhân sự, các chi bộ lựa chọn những đồng chí đủ tiêu chuẩn, có bản lĩnh chính trị, phẩm chất đạo đức, năng lực, uy tín theo quy định của Đảng để bầu vào chi ủy khóa mới với cơ cấu hợp lý, đúng định hướng về nhân sự đã được Ban Thường vụ Đảng ủy thống nhất","Lôêm tôdrong nhaân sö, rim chi boâ chaê yoêk rim ñ/c duh tieâu chuaân, ôêi nöih sôngöm chinh tri, tôdrong ñao ñöc, naêng lök, ñei naê ma gôneh gônôm ‘boi tôdrong ñôêng Ñang söê ‘bôêu tômöt chi uy khoa anao adriêng tôdrong alöng, trô troê tôdrong lôêm nhaân sö ñei Khul thöông vu Ñang uy thoâng nhaât"
0022,"Đại hội ở các chi bộ trực thuộc Đảng bộ xã đều diễn ra trong không khí phấn khởi, đúng thời gian","Ñai hoâi oei rim chi boâ trök thuoâc Ñang boâ xa hôdôi pôloêk leêch lôêm tôdrong alöng, trô troê jônang"
0023,"Trong 12 chi bộ trực thuộc, có 6 chi bộ đã thực hiện nhất thể hóa chức danh bí thư chi bộ kiêm trưởng thôn","Lôêm 12 chi boâ trök thuoâc, ôêi 6 chi boâ jôh pôm nhaát theå hoa chök danh biê thö chi boâ kieâm tröông thoân"
0024,Đây thật sự là đợt sinh hoạt chính trị sâu rộng trong toàn đảng bộ và nhân dân trong xã,Anu tôpaê la maêng sinh hoat chinh tri pôgloh lôêm Ñang boâ oeêng kon tôring lôêm xa
0025,"Sáng nay, ngày 8.1, Công ty TNHH MTV Bioseed Việt Nam đã đến thăm và tặng bộ thiết bị vui chơi gồm ghế xích đu, cầu bập bênh... trị giá 12 triệu đồng cho Trường Mẫu giáo xã Vĩnh Sơn","Bôgheâ naêr 08/01, Coâng ty TNHH MTV Biossed Vieât Nam jôh truh tômang oeng aên boâ thieât bi sôhmanh thoi le: gheâ xich ñu, koâng baâp beânh… tri gia 12 trieâu ñoâng aên Tröông maâu giao xa Vinh Sôn"
0026,"Trường Mẫu giáo xã Vĩnh Sơn là một trong những điểm trường còn nhiều khó khăn của huyện Vĩnh Thạnh, thiếu thốn về trang thiết bị, dụng cụ học tập, đường xá đi lại còn khó khăn","Tröông maâu giao xa Vinh Sôn la minh lôm rim ñieâm tröông araê lö hrat tônap ñông huyeân Vinh Thanh, bi ôi duh lôm trang bi, ñoâ hok tôp, trong naêm araê hrat tônap"
0027,"Xuất phát từ sự sẻ chia, tương thân tương ái, lá lành đùm lá rách, những món quà và tình cảm của Công ty TNHH MTV Bioseed Việt Nam đã góp phần động viên cô và trò bám trường để dạy tốt - học tốt","Xuaât phat ñông tôdrong asong, amem mônat, hla araê kloâm hla hyah, rim ñoâ qua amem ñông Coâng ty TNHH MTV Biossed Vieât Nam jôh pôgop tôdrong pôtho khan bôngai pô tôp pôtho oeng hok sinh truh tröông sö pô tôp hôgei – hok hôgei"
0028,"Có dịp trở lại xã vùng cao Vĩnh Sơn, huyện Vĩnh Thạnh, chúng tôi tận mắt chứng kiến niềm vui của nhiều người dân về con đường mới rộng thoáng","Ôi maêng naêm pieâu xa apung koâng Vinh Sôn, huyeân Vinh Thanh, nhôn jôh boh ñei tôdrong höch hanh ñông lö naê ma lôm to trong naêm anao saê alöng"
0029,"Tuyến đường ĐT 637 đoạn qua xã Vĩnh Sơn vừa được sửa chữa, nâng cấp, mở rộng và kịp hoàn thành và đưa vào sử dụng trước Tết Nguyên đán khiến người dân nơi đây có thêm niềm vui mới khi đón xuân về","Tuyeân trong ÑT 637 ñoan qua xa Vinh Sôn anao ñei, söa chöa, poâk xuoân, pôlok saê oeng tôtam keh kong oeng aên tômöt chaê yuoâ adrol Teât nguyeân ñan pôm aên naê ma oei ôu ôi pieâu tôdrong höch hanh anao jônang teât truh"
0030,Phóng sự thu thanh của Xuân Dũng phản ánh về niềm vui của người dân về con đường mới,Phong sö thu thanh ñông Xuaân Dung pôtho khan truh tôdrong höch hanh ñông naê ma lôm to trong anao
0031,"Những ngày này, Công ty TNHH Thanh Tuấn đang hoàn thiện những công đoạn cuối công trình sửa chữa, nâng cấp, mở rộng tuyến đường ĐT 637 đoạn km 58 đến km 62 với tổng kinh phí đầu tư trên 9 tỷ đồng","Rim naêr anu, Cty TNHH Thanh Tuaân atung keh kong rim tôdrong atuch koâng trinh söa chöa, poâk xuoân, pôlok saê tuyeân trong ÑT 637 ñoan km 58 truh km 62 adring pôting ksoâ jeân tôgum loi 9 ty ñoâng"
0032,"Mặt đường được mở rộng từ 3,5m lên 5,5m và được thay bằng lớp bê tông mới làm cho con đường trở nên khang trang, rộng rãi","Maêt trong ñei pôlok saê ñông 3,5m kjung 5,5m oeng ñei tôplih ñông lôp beâ toâng anao pôm aên trong boh alöng oeng saê loi"
0033,"Để đảm bảo tiến độ công trình, Cty đã huy động thêm nhân lực, thiết bị để công trình về đích đúng hẹn","Sö tômaên tôl tieân ñoâ koâng trinh, Cty jôh krao pieâu bôngai, thieât bi sö koâng trinh keh kong trô tro jônang"
0034,"Ông Bùi Minh Văn - Phó Giám đốc Công ty TNHH Thanh Tuấn, huyện Vĩnh Thạnh","Bok Bui Minh Vaên – Pho giam ñoác Cty TNHH Thanh Tuaân, huyeân Vinh Thanh"
0035,Tuyến đường ĐT 637 Vĩnh Thạnh đi Vĩnh Sơn được đầu tư xây dựng từ năm 2002,Tuyeân trong ÑT 637 Vinh Thanh naêm Vinh Sôn ñei tôgum pôm ñông sônaêm 2002
0036,"Sau nhiều năm sử dụng đã bong tróc, hư hỏng nhiều đoạn gây khó khăn cho việc đi lại, vận chuyển hàng hóa của người dân","Ñông rong lö sônaêm chaê yuoâ jôh hö ñi, lö ñoan trong pôm hrat tônap aên tôdrong naêm, chep chô ñoâ ñông naê ma"
