ID,Tiếng Việt,Tiếng BaNa
0001,"Ngày 15.6, ông Đinh Drin đã có buổi tiếp xúc với cử tri thị trấn Vĩnh Thạnh. ","Naêr 15.6, ñ/c Ñinh Drin jôh ôi maêng tôjröm maêt adring naê ma thi traân Vinh Thanh."
0002,"Dự buổi tiếp xúc có đồng chí Bùi Tấn Thành, Phó Chủ tịch UBND huyện, cùng lãnh đạo các ban, ngành của huyện. ","Dö maêng tôjröm maêt ôi ñ/c Bui Taân Thanh, Pho chu tich UBND huyeân adring pôgôl rim ban nganh ñông huyeân."
0003,"Cử tri thị trấn Vĩnh Thạnh kiến nghị về việc chủ trương của tỉnh cho phép khai thác, tỉa thưa rừng phòng hộ ngoài quy hoạch đất lâm  nghiệp để thu hồi vốn cho nhà nước. ","Naê ma thi traân Vinh Thanh pôtho khan lôm tôdrong ñông tinh aên phep khai thac, tia thöa bri phong hoâ agah quy hoach the laâm nghieâp sö thu hoâi jeân aên kôpal. "
0004,Sau khi thu hoạch xong giao cho UBND huyện chỉ đạo Ban Quản lý Rừng phòng hộ Vĩnh Thạnh lập thủ tục đề nghị cấp có thẩm quyền thu hồi đất và giao cho địa phương lập phương án sử dụng. ,Ñông rong thu yok keh pôjao aên UBND huyeân pôgôl Khul ngo hnhei bri phong hoâ Vinh Thanh pôm thu tuc aên kôp ôi thaâm quyeân thu hoâi the pôjao aên cham pôlei pôm tôdrong chaê yuoâ. 
0005,Đề nghị UBND tỉnh cho biết nguyên nhân vì sao đến nay chưa thu hồi? Khi nào tiếp tục thực hiện thu hồi đất giao cho dân. ,"Pôtho khan UBND tinh aên aleâ tôdrong yua nhö truh ahrei ñim thu hoâi, jônang ling lang pôm thu hoâi the pôjao aên naê ma. "
0006,"Nhà nước quan tâm nâng cấp mở đường tránh trong khu vực thị trấn Vĩnh Thạnh; hiện nay, một số người dân tái định cư ở khu phố KLót Pók thuộc diện di dời lần đầu nhưng đến nay vẫn chưa có sổ đỏ; yêu cầu nhà nước cho dân khai thác keo đợt hai ở K10 cũ, tiểu khu 155, thuộc rừng phòng hộ.  ","Kôpal ngo hnhei poâk xuoân pôlok trong hli lô3m apung thi traân Vinh Thanh; ahrei, minh ksoâ naê ma taêi ñinh cö oei khu phoâ Klot Pok oei lôm kôbraê di dôi maêng pô tôm maêlei truh ahrei araê ñim ôi soâ ño; pôkaê kôpal aên naê ma khai thac keo maêng maê bal oei K10 ñunh, tieâu khu 155 oei lôm kôbraê bri phong hoâ."
0007,"Kết thúc buổi tiếp xúc cử tri, đồng chí Bùi Tấn Thành , Phó Chủ tịch UBND huyện đã giải trình những ý kiến, kiến nghị vủa cử tri thuộc thẩm quyền của huyện. ","Atuch maêng tôjröm maêt, ñ/c Bui Taân Thanh, Pho chu tich uBND huyeân jôh tôgum rim y kieân, kieân nghi ñông naê ma oei lôm kôbraê thaâm quyeân ñông huyeân."
0008,"Ông  Đinh Drin, Đại biểu Hội đồng nhân dân tỉnh đã tiếp thu các kiến nghị, đề xuất của cử tri để trình các ban, ngành liên quan xem xét giải quyết và trình HĐND tỉnh trong Kỳ họp tới. ","Ñ/c Ñinh Drin, Ñai bieâu HÑND tinh jôh tieâp thu rim kieân nghi ñông naê ma sö trinh rim ban, nganh lieân quan ngo hnhei tôgum oeng trinh HÑND tinh lôm maêng hop truh."
0009,"Sáng ngày 17/6, Ban Thường vụ Huyện đoàn phối hợp với Phòng Giáo dục & Đào tạo huyện tổ chức Đại hội Cháu ngoan Bác Hồ huyện Vĩnh Thạnh lần thứ XV năm 2020.","Bôgheâ naêr 17.6, Huyeân ñoan Vinh Thanh adring phong GD&ÑT huyeân pôlok Ñai hoâi Chau ngoan Bac Hoâ huyeân Vinh Thanh maêng maê XV sônaêm 2020. "
0010,"Đến dự có đồng chí Đinh Drin - Phó Bí thư Thường trực Huyện ủy; đồng chí Huỳnh Đức Bảo - Phó Chủ tịch UBND huyện, lãnh đạo các ban ngành đoàn thể và đặc biệt là sự có mặt của 85 đội viên là đại biểu cháu ngoan Bác Hồ đại diện cho hơn 4.000 bạn đội viên nhi đồng trong toàn huyện. ",Truh dö ôi ñ/c Ñinh Drin – Pho bi thö thöuông trök Huyeân uy; ñ/c Huynh Ñöc Bao – Pho  chu tich UBND huyeân; pôgôl rim ban nganh ñoan theâ oeng pôgloh la tôdrong ôi maêt ñông 85 ñoâi vieân la ñai bieâu Chau ngoan Bac Hoâ ñai dieân aên loi 4.000 ñoâi vieân nhi ñoâng lôm huyen. 
