ID,Tiếng Việt,Tiếng BaNa
0001,"Thực hiện chương trình tiếp xúc cử tri trước kỳ họp thứ 9, Quốc hội khóa XIV. Sáng 7.5, ĐBQH  Lê Công Nhường, Giám đốc sở Khoa học và Công nghệ tỉnh đã có buổi tiếp xúc cử tri trước kỳ họp thứ 9, Quốc hội khóa XIV tại huyện Vĩnh Thạnh","Pôm tôdrong tôjröm maêt naê ma adrol maêng hop maêng maê 9, Quoâc hoâi khoa XÓ, bôgheâ naêr 07.5, ÑBQH Leâ Coâng Nhöông, Giam ñoâc Sô khoa hok oeng Coâng ngheâ tinh jôh ôi maêng tôjröm maêt naê ma adrol maêng hop maêng maê 9, Quoâc hoâi khoa XIV dô no huyeân Vinh Thanh"
0002,"Tham dự buổi tiếp xúc cử tri ở huyện có đồng chí Nguyễn Chí Dũng, Phó Chủ tịch HĐND huyện, đồng chí Huỳnh Đức Bảo, Phó chủ tịch UBND huyện và đại diện các cơ quan, ban ngành của huyện và các xã, thị trấn","Tham dö maêng tôjröm maêt naê ma oei huyeân ôi ñ/c Nguyeân Chi Dung, Pho chu tich HÑND huyeân, ñ/c Huynh Ñöc Bao, pho chu tich UBND huyeân oeng ñai dieân rim kô kuan, ban nganh ñông huyeân oeng rim xa, thi traân"
0003,"Tại buổi tiếp xúc, Đại biểu Quốc hội Lê Công Nhường đã thông báo với cử tri dự thảo nội dung chương trình kỳ họp thứ 9 Quốc hội khóa 14 sắp tới","Dô no maêng tôjröm maêt, ÑBQH Leâ Coâng Nhöông jôh pôtho khan adring naê ma dö thao noâi dung tôdrong maêng hop maêng maê 9 Quoâc hoâi khoa XIV waê truh"
0004,"Theo đó, kỳ họp sẽ được tiến hành theo 2 đợt","Boi noh, maêng hop ñei pôm boi 02 maêng"
0005,"Đợt 1 từ ngày 20.5 đến ngày 4.6: Họp trực tuyến qua cầu truyền hình từ Nhà Quốc hội đến 63 Đoàn đại biểu Quốc hội các tỉnh, thành phố trực thuộc Trung ương; Đợt 2 từ ngày 10 đến ngày 19.6: Họp tập trung tại Nhà Quốc hội","Maêng maê minh ñông naêr 20.5 truh naêr 04.6; Hop trök tuyeân qua caâu truyeân hinh ñông hnam Quoâc hoâi truh 63 khul ñai ÑBQH rim tinh, thanh phoâ tröc thuoâc Trung öông; maêng maê 02 ñông naêr 10 truh naêr 19.6; Hop pônhoâm dônoê hnam Quoâc hoâi"
0006,"Sau khi thông qua dự kiến chương trình, nội dung kỳ họp. Ông Lê Công Nhường đã trả lời kiến nghị liên quan đến cử tri huyện Vĩnh Thạnh như: Đề nghị UBND tinh thu hồi đất của các Công ty lâm nghiệp, Ban quản lý rừng phòng hộ để cân đối giao cho người dân thiếu đất sản xuất nông nghiệp","Ñông rong thoâng qua dö kieân chöông tröông, noio dung maêng hop. ñ/c Leâ Coâng Nhöông jôh tra lôi kieân nghi lieân quan truh naê ma huyeân Vinh Thanh in: Pôtho khan UBND tinh thu hoâi the ñông rim Cty laâm nghieâp. Khul ngo hnhei bri phong hoâ sö caân ñoâi pôjao aên naê ma bi duh the choh jang noâng nghieâp"
0007,"Về nội dung này, năm 2018, Sở Nông nghiệp và PTNT thực hiện rà soát, điều chỉnh bổ sung 3 loại rừng và được UBND tỉnh phê duyệt tại Quyết định 4854 ngày 28/12/2018, Sở  Nông nghiệp và PTNT đã đề xuất UBND tỉnh thu hồi để giao cho nhân dân","Lôm tôdrong anu, sônaêm 2018, Sô noâng nghieâp oeng pôjing cham pôlei jôh naêm ngo hnhei, ñieâu chinh tôgum 3 loai bri oeng ñei UBND tinh pheâ duyeât lôm Quyeât ñinh ksoâ 4854 naêr 28/10/2018, Sô noâng nghieâp oeng pôjing cham pôlei jôh pôtho khan UBND tinh thu hoâi sö pôjao aên naê ma"
0008,"Tuy nhiên ngày 5/7/2019 UBND tỉnh có văn bản số 3834 về việc giao đất, cho thuê đất trên địa bàn tỉnh nêu rõ: “Trước mắt, chưa thực hiện thu hồi đất rừng sản xuất, rừng phòng hộ do cấp xã quản lý, đất lâm nghiệp đã giao cho Ban Quản lý rừng phòng hộ và Công ty lâm nghiệp","Maêlei naêr 05/7/2019, UBND tinh ôi vaên ban ksoâ 3834 lôm tôdrong pôjao the, aên thueâ the lôm tôring tinh khan maê ro: “Adrol maêt, ñim pôm thu hoâi the bri choh jang, bri phong hoâ yua kôp xa ngo hnhei, the laâm nghieâp jôh pôjao aên Khul ngo hnhei bri phong hoâ oeng Cty laâm nghieâp”"
0009,"Về kiến nghị UBND tỉnh quan tâm hỗ trợ cho địa phương để đo đạc, lập hồ sơ địa chính, cấp giấy chứng nhận quyền sử dụng đất lâm nghiệp cho người dân vì nguồn cân đối, bố trí kinh phí tối thiểu 10% trên tổng thu tiền sử dụng đất, tiền thuê đất hàng năm của địa phương không đảm bảo","Lôm pôtho khan UBND tinh ngo hnhei tôgum aên cham pôlei sö ño ñac, pôm hoâ sô ñia chinh, kôp hla chöng nhaân quyeân chaê yuoâ the laâm nghieâp aên naê ma yua nguoân caân ñoâi, boâ tri jeân toâi thieâu 10% lôm pôting thu jeân chaê yuoâ the, jeân thueâ the rim sônaêm ñông cham pôlei bi tômaên tôl"
0010,"Ngày 26/01/2018, UBND tỉnh có văn bản số 479 về việc bố trí kinh phí cho việc đo đạc, lập bản địa chính, đăng ký đất đai, cấp giấy chứng nhận","Naêr 26/01/2018, UBND tinh ôi vaên ban ksoâ 479 lôm tôdrong boâ tri jeân aên tôdrong ño ñac, pôm ban ñia chinh, ñaêng ky the, kôp hla chöng nhaân"
