ID,Tiếng Việt,Tiếng BaNa
0001,"Sáng ngày 19.2, Huyện ủy Vĩnh Thạnh tổ chức Hội nghị triển khai chuyên đề học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh năm 2020 cho các đồng chí cán bộ lãnh đạo chủ chốt của huyện và Đảng ủy các xã, thị trấn trong huyện","Bôgheâ naêr 19.2, Huyeân uy Vinh Thanh pôlok Hoâi nghi pônhroh tôdrong hok oeng pôm boi nöih sôngöm yaêl arih alöng lieâm HCM sônaêm 2020 aên rim ñ/c kang boâ pôgôl ñông huyeân oeng Ñang uy rim xa, thi traân lôm tôring huyeân"
0002,"Tham dự có các Đ/c Hồ Xuân Ánh, TUV, Bí thư huyện ủy Vĩnh Thạnh; Đinh Đrin, Phó Bí thư thường trực huyện ủy, Chủ tịch HĐND huyện; Lê Văn Đẩu, Phó Bí thư huyện ủy, Chủ tịch UBND huyện","Truh dö ôi ñ/c Hoâ Xuaân Anh, TUV, Bi thö Huyeân uy Vinh Thanh; ñ/c Ñinh Drin, Pho bi thö thöông trök, Chu tich HÑND huyeân; ñ/c Leâ Vaên Ñaâu, Pho bi thö Huyeân uy, Chu tich UBND huyeân"
0003,"Nội dung chuyên đề gồm 2 phần: Tư tưởng, đạo đức, phong cách Hồ Chí Minh về tăng cường khối đại đoàn kết dân tộc, xây dựng Đảng và hệ thống chính trị trong sạch vững mạnh; Đẩy mạnh học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh nhằm tăng cường khối đại đoàn kết dân tộc, xây dựng Đảng và hệ thống chính trị trong sạch, vững mạnh đáp ứng yêu cầu giai đoạn cách mạng mới","Noâi dung chuyeân ñeâ thoi le 02 tôdrong: Nöih sôngöm yaêl arih alöng lieâm HCM lôm kjung khoâi ñai ñoan keât ñi ñaêng naê ma, tôjung pôm Ñang oeng tôdrong chinh tri uoâil ieâl kôjaêp; jôraê deâh hok oeng pôm boi nöih sôngöm yaêl arih alöng lieâm HCM sö kjung khoâi ñai ñoan keât ñi ñaêng naê ma, tôjung pôm Ñang oeng tôdrong chinh tri uoâil ieâl kôjaêp tôgum tôdrong jônang kach mang anao"
0004,"Để cụ thể hóa việc học tập chuyên đề năm 2020, Huyện ủy Vĩnh Thạnh đã xây dựng Kế hoạch triển khai cụ thể đến từng chi, đảng bộ trực thuộc Huyện ủy","Sö cu theâ hoa tôdrong hok tôp chuyeân ñeâ sônaêm 2020, Huyeân uy Vinh Thanh jôh tôjung pôm glong pônhroh pônhroh cu theâ truh rim chi, ñang boâ trök thuoâc Huyeân uy"
0005,"Xây dựng Chương trình hành động thực hiện gắn với kế hoạch thực hiện các chỉ thị, nghị quyết của Đảng, các phong trào thi đua của ngành, địa phương, cơ quan, đơn vị","Tôjung pôm tôdrong pôm pôtep adring glong pônhroh pôm rim chi thi, Nghi quyeât ñông Ñang, rim trong glong tôjroh ñông nganh, cham pôlei, kô kuan, ñôn vi"
0006,"Cấp ủy chi bộ thường xuyên đưa nội dung chuyên đề năm 2020 vào sinh hoạt thường kỳ và sinh hoạt chuyên đề, ít nhất mỗi quý một lần","Kôp uy chi boâ dech aên tôdrong chuyeân ñeâ sônaêm 2020 tômöt sinh hoat dech oeng sinh hoat chuyeân ñeâ, bia pôgloh minh quyê minh maêng"
0007,"Từng chi bộ, định kỳ tổ chức sinh hoạt về những nội dung có liên quan trực tiếp tới nhiệm vụ chính trị của chi bộ và các đảng viên của chi bộ; thảo luận, trao đổi để xây dựng kế hoạch và đề ra các giải pháp học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh về tăng cường khối đại đoàn kết toàn dân tộc, xây dựng Đảng và hệ thống chính trị trong sạch, vững mạnh, chú ý tính liên tục, kế thừa các giải pháp đã xây dựng và thực hiện từ trước tới nay","Rim chi boâ ñinh ky pôlok sinh hoat lôm rim tôdrong ôi lieân quan trök tieâp truh tôdrong pôm chinh tri ñông chi boâ oeng rim ñang vieân ñông chi boâ; pôñam bôl sö tôjung pôm glong pônhroh oeng aên lech rim tôdrong hok oeng pôm boi nöih sôngöm yaêl arih alöng lieâm HCM lôm kjung khoâi ñai ñoan keât ñi ñaêng naê ma, tôjung pôm Ñang oeng tôdrong chinh tri uoâil ieâl kôjaêp, ngo hnhei tôdrong pôm dech, keâ thöa rim tôdrong jôh tôjung pôm oeng pôm ñông sôê truh ahrei"
0008,"Trên cơ sở đó, các tổ chức cơ sở Đảng, xây dựng và thực hiện các giải pháp nâng cao hiệu quả học tập và làm theo gương Bác cho từng cán bộ, đảng viên đăng ký học tập và làm theo chuyên đề năm 2020 gắn với nội dung thực hiện các Nghị quyết, quy định của Đảng, nhiệm vụ chuyên môn nhằm đạt kết quả cao","Lôm tôdrong noh, rim toâ chök cô sô Ñang tôjung pôm oeng pôm rim tôdrong poâk xuoân thu yok hok oeng pôm boi Naê Hoâ aên rim kang boâ, ñang vieân ñaêng ky hok oeng pôm boi chuyeân ñeâ sônaêm 2020 pôtep adring tôdrong pôm rim Nghi quyeât, quy ñinh ñông Ñang, tôdrong chuyeân moân sö ñat ñei thu yok ñuoâi"
0009,"Dịp này, Huyện ủy cũng đã triển khai Nghị quyết số 52-NQ/TW, ngày 27/9/2012 về một số chủ trương, chính sách chủ động tham gia cuộc Cách mạng công nghiệp lần thứ tư và hướng dẫn số 07-HD/UBKTTW về công tác kiểm tra, giám sát phục vụ đại hội đảng bộ các cấp nhằm nâng cao nhận thức về vai trò và trách nhiệm của các cấp ủy đảng, chính quyền, cán bộ, đảng viên và các tầng lớp nhân dân trong việc chủ động tham gia cuộc cách mạng công nghiệp lần thứ 4 và công tác kiểm tra, giám sát phục vụ tốt đại hội đảng bộ các cấp, nhiệm kỳ 2020 – 2025","Maêng maê anu, Huyeân uy kung pônhroh Nghi quyeât ksoâ 52-NQ/TW, naêr 27.9/2012 lôm minh ksoâ tôdrong chu ñoâng adring pôm maêng kach mang koâng nghieâp maêng maê IV oeng Höông daân ksoâ 07-HD/UBKTTW lôm tôdrong ngo hnhei tôgum Ñai hoâi ñang boâ rim kôp sö poâk xuoân tôdrong baêt lôm vai tro oeng trach nhieâm ñông rim kôp uy ñang, khul pôgôl, kang boâ, ñang vieân oeng ñi ñaêng naê ma lôm tôdrong chu ñoâng adring pôm maêng kach mang koâng nghieâp maêng maê IV oeng tôdrong ngo hnhei tôgum Ñai hoâi ñang boâ rim kôp, nhieâm ky 2020 – 2025"
0010,"Những năm qua, Huyện ủy Vĩnh Thạnh luôn chú trọng đặc biệt đến công tác xây dựng, chỉnh đốn Đảng","Lö sônaêm anu yuoâ ôu, Huyeân uy Vinh Thanh dech ngo hnhei pôgloh truh tôdrong tôjung pôm Ñang"
0011,"Huyện ủy xác định, công tác củng cố tổ chức, xây dựng và phát triển đảng viên là một trong những nhiệm vụ quan trọng trong công tác xây dựng Đảng, vì vậy luôn quan tâm lãnh đạo, chỉ đạo các chi, Đảng bộ cơ sở, trực thuộc tạo điều kiện chăm lo công tác phát hiện, tạo nguồn, bồi dưỡng và giúp đỡ những quần chúng ưu tú có nguyện vọng phấn đấu trở thành đảng viên","Huyeân uy pôtho khan, tôdrong cung coâ toâ chök, tôjung pôm oeng pôjing ñang vieân la minh lôm rim tôdrong pôm pôgloh lôm tôdrong tôjung pôm Ñang, yua noh dech ngo hnhei pôgôl rim chi, Ñang boâ cô sô trök thuoâc pôm tôdrong tôme rong tôdrong boh, pôm nguoân, boâi döông oeng tôgum rim naê ma pôgloh oei tôdrong kô waê pran ñei tômöt ñang"
0012,"Với sự nỗ lực, quyết tâm, nêu cao tinh thần trách nhiệm, đoàn kết thống nhất của toàn Đảng bộ và nhân dân trong huyện, kinh tế - xã hội của huyện từng bước phát triển, đời sống của nhân dân ngày càng được nâng cao; số xã đạt thêm các tiêu chí nông thôn mới tăng lên; quốc phòng an ninh được bảo đảm, giữ vững vững ổn định","Adring tôdrong pran, poâk xuoân nöih sôngum trach nhieâm, ñoan keât thoâng nhaât ñông ñi ñaêng Ñang boâ oeng naê ma lôm huyeân, kinh teâ xa hoâi ñông huyeân rim tôdrong pôjing, tôdrong yaêl arih ñông naê ma naêr kang ñei poâk xuoân; ksoâ xa ñat pieâu rim tôdrong cham pôlei naêr kang poâk xuoân; quoâc phong an ninh ñei tômaên tôl, jö kôjaêp alöng"
0013,"Đội ngũ cán bộ, đảng viên có bản lĩnh chính trị vững vàng, có ý chí phấn đấu hoàn thành tốt nhiệm vụ được giao","Ñoâi ngu kang boâ, ñang vieân ôi nöih sôngöm chi tri kôjaêp, ôi nöih sôngöm pran keh kong hôgei tôdrong ñei pôjao"
0014,"Được biết, Năm 2019 Đảng bộ huyện đã kết nạp được 94 đảng viên mới, nâng tổng số đảng viên lên 2.563 đồng chí","Ñei aleâ, sônaêm 2019 Ñang boâ huyeân jôh keât nap ñei 94 ñang vieân anao, poâk pôting ksoâ ñang vieân  kjung 2.563 ñ/c"
0015,"Nội dung sinh hoạt đảng từng bước được đổi mới, chất lượng đảng viên, chất lượng sinh hoạt chi bộ được nâng lên, vị trí, vai trò lãnh đạo của cấp ủy, của tổ chức cơ sở đảng ngày càng được khẳng định, niềm tin của quần chúng nhân dân đối với Đảng ngày càng được gắn chặt","Tôdrong sinh hoat ñang rim tôdrong ñei pôloih anao, tôdrong thu yok ñei ñang vieân oeng sinh hoat chi boâ ñei poâk xuoân, vi tri, tôdrong pôgôl ñông kôp uy, ñông toâ chök cô sô ñang naêr kang ñei alöng, tôdrong lui ñông naê ma kon tôring adring Ñang naêr kang ñei kôjaêp"
0016,"Hoạt động của MTTQ và các đoàn thể chính trị - xã hội, các hội quần chúng ngày càng được đổi mới về tổ chức và hoạt động, đẩy mạnh các phong trào thi đua yêu nước ở địa phương","Tôdrong pôm ñông MTTQ oeng rim ñoan theâ chinh tri xa hoâi, rim hoâi naê ma naêr kang ñei tôplih anao lôm tôdrong pôlok oeng tôdrong pôm, jôraê deâh rim trong glong amem the ñak oei cham pôlei"
